SN.,Roll No,Batch / Term Code,Course Code,Course,Credit,Grade,SPI,CPI
3145,Student 76,Semester 5,CSE535,Mobile Computing,4,C-,3.8,4.81
3146,Student 76,Semester 6,HSS999B,Distance Course in HSS,1,S,5.0,4.98
3147,Student 77,Semester 11,CSE506,Data Mining,4,,,
3148,Student 77,Semester 1,MTH100,Maths I,4,C-,5.0,5.75
3149,Student 77,Semester 10,MTH305,Linear Optimization,4,F,4.75,6.21
3150,Student 77,Semester 4,CSE222,Analysis and Design of Algorithms,4,F,4.7,5.79
3151,Student 77,Semester 4,COM301A,Technical Communication,2,B,4.7,5.79
3152,Student 77,Semester 8,FIN401,Foundations of Finance ,4,C-,5.75,6.22
3153,Student 77,Semester 4,MTH502*,Number Theory,4,C-,4.7,5.79
3154,Student 77,Semester 3,CSE231,Operating Systems ,4,D,6.4,5.92
3155,Student 77,Summer Term 5,CSE102,Data Structures and Algorithms,4,F,3.0,6.15
3156,Student 77,Semester 10,ECE999A,Distance Course in ECE,2,S,4.75,6.21
3157,Student 77,Semester 9,HSS229*,Introduction to Digital Ethnography,4,B-,5.33,6.27
3158,Student 77,Semester 6,CSE633,Robotics,4,W,4.0,6.07
3159,Student 77,Summer Term 5,ENT403,Starting a Venture,4,D,3.0,6.15
3160,Student 77,Semester 10,CSE342,Statistical Machine Learning,4,W,4.75,6.21
3161,Student 77,Semester 3,CSE201,Advanced Programming,4,C-,6.4,5.92
3162,Student 77,Semester 1,CSE131,System Management,4,C-,5.0,5.75
3163,Student 77,Semester 3,MTH203,Maths III,4,B-,6.4,5.92
3164,Student 77,Semester 6,CSE102,Data Structures and Algorithms,4,F,4.0,6.07
3165,Student 77,Semester 6,CSE399,Independent Project,4,B,4.0,6.07
3166,Student 77,Semester 9,CSE345,Foundations of Computer Security,4,F,5.33,6.27
3167,Student 77,Semester 7,HSS204*,Introduction to Psychology,4,B-,7.5,6.29
3168,Student 77,Semester 7,CSE640,Collaborative Filtering,4,B,7.5,6.29
3169,Student 77,Semester 3,CSE121,Discrete Mathematics,4,B-,6.4,5.92
3170,Student 77,Semester 11,CSE535,Mobile Computing,4,,,
3171,Student 77,Semester 8,CSE999A,Distance Course in CSE,2,S,5.75,6.22
3172,Student 77,Semester 2,HSS203*,Introduction to the study of Literature,4,B,4.8,5.63
3173,Student 77,Semester 7,CSE343,Machine Learning,4,B-,7.5,6.29
3174,Student 77,Semester 3,HSS212*,Critical Thinking,4,A-,6.4,5.92
3175,Student 77,Semester 9,ESC999A,Distance Course in ESC,2,S,5.33,6.27
3176,Student 77,Semester 2,CSE112,Computer Organisation,4,C-,4.8,5.63
3177,Student 77,Semester 8,CSE633,Robotics,4,W,5.75,6.22
3178,Student 77,Semester 2,MTH201,Probability and Statistics ,4,D,4.8,5.63
3179,Student 77,Semester 2,CSE102,Data Structures and Algorithms,4,F,4.8,5.63
3180,Student 77,Semester 6,CSE561,Probabilistic Graphical Models,4,F,4.0,6.07
3181,Student 77,Semester 5,MTH401,Modelling Complex Systems,4,C,6.75,5.98
3182,Student 77,Semester 8,CSE499,BTech Project,4,B,5.75,6.22
3183,Student 77,Semester 9,CSE648,Privacy and Security in Online Social Media,4,B-,5.33,6.27
3184,Student 77,Semester 9,CSE999A,Distance Course in CSE,2,X,5.33,6.27
3185,Student 77,Semester 5,CSE399,Independent Project,4,B-,6.75,5.98
3186,Student 77,Semester 5,CSE340*,Image Analysis ,4,C,6.75,5.98
3187,Student 77,Semester 5,CSE101,Introduction to Programming,4,B,6.75,5.98
3188,Student 77,Semester 4,CSE232,Computer Networks,4,C-,4.7,5.79
3189,Student 77,Semester 2,DES130,Introduction to Engineering Design,4,C-,4.8,5.63
3190,Student 77,Semester 7,CSE333,Computer Graphics,4,W,7.5,6.29
3191,Student 77,Semester 7,CSE536,Robotic Systems,4,B,7.5,6.29
3192,Student 77,Semester 1,CSE111,Digital Circuits,4,C-,5.0,5.75
3193,Student 77,Semester 4,CSE202,Fundamentals of Database Systems,4,D,4.7,5.79
3194,Student 77,Semester 1,CSE101,Introduction to Programming,4,F,5.0,5.75
3195,Student 77,Semester 4,ESC205A,Environmental Sciences,2,B-,4.7,5.79
3196,Student 77,Semester 8,CSE222,Analysis and Design of Algorithms,4,C-,5.75,6.22
3197,Student 77,Semester 1,COM101,Communication Skills,4,B,5.0,5.75
3198,Student 77,Semester 8,CSE561,Probabilistic Graphical Models,4,C-,5.75,6.22
3199,Student 77,Semester 10,BIO534,Introduction to Computational Neuroscience,4,C-,4.75,6.21
3200,Student 77,Semester 10,PSY202,Positive Psychology,4,C,4.75,6.21
3201,Student 77,Semester 10,CSE508,Information Retrieval,4,C,4.75,6.21
3202,Student 78,Semester 4,CSE222,Analysis and Design of Algorithms,4,D,6.4,5.82
3203,Student 78,Semester 6,CSE530,Distributed Systems,4,B,6.2,6.11
3204,Student 78,Semester 1,COM101,Communication Skills,4,B,5.8,6.75
3205,Student 78,Semester 8,CSE609,Statistical Computation,4,C-,7.0,6.2
3206,Student 78,Semester 2,CSE112,Computer Organisation,4,D,5.2,5.89
3207,Student 78,Semester 6,PHY303,Opto-Electronics,4,C,6.2,6.11
3208,Student 78,Semester 6,HSS216*,Positive Psychology,4,C,6.2,6.11
3209,Student 78,Semester 7,FIN402,Valuation and Portfolio Management,4,C-,5.8,6.06
3210,Student 78,Semester 4,CSE232,Computer Networks,4,B,6.4,5.82
3211,Student 78,Semester 1,CSE101,Introduction to Programming,4,F,5.8,6.75
3212,Student 78,Semester 1,CSE111,Digital Circuits,4,C-,5.8,6.75
3213,Student 78,Semester 2,MTH201,Probability and Statistics ,4,D,5.2,5.89
3214,Student 78,Semester 6,FIN401,Foundations of Finance ,4,D,6.2,6.11
3215,Student 78,Semester 3,CSE201,Advanced Programming,4,D,4.0,5.58
3216,Student 78,Semester 1,CSE131,System Management,4,B-,5.8,6.75
3217,Student 78,Semester 4,ESC205A,Environmental Sciences,2,B,6.4,5.82
3218,Student 78,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,6.4,5.82
3219,Student 78,Semester 4,BIO400,Foundations of Biology-II,4,C,6.4,5.82
3220,Student 78,Semester 2,DES130,Introduction to Engineering Design,4,C,5.2,5.89
3221,Student 78,Semester 4,COM301A,Technical Communication,2,C,6.4,5.82
3222,Student 78,Semester 7,CSE535,Mobile Computing,4,B,5.8,6.06
3223,Student 78,Semester 5,ECO301,Introduction to Economic Analysis,4,C,7.0,6.09
3224,Student 78,Semester 7,CSE555,Introduction To Spatial Computing,4,C-,5.8,6.06
3225,Student 78,Semester 6,CSE524,Theory of Modern Cryptography,4,B-,6.2,6.11
3226,Student 78,Semester 5,CSE345,Foundations of Computer Security,4,A-,7.0,6.09
3227,Student 78,Summer Term 3,CSE999A2,Distance Course in CSE,2,S,,
3228,Student 78,Semester 8,BIO506,Stochastic Simulations in System Biology and Biophysics,4,B,7.0,6.2
3229,Student 78,Semester 8,HSS203A*,Introduction to Study of Literature,2,B-,7.0,6.2
3230,Student 78,Semester 8,CSE565,Software Defined Networking,4,C-,7.0,6.2
3231,Student 78,Semester 8,DES302,Animations and Graphics,4,B,7.0,6.2
3232,Student 78,Semester 8,HSS218*,Philosophy of Religion,4,A-,7.0,6.2
3233,Student 78,Semester 3,MTH203,Maths III,4,W,4.0,5.58
3234,Student 78,Semester 5,CSE534,Advanced Networks,4,D,7.0,6.09
3235,Student 78,Semester 7,PHY301,Physics,4,C-,5.8,6.06
3236,Student 78,Semester 7,HSS222*,Philosophy of Literature,4,C,5.8,6.06
3237,Student 78,Semester 2,HSS214*,Indian Society,4,B,5.2,5.89
3238,Student 78,Semester 5,CSE101,Introduction to Programming,4,B,7.0,6.09
3239,Student 78,Semester 5,BIO303*,Introduction to Mathematical Biology,4,B,7.0,6.09
3240,Student 78,Semester 1,MTH100,Maths I,4,B-,5.8,6.75
3241,Student 78,Semester 2,CSE102,Data Structures and Algorithms,4,D,5.2,5.89
3242,Student 78,Semester 3,CSE121,Discrete Mathematics,4,D,4.0,5.58
3243,Student 78,Semester 3,CSE231,Operating Systems ,4,C,4.0,5.58
3244,Student 78,Semester 3,ECO301,Introduction to Economic Analysis,4,F,4.0,5.58
3245,Student 79,Semester 7,CSE640,Collaborative Filtering,4,D,4.5,5.07
3246,Student 79,Semester 6,HSS216*,Positive Psychology,4,D,4.4,5.19
3247,Student 79,Semester 7,CSE345,Foundations of Computer Security,4,C-,4.5,5.07
3248,Student 79,Semester 4,CSE222,Analysis and Design of Algorithms,4,F,3.9,5.75
3249,Student 79,Semester 7,MGT310,Effective Supply Chain Management for E-Commerce Businesses,4,C-,4.5,5.07
3250,Student 79,Semester 4,CSE202,Fundamentals of Database Systems,4,F,3.9,5.75
3251,Student 79,Semester 1,CSE101,Introduction to Programming,4,D,5.2,5.2
3252,Student 79,Semester 5,CSE535,Mobile Computing,4,C-,4.4,5.39
3253,Student 79,Semester 8,BIO506,Stochastic Simulations in System Biology and Biophysics,4,C-,5.5,5.14
3254,Student 79,Semester 8,HSS218*,Philosophy of Religion,4,D,5.5,5.14
3255,Student 79,Semester 3,HSS202*,Perspectives on Knowledge,4,C,4.4,5.91
3256,Student 79,Semester 7,BIO303*,Introduction to Mathematical Biology,4,D,4.5,5.07
3257,Student 79,Semester 3,CSE201,Advanced Programming,4,D,4.4,5.91
3258,Student 79,Semester 2,MTH201,Probability and Statistics ,4,F,5.0,5.88
3259,Student 79,Semester 6,CSE112,Computer Organisation,4,C-,4.4,5.19
3260,Student 79,Semester 4,BIO400,Foundations of Biology-II,4,D,3.9,5.75
3261,Student 79,Summer Term 3,CSE999A2,Distance Course in CSE,2,W,6.0,5.2
3262,Student 79,Semester 6,CSE202,Fundamentals of Database Systems,4,C-,4.4,5.19
3263,Student 79,Semester 1,CSE131,System Management,4,C-,5.2,5.2
3264,Student 79,Semester 2,HSS208*,Theory and Practice of Engineering Ethics,4,C,5.0,5.88
3265,Student 79,Semester 2,CSE102,Data Structures and Algorithms,4,B-,5.0,5.88
3266,Student 79,Summer Term 4,MSC200,Domain Study and Solution Prototyping,4,B,8.0,5.21
3267,Student 79,Semester 1,MTH100,Maths I,4,C-,5.2,5.2
3268,Student 79,Semester 5,CSE506,Data Mining,4,D,4.4,5.39
3269,Student 79,Summer Term 4,CSE999B2,Distance Course in CSE,1,S,8.0,5.21
3270,Student 79,Semester 3,ESC205,Environmental Sciences,4,B,4.4,5.91
3271,Student 79,Semester 3,CSE231,Operating Systems ,4,F,4.4,5.91
3272,Student 79,Summer Term 4,CSE999B,Distance Course in CSE,1,S,8.0,5.21
3273,Student 79,Semester 6,CSE222,Analysis and Design of Algorithms,4,D,4.4,5.19
3274,Student 79,Semester 5,CSE121,Discrete Mathematics,4,D,4.4,5.39
3275,Student 79,Semester 8,DES302,Animations and Graphics,4,B-,5.5,5.14
3276,Student 79,Semester 1,COM101,Communication Skills,4,B-,5.2,5.2
3277,Student 79,Semester 8,CSE507,Database System Implementation,4,D,5.5,5.14
3278,Student 79,Semester 3,CSE121,Discrete Mathematics,4,F,4.4,5.91
3279,Student 79,Semester 6,MTH201,Probability and Statistics ,4,D,4.4,5.19
3280,Student 79,Semester 8,CSE524,Theory of Modern Cryptography,4,B-,5.5,5.14
3281,Student 79,Semester 2,CSE112,Computer Organisation,4,F,5.0,5.88
3282,Student 79,Semester 4,CSE232,Computer Networks,4,D,3.9,5.75
3283,Student 79,Semester 8,FIN401,Foundations of Finance ,4,C,5.5,5.14
3284,Student 79,Semester 5,CSE231,Operating Systems ,4,D,4.4,5.39
3285,Student 79,Summer Term 3,CSE200A,Competitive Programming,2,C,6.0,5.2
3286,Student 79,Semester 7,FIN402,Valuation and Portfolio Management,4,D,4.5,5.07
3287,Student 79,Semester 4,BIO200,Introduction to Biology and its Quantitative Modeling,2,B,3.9,5.75
3288,Student 79,Semester 1,CSE111,Digital Circuits,4,C-,5.2,5.2
3289,Student 79,Semester 4,COM301A,Technical Communication,2,B-,3.9,5.75
3290,Student 79,Semester 5,HSS210*,History of Indian National Movement,4,C-,4.4,5.39
3291,Student 79,Semester 2,DES130,Introduction to Engineering Design,4,B,5.0,5.88
3292,Student 79,Semester 7,CSE555,Introduction To Spatial Computing,4,C-,4.5,5.07
3293,Student 80,Summer Term 4,CSE999B,Distance Course in CSE,1,S,,
3294,Student 80,Semester 6,CSE999B2,Distance Course in CSE,1,S,6.4,6.85
3295,Student 80,Summer Term 2,CSE200A,Competitive Programming,2,C,6.5,6.94
3296,Student 80,Semester 7,CSE640,Collaborative Filtering,4,C,5.8,6.84
3297,Student 80,Semester 8,HSS216*,Positive Psychology,4,B-,7.36,6.92
3298,Student 80,Semester 6,CSE510A,Big Data Analytics,2,B,6.4,6.85
3299,Student 80,Semester 4,CSE222,Analysis and Design of Algorithms,4,F,4.5,6.97
3300,Student 80,Semester 8,CSE609,Statistical Computation,4,B-,7.36,6.92
3301,Student 80,Semester 1,CSE131,System Management,4,B,8.0,8.0
3302,Student 80,Semester 3,CSE231,Operating Systems ,4,C-,5.25,7.17
3303,Student 80,Semester 7,CSE345,Foundations of Computer Security,4,B-,5.8,6.84
3304,Student 80,Semester 2,CSE112,Computer Organisation,4,D,5.8,7.44
3305,Student 80,Semester 8,BIO506,Stochastic Simulations in System Biology and Biophysics,4,B,7.36,6.92
3306,Student 80,Semester 2,CSE102,Data Structures and Algorithms,4,C-,5.8,7.44
3307,Student 80,Semester 6,DES302,Animations and Graphics,4,B-,6.4,6.85
3308,Student 80,Semester 1,COM101,Communication Skills,4,A,8.0,8.0
3309,Student 80,Summer Term 2,MSC472,Study of Domains and Communities for Innovation using ICT,2,B-,6.5,6.94
3310,Student 80,Semester 5,HSS218*,Philosophy of Religion,4,B,7.0,6.95
3311,Student 80,Semester 8,FIN401,Foundations of Finance ,4,C,7.36,6.92
3312,Student 80,Semester 6,CSE530,Distributed Systems,4,C,6.4,6.85
3313,Student 80,Semester 7,PHY301,Physics,4,F,5.8,6.84
3314,Student 80,Semester 6,MTH201,Probability and Statistics ,4,C,6.4,6.85
3315,Student 80,Semester 4,ESC205A,Environmental Sciences,2,B,4.5,6.97
3316,Student 80,Semester 6,HSS999B,Distance Course in HSS,1,S,6.4,6.85
3317,Student 80,Semester 3,BIO300,Foundations of Biology-I,4,W,5.25,7.17
3318,Student 80,Semester 1,CSE111,Digital Circuits,4,B-,8.0,8.0
3319,Student 80,Semester 2,DES130,Introduction to Engineering Design,4,A-,5.8,7.44
3320,Student 80,Semester 4,CSE232,Computer Networks,4,C-,4.5,6.97
3321,Student 80,Semester 4,COM301A,Technical Communication,2,B-,4.5,6.97
3322,Student 80,Semester 4,CSE202,Fundamentals of Database Systems,4,C,4.5,6.97
3323,Student 80,Summer Term 3,CSE511,Computer Architecture,4,B-,7.0,6.85
3324,Student 80,Semester 3,HSS215*,Cultural Anthropology,4,B,5.25,7.17
3325,Student 80,Semester 8,CSE524,Theory of Modern Cryptography,4,B,7.36,6.92
3326,Student 80,Semester 6,CSE222,Analysis and Design of Algorithms,4,D,6.4,6.85
3327,Student 80,Semester 2,MTH201,Probability and Statistics ,4,F,5.8,7.44
3328,Student 80,Semester 6,HSS223A*,Introduction to Poetry,2,A+,6.4,6.85
3329,Student 80,Summer Term 4,BIO999B,Distance Course in BIO,1,S,,
3330,Student 80,Semester 5,CSE535,Mobile Computing,4,C-,7.0,6.95
3331,Student 80,Semester 7,BIO601*,Foundations of Modern Biology,4,C,5.8,6.84
3332,Student 80,Semester 5,CSE121,Discrete Mathematics,4,C-,7.0,6.95
3333,Student 80,Semester 3,CSE121,Discrete Mathematics,4,F,5.25,7.17
3334,Student 80,Semester 1,CSE101,Introduction to Programming,4,B,8.0,8.0
3335,Student 80,Semester 8,HSS226A*,Indian Poetry Through The Ages,2,A-,7.36,6.92
3336,Student 80,Summer Term 4,CSE999B2,Distance Course in CSE,1,S,,
3337,Student 80,Semester 7,HSS222*,Philosophy of Literature,4,B,5.8,6.84
3338,Student 80,Semester 2,HSS203*,Introduction to the study of Literature,4,A-,5.8,7.44
3339,Student 80,Summer Term 3,CSE999B,Distance Course in CSE,1,S,7.0,6.85
3340,Student 80,Semester 4,MTH502*,Number Theory,4,F,4.5,6.97
3341,Student 80,Semester 3,CSE201,Advanced Programming,4,C,5.25,7.17
3342,Student 80,Semester 1,MTH100,Maths I,4,B-,8.0,8.0
3343,Student 80,Semester 5,DES303*,Non Linear Editing,4,A-,7.0,6.95
3344,Student 80,Semester 5,CSE506,Data Mining,4,B,7.0,6.95
3345,Student 81,Semester 8,CSE202,Fundamentals of Database Systems,4,D,5.89,5.95
3346,Student 81,Semester 3,CSE231,Operating Systems ,4,D,6.0,5.8
3347,Student 81,Semester 3,ESC205,Environmental Sciences,4,B,6.0,5.8
3348,Student 81,Summer Term 3,CSE999A2,Distance Course in CSE,2,S,,
3349,Student 81,Semester 3,CSE201,Advanced Programming,4,C-,6.0,5.8
3350,Student 81,Summer Term 4,ENT403,Starting a Venture,4,B-,7.0,5.98
3351,Student 81,Semester 9,CSE648,Privacy and Security in Online Social Media,4,B-,6.2,6.01
3352,Student 81,Semester 9,HSS208*,Theory and Practice of Engineering Ethics,4,B-,6.2,6.01
3353,Student 81,Semester 3,CSE121,Discrete Mathematics,4,C-,6.0,5.8
3354,Student 81,Semester 9,DES303*,Non Linear Editing,4,C,6.2,6.01
3355,Student 81,Summer Term 3,CSE999B,Distance Course in CSE,1,S,,
3356,Student 81,Semester 9,CSE503,Program Analysis,4,D,6.2,6.01
3357,Student 81,Semester 7,CSE550,Network Security,4,C,5.5,5.96
3358,Student 81,Summer Term 4,CSE999B,Distance Course in CSE,1,S,7.0,5.98
3359,Student 81,Semester 8,CSE651,Topics in Adaptive Cybersecurity,4,A,5.89,5.95
3360,Student 81,Semester 8,HSS203A*,Introduction to Study of Literature,2,B-,5.89,5.95
3361,Student 81,Semester 4,MTH502*,Number Theory,4,D,3.67,5.69
3362,Student 81,Semester 1,CSE131,System Management,4,B,6.4,6.4
3363,Student 81,Semester 5,CSE535,Mobile Computing,4,C-,7.44,6.05
3364,Student 81,Semester 5,CSE300,Software Engineering ,4,A-,7.44,6.05
3365,Student 81,Semester 5,ENT401,Entrepreneurship as a Career,2,B-,7.44,6.05
3366,Student 81,Semester 5,CSE345,Foundations of Computer Security,4,B-,7.44,6.05
3367,Student 81,Semester 1,CSE111,Digital Circuits,4,C,6.4,6.4
3368,Student 81,Semester 1,CSE101,Introduction to Programming,4,C-,6.4,6.4
3369,Student 81,Semester 4,CSE202,Fundamentals of Database Systems,4,F,3.67,5.69
3370,Student 81,Semester 4,COM301A,Technical Communication,2,A-,3.67,5.69
3371,Student 81,Semester 4,CSE232,Computer Networks,4,D,3.67,5.69
3372,Student 81,Semester 4,CSE222,Analysis and Design of Algorithms,4,F,3.67,5.69
3373,Student 81,Semester 1,COM101,Communication Skills,4,B,6.4,6.4
3374,Student 81,Semester 1,MTH100,Maths I,4,C-,6.4,6.4
3375,Student 81,Semester 3,HSS202*,Perspectives on Knowledge,4,B,6.0,5.8
3376,Student 81,Semester 8,DES302,Animations and Graphics,4,C-,5.89,5.95
3377,Student 81,Semester 8,CSE352,Security Engineering,4,W,5.89,5.95
3378,Student 81,Semester 8,CSE222,Analysis and Design of Algorithms,4,D,5.89,5.95
3379,Student 81,Semester 7,CSE640,Collaborative Filtering,4,W,5.5,5.96
3380,Student 81,Semester 7,CSE546,Applied Cryptography,4,D,5.5,5.96
3381,Student 81,Semester 9,CSE999A,Distance Course in CSE,2,S,6.2,6.01
3382,Student 81,Semester 9,CSE999B,Distance Course in CSE,1,S,6.2,6.01
3383,Student 81,Semester 7,CSE576,Smart Sensing for Internet of Things,4,C-,5.5,5.96
3384,Student 81,Semester 7,HSS222*,Philosophy of Literature,4,B-,5.5,5.96
3385,Student 81,Semester 9,DES511,Design Perspectives and Processes,4,B-,6.2,6.01
3386,Student 81,Semester 5,HSS218*,Philosophy of Religion,4,A-,7.44,6.05
3387,Student 81,Semester 2,HSS101*,Technology and Society,4,C,5.0,5.7
3388,Student 81,Semester 2,CSE112,Computer Organisation,4,D,5.0,5.7
3389,Student 81,Semester 2,CSE102,Data Structures and Algorithms,4,C-,5.0,5.7
3390,Student 81,Semester 2,MTH201,Probability and Statistics ,4,D,5.0,5.7
3391,Student 81,Semester 2,DES130,Introduction to Engineering Design,4,C,5.0,5.7
3392,Student 82,Semester 8,CSE499A,BTech Project,8,B,8.2,7.16
3393,Student 82,Semester 6,CSE635,Programming Cloud Services for Mobile Applications,4,B-,7.0,6.93
3394,Student 82,Semester 4,MTH502*,Number Theory,4,C,5.4,7.05
3395,Student 82,Summer Term 4,CSE499,BTech Project,4,B,8.0,7.26
3396,Student 82,Semester 4,CSE222,Analysis and Design of Algorithms,4,F,5.4,7.05
3397,Student 82,Semester 2,CSE102,Data Structures and Algorithms,4,D,6.6,6.9
3398,Student 82,Semester 2,HSS214*,Indian Society,4,A-,6.6,6.9
3399,Student 82,Semester 3,CSE230,System Administration,2,A-,7.91,7.26
3400,Student 82,Semester 2,DES130,Introduction to Engineering Design,4,B,6.6,6.9
3401,Student 82,Semester 2,MTH201,Probability and Statistics ,4,C-,6.6,6.9
3402,Student 82,Semester 2,CSE112,Computer Organisation,4,B-,6.6,6.9
3403,Student 82,Semester 8,CSE524,Theory of Modern Cryptography,4,A-,8.2,7.16
3404,Student 82,Semester 4,CSE232,Computer Networks,4,C,5.4,7.05
3405,Student 82,Semester 4,COM301A,Technical Communication,2,C,5.4,7.05
3406,Student 82,Semester 4,CSE202,Fundamentals of Database Systems,4,C-,5.4,7.05
3407,Student 82,Semester 4,CSE233,Network Administration,2,A,5.4,7.05
3408,Student 82,Semester 1,COM101,Communication Skills,4,B,7.2,7.2
3409,Student 82,Semester 7,HSS222*,Philosophy of Literature,4,B-,7.5,7.0
3410,Student 82,Semester 3,CSE121,Discrete Mathematics,4,B-,7.91,7.26
3411,Student 82,Semester 5,CSE576,Smart Sensing for Internet of Things,4,C,5.6,6.92
3412,Student 82,Semester 6,CSE222,Analysis and Design of Algorithms,4,C-,7.0,6.93
3413,Student 82,Semester 1,MTH100,Maths I,4,C,7.2,7.2
3414,Student 82,Semester 1,CSE111,Digital Circuits,4,B,7.2,7.2
3415,Student 82,Semester 7,CSE643,Artificial Intelligence,4,W,7.5,7.0
3416,Student 82,Semester 5,CSE535,Mobile Computing,4,C,5.6,6.92
3417,Student 82,Semester 5,CSE534,Advanced Networks,4,F,5.6,6.92
3418,Student 82,Summer Term 2,CSE200A,Competitive Programming,2,C-,5.0,7.0
3419,Student 82,Semester 8,DES302,Animations and Graphics,4,B,8.2,7.16
3420,Student 82,Semester 1,CSE131,System Management,4,B-,7.2,7.2
3421,Student 82,Semester 5,CSE632,Semantic Web,4,B-,5.6,6.92
3422,Student 82,Semester 7,CSE399,Independent Project,4,A,7.5,7.0
3423,Student 82,Semester 1,CSE101,Introduction to Programming,4,B-,7.2,7.2
3424,Student 82,Semester 3,HSS202*,Perspectives on Knowledge,4,B-,7.91,7.26
3425,Student 82,Semester 7,CSE345,Foundations of Computer Security,4,B-,7.5,7.0
3426,Student 82,Summer Term 3,CSE498,Undergraduate Research,4,F,2.0,6.93
3427,Student 82,Semester 6,CSE999B3,Distance Course in CSE,1,X,7.0,6.93
3428,Student 82,Semester 6,CSE399,Independent Project,4,A-,7.0,6.93
3429,Student 82,Semester 6,CSE565,Software Defined Networking,4,B,7.0,6.93
3430,Student 82,Semester 3,CSE231,Operating Systems ,4,B-,7.91,7.26
3431,Student 82,Semester 5,CSE555,Introduction To Spatial Computing,4,B-,5.6,6.92
3432,Student 82,Semester 3,ESC205,Environmental Sciences,4,A,7.91,7.26
3433,Student 82,Semester 7,CSE506,Data Mining,4,C,7.5,7.0
3434,Student 82,Semester 6,CSE999B2,Distance Course in CSE,1,S,7.0,6.93
3435,Student 82,Semester 3,CSE201,Advanced Programming,4,B,7.91,7.26
3436,Student 82,Semester 8,CSE352,Security Engineering,4,B,8.2,7.16
3437,Student 82,Semester 6,CSE530,Distributed Systems,4,C,7.0,6.93
3438,Student 83,Semester 5,HSS204*,Introduction to Psychology,4,A-,8.8,8.22
3439,Student 83,Semester 1,COM101,Communication Skills,4,A-,8.2,8.2
3440,Student 83,Semester 1,CSE101,Introduction to Programming,4,B-,8.2,8.2
3441,Student 83,Semester 4,CSE202,Fundamentals of Database Systems,4,A-,7.7,8.07
3442,Student 83,Semester 1,CSE111,Digital Circuits,4,A-,8.2,8.2
3443,Student 83,Semester 8,ECO399,Independent Project,4,A,8.6,8.6
3444,Student 83,Semester 4,COM301A,Technical Communication,2,A-,7.7,8.07
3445,Student 83,Semester 1,CSE131,System Management,4,B,8.2,8.2
3446,Student 83,Semester 4,CSE232,Computer Networks,4,B,7.7,8.07
3447,Student 83,Semester 4,ESC205A,Environmental Sciences,2,B,7.7,8.07
3448,Student 83,Semester 4,CSE222,Analysis and Design of Algorithms,4,D,7.7,8.07
3449,Student 83,Semester 8,CSE508,Information Retrieval,4,B,8.6,8.6
3450,Student 83,Summer Term 3,CSE499,BTech Project,4,A-,9.0,8.6
3451,Student 83,Semester 5,CSE340*,Image Analysis ,4,A-,8.8,8.22
3452,Student 83,Semester 5,CSE350,Network Security,4,B,8.8,8.22
3453,Student 83,Semester 5,CSE506,Data Mining,4,A,8.8,8.22
3454,Student 83,Semester 6,CSE501,Designing Human-Centered Systems,4,A-,9.0,8.5
3455,Student 83,Semester 2,HSS212*,Critical Thinking,4,B,8.0,8.1
3456,Student 83,Semester 5,CSE535,Mobile Computing,4,B,8.8,8.22
3457,Student 83,Semester 2,CSE112,Computer Organisation,4,B,8.0,8.1
3458,Student 83,Semester 6,ECO302,Applied Econometric Analysis,4,A,9.0,8.5
3459,Student 83,Semester 2,MTH201,Probability and Statistics ,4,A+,8.0,8.1
3460,Student 83,Semester 2,DES130,Introduction to Engineering Design,4,C,8.0,8.1
3461,Student 83,Semester 2,CSE102,Data Structures and Algorithms,4,B,8.0,8.1
3462,Student 83,Semester 3,CSE121,Discrete Mathematics,4,A-,8.4,8.2
3463,Student 83,Semester 8,CSE507,Database System Implementation,4,C,8.6,8.6
3464,Student 83,Semester 7,CSE499,BTech Project,4,B,8.6,8.6
3465,Student 83,Semester 7,FIN402,Valuation and Portfolio Management,4,A,8.6,8.6
3466,Student 83,Semester 3,ECO301,Introduction to Economic Analysis,4,B,8.4,8.2
3467,Student 83,Semester 4,BIO400,Foundations of Biology-II,4,A-,7.7,8.07
3468,Student 83,Semester 3,CSE201,Advanced Programming,4,B,8.4,8.2
3469,Student 83,Semester 3,CSE231,Operating Systems ,4,B-,8.4,8.2
3470,Student 83,Semester 6,FIN401,Foundations of Finance ,4,A,9.0,8.5
3471,Student 83,Semester 3,BIO300,Foundations of Biology-I,4,A,8.4,8.2
3472,Student 83,Semester 6,ECO304*,Introduction to Game Theory,4,B-,9.0,8.5
3473,Student 83,Semester 6,CSE399,Independent Project,4,A-,9.0,8.5
3474,Student 83,Semester 8,BIO532,Network Biology,4,A-,8.6,8.6
3475,Student 83,Semester 7,CSE640,Collaborative Filtering,4,B-,8.6,8.6
3476,Student 83,Semester 7,CSE555,Introduction To Spatial Computing,4,B,8.6,8.6
3477,Student 83,Semester 8,CSE499,BTech Project,4,A,8.6,8.6
3478,Student 83,Semester 7,CSE345,Foundations of Computer Security,4,A,8.6,8.6
3479,Student 83,Semester 1,MTH100,Maths I,4,B,8.2,8.2
3480,Student 84,Semester 9,BIO522,Algorithms in Computational Biology,4,B,7.25,7.71
3481,Student 84,Semester 9,CSE503,Program Analysis,4,B-,7.25,7.71
3482,Student 84,Semester 1,COM101,Communication Skills,4,A+,8.6,8.6
3483,Student 84,Semester 6,CSE352,Security Engineering,4,B-,4.6,7.84
