SN.,Roll No,Batch / Term Code,Course Code,Course,Credit,Grade,SPI,CPI
2644,Student 69,Semester 5,CSE201,Advanced Programming,4,C-,6.2,6.33
2645,Student 69,Semester 5,CSE101,Introduction to Programming,4,F,6.2,6.33
2646,Student 69,Semester 7,CSE499,BTech Project,4,A,6.4,6.74
2647,Student 69,Summer Term 4,CSE999A2,Distance Course in CSE,2,S,,
2648,Student 69,Semester 6,DES302,Animations and Graphics,4,A,8.0,6.65
2649,Student 69,Semester 4,CSE222,Analysis and Design of Algorithms,4,D,6.8,6.12
2650,Student 69,Summer Term 3,DES399,Independent Project,4,A,9.33,6.8
2651,Student 69,Semester 7,CSE648,Privacy and Security in Online Social Media,4,C-,6.4,6.74
2652,Student 69,Semester 5,DES303*,Non Linear Editing,4,A-,6.2,6.33
2653,Student 69,Semester 4,CSE202,Fundamentals of Database Systems,4,C-,6.8,6.12
2654,Student 69,Semester 4,COM301,Technical Communication,4,A,6.8,6.12
2655,Student 69,Semester 6,CSE112,Computer Organisation,4,C,8.0,6.65
2656,Student 69,Semester 2,MTH201,Probability and Statistics ,4,C-,5.0,5.5
2657,Student 69,Semester 8,CSE499B,BTech Project,6,A,7.27,6.82
2658,Student 69,Semester 1,CSE131,System Management,4,C,4.6,5.25
2659,Student 69,Semester 8,CSE561,Probabilistic Graphical Models,4,D,7.27,6.82
2660,Student 69,Semester 8,HSS216*,Positive Psychology,4,B-,7.27,6.82
2661,Student 69,Semester 5,CSE539,Cellular Data Networks,4,B,6.2,6.33
2662,Student 69,Semester 3,ESC205,Environmental Sciences,4,B,5.6,5.83
2663,Student 69,Semester 5,CSE345,Foundations of Computer Security,4,B-,6.2,6.33
2664,Student 69,Semester 8,CSE530,Distributed Systems,4,B,7.27,6.82
2665,Student 69,Semester 3,CSE231,Operating Systems ,4,C,5.6,5.83
2666,Student 69,Semester 2,HSS101*,Technology and Society,4,C,5.0,5.5
2667,Student 69,Semester 1,COM101,Communication Skills,4,C-,4.6,5.25
2668,Student 69,Semester 7,CSE534,Advanced Networks,4,D,6.4,6.74
2669,Student 70,Semester 7,CSE506,Data Mining,4,B,8.6,7.91
2670,Student 70,Semester 3,HSS205*,Introduction to Sociology,4,A,8.4,8.07
2671,Student 70,Semester 4,BIO303*,Introduction to Mathematical Biology,4,A,7.4,7.9
2672,Student 70,Semester 2,CSE112,Computer Organisation,4,C,8.2,7.9
2673,Student 70,Semester 2,CSE102,Data Structures and Algorithms,4,B,8.2,7.9
2674,Student 70,Semester 4,CSE232,Computer Networks,4,B-,7.4,7.9
2675,Student 70,Semester 8,HSS216*,Positive Psychology,4,A-,9.2,8.08
2676,Student 70,Semester 3,CSE231,Operating Systems ,4,B,8.4,8.07
2677,Student 70,Semester 3,CSE201,Advanced Programming,4,B-,8.4,8.07
2678,Student 70,Semester 1,CSE101,Introduction to Programming,4,B,7.6,7.6
2679,Student 70,Semester 1,MTH100,Maths I,4,C-,7.6,7.6
2680,Student 70,Semester 1,CSE111,Digital Circuits,4,B-,7.6,7.6
2681,Student 70,Semester 7,CSE503,Program Analysis,4,B,8.6,7.91
2682,Student 70,Semester 7,CSE648,Privacy and Security in Online Social Media,4,B,8.6,7.91
2683,Student 70,Semester 1,COM101,Communication Skills,4,A-,7.6,7.6
2684,Student 70,Semester 3,CSE121,Discrete Mathematics,4,B-,8.4,8.07
2685,Student 70,Semester 5,CSE350,Network Security,4,B,7.8,7.88
2686,Student 70,Semester 6,CSE499C,External BTech Project,12,B-,7.0,7.79
2687,Student 70,Semester 4,COM301,Technical Communication,4,B,7.4,7.9
2688,Student 70,Semester 7,HSS211*,Theatre Appreciation,4,A,8.6,7.91
2689,Student 70,Semester 8,DES302,Animations and Graphics,4,A-,9.2,8.08
2690,Student 70,Semester 2,DES130,Introduction to Engineering Design,4,B,8.2,7.9
2691,Student 70,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,7.4,7.9
2692,Student 70,Semester 2,MTH201,Probability and Statistics ,4,A-,8.2,7.9
2693,Student 70,Semester 5,CSE345,Foundations of Computer Security,4,B,7.8,7.88
2694,Student 70,Semester 5,CSE300,Software Engineering ,4,B,7.8,7.88
2695,Student 70,Semester 5,CSE535,Mobile Computing,4,B,7.8,7.88
2696,Student 70,Semester 2,HSS101*,Technology and Society,4,A,8.2,7.9
2697,Student 70,Semester 8,BIO506,Stochastic Simulations in System Biology and Biophysics,4,A,9.2,8.08
2698,Student 70,Semester 8,CSE530,Distributed Systems,4,A-,9.2,8.08
2699,Student 70,Semester 8,FIN401,Foundations of Finance ,4,A-,9.2,8.08
2700,Student 70,Semester 7,BIO404,Molecular Mechanics and Biological Physics/Biosimumations,4,A-,8.6,7.91
2701,Student 70,Semester 3,ESC205,Environmental Sciences,4,A,8.4,8.07
2702,Student 70,Semester 5,ECO301,Introduction to Economic Analysis,4,B-,7.8,7.88
2703,Student 70,Semester 4,CSE222,Analysis and Design of Algorithms,4,C-,7.4,7.9
2704,Student 70,Semester 1,CSE131,System Management,4,A-,7.6,7.6
2705,Student 71,Semester 6,CSE645,Digital and Cyber Forensic,4,C,7.75,6.36
2706,Student 71,Semester 1,CSE111,Digital Circuits,4,C,6.4,6.4
2707,Student 71,Semester 2,HSS204*,Introduction to Psychology,4,C,5.2,5.8
2708,Student 71,Semester 6,CSE501,Designing Human-Centered Systems,4,B,7.75,6.36
2709,Student 71,Semester 3,HSS210*,History of Indian National Movement,4,B-,5.8,5.8
2710,Student 71,Semester 1,COM101,Communication Skills,4,C-,6.4,6.4
2711,Student 71,Semester 4,BIO303*,Introduction to Mathematical Biology,4,B,6.2,5.9
2712,Student 71,Semester 5,CSE300,Software Engineering ,4,C-,6.8,6.14
2713,Student 71,Semester 5,CSE539,Cellular Data Networks,4,B-,6.8,6.14
2714,Student 71,Semester 2,DES130,Introduction to Engineering Design,4,B,5.2,5.8
2715,Student 71,Semester 2,MTH201,Probability and Statistics ,4,D,5.2,5.8
2716,Student 71,Semester 4,CSE232,Computer Networks,4,D,6.2,5.9
2717,Student 71,Semester 3,ESC205,Environmental Sciences,4,B,5.8,5.8
2718,Student 71,Semester 2,CSE102,Data Structures and Algorithms,4,D,5.2,5.8
2719,Student 71,Semester 1,CSE131,System Management,4,B-,6.4,6.4
2720,Student 71,Semester 4,CSE202,Fundamentals of Database Systems,4,C,6.2,5.9
2721,Student 71,Semester 1,CSE101,Introduction to Programming,4,A-,6.4,6.4
2722,Student 71,Semester 5,DES303*,Non Linear Editing,4,A-,6.8,6.14
2723,Student 71,Semester 5,CSE345,Foundations of Computer Security,4,C,6.8,6.14
2724,Student 71,Semester 7,CSE506,Data Mining,4,C,6.5,6.37
2725,Student 71,Semester 2,CSE112,Computer Organisation,4,D,5.2,5.8
2726,Student 71,Semester 3,CSE121,Discrete Mathematics,4,C-,5.8,5.8
2727,Student 71,Semester 3,CSE201,Advanced Programming,4,D,5.8,5.8
2728,Student 71,Semester 3,CSE231,Operating Systems ,4,C-,5.8,5.8
2729,Student 71,Semester 8,CSE561,Probabilistic Graphical Models,4,B-,6.4,6.44
2730,Student 71,Semester 7,CSE535,Mobile Computing,4,C-,6.5,6.37
2731,Student 71,Semester 7,HSS211*,Theatre Appreciation,4,A-,6.5,6.37
2732,Student 71,Semester 5,PHY301,Physics,4,B-,6.8,6.14
2733,Student 71,Semester 7,CSE350,Network Security,4,C,6.5,6.37
2734,Student 71,Semester 8,BIO506,Stochastic Simulations in System Biology and Biophysics,4,D,6.4,6.44
2735,Student 71,Semester 1,MTH100,Maths I,4,C-,6.4,6.4
2736,Student 71,Semester 6,DES399,Independent Project,4,A,7.75,6.36
2737,Student 71,Semester 4,COM301,Technical Communication,4,A-,6.2,5.9
2738,Student 71,Semester 4,CSE222,Analysis and Design of Algorithms,4,D,6.2,5.9
2739,Student 71,Summer Term 2,MSC472,Study of Domains and Communities for Innovation using ICT,2,A-,9.0,5.98
2740,Student 71,Semester 8,HSS216*,Positive Psychology,4,B-,6.4,6.44
2741,Student 71,Semester 8,CSE530,Distributed Systems,4,B,6.4,6.44
2742,Student 71,Semester 8,HSS999B,Distance Course in HSS,1,S,6.4,6.44
2743,Student 71,Semester 8,FIN401,Foundations of Finance ,4,C,6.4,6.44
2744,Student 71,Semester 8,HSS999B2,Distance Course in HSS,1,S,6.4,6.44
2745,Student 71,Semester 6,PHY303,Opto-Electronics,4,B-,7.75,6.36
2746,Student 72,Semester 5,ECO304*,Introduction to Game Theory,4,A-,8.2,7.56
2747,Student 72,Semester 7,HSS212*,Critical Thinking,4,A-,8.0,7.48
2748,Student 72,Semester 3,HSS203*,Introduction to the study of Literature,4,A-,7.2,7.47
2749,Student 72,Semester 8,MTH303,Graph Theory,4,D,6.6,7.37
2750,Student 72,Semester 5,ECO301,Introduction to Economic Analysis,4,C,8.2,7.56
2751,Student 72,Semester 5,CSE345,Foundations of Computer Security,4,B,8.2,7.56
2752,Student 72,Semester 6,CSE508,Information Retrieval,4,C-,6.5,7.41
2753,Student 72,Semester 7,CSE350,Network Security,4,C,8.0,7.48
2754,Student 72,Semester 7,CSE535,Mobile Computing,4,B,8.0,7.48
2755,Student 72,Semester 3,CSE231,Operating Systems ,4,B,7.2,7.47
2756,Student 72,Semester 8,HSS205*,Introduction to Sociology,4,A-,6.6,7.37
2757,Student 72,Semester 5,FIN401,Foundations of Finance ,4,A,8.2,7.56
2758,Student 72,Semester 6,CSE694F,Multimedia Security,4,B-,6.5,7.41
2759,Student 72,Semester 2,CSE112,Computer Organisation,4,C,7.4,7.6
2760,Student 72,Semester 4,BIO303*,Introduction to Mathematical Biology,4,A,7.2,7.4
2761,Student 72,Semester 8,PHY303,Opto-Electronics,4,C,6.6,7.37
2762,Student 72,Semester 1,CSE111,Digital Circuits,4,C,7.8,7.8
2763,Student 72,Semester 2,HSS208*,Theory and Practice of Engineering Ethics,4,B,7.4,7.6
2764,Student 72,Semester 7,BIO404,Molecular Mechanics and Biological Physics/Biosimumations,4,A-,8.0,7.48
2765,Student 72,Semester 1,COM101,Communication Skills,4,A,7.8,7.8
2766,Student 72,Semester 4,CSE222,Analysis and Design of Algorithms,4,C-,7.2,7.4
2767,Student 72,Semester 3,CSE201,Advanced Programming,4,D,7.2,7.47
2768,Student 72,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,7.2,7.4
2769,Student 72,Semester 1,CSE101,Introduction to Programming,4,B-,7.8,7.8
2770,Student 72,Semester 5,CSE340*,Image Analysis ,4,B,8.2,7.56
2771,Student 72,Semester 1,CSE131,System Management,4,A-,7.8,7.8
2772,Student 72,Semester 3,ESC205,Environmental Sciences,4,B,7.2,7.47
2773,Student 72,Semester 2,CSE102,Data Structures and Algorithms,4,C,7.4,7.6
2774,Student 72,Semester 1,MTH100,Maths I,4,B-,7.8,7.8
2775,Student 72,Semester 6,ECO302,Applied Econometric Analysis,4,C,6.5,7.41
2776,Student 72,Semester 8,BIO506,Stochastic Simulations in System Biology and Biophysics,4,B-,6.6,7.37
2777,Student 72,Semester 4,COM301,Technical Communication,4,A-,7.2,7.4
2778,Student 72,Semester 8,CSE561,Probabilistic Graphical Models,4,B-,6.6,7.37
2779,Student 72,Semester 6,CSE501,Designing Human-Centered Systems,4,B,6.5,7.41
2780,Student 72,Semester 4,CSE232,Computer Networks,4,C-,7.2,7.4
2781,Student 72,Semester 3,CSE121,Discrete Mathematics,4,B-,7.2,7.47
2782,Student 72,Semester 2,DES130,Introduction to Engineering Design,4,A-,7.4,7.6
2783,Student 72,Semester 2,MTH201,Probability and Statistics ,4,B,7.4,7.6
2784,Student 73,Semester 6,CSE352,Security Engineering,4,B-,8.2,8.07
2785,Student 73,Semester 2,CSE102,Data Structures and Algorithms,4,B-,7.8,7.9
2786,Student 73,Semester 3,CSE231,Operating Systems ,4,B,7.0,7.6
2787,Student 73,Semester 8,CSE530,Distributed Systems,4,B,8.75,8.16
2788,Student 73,Semester 5,CSE300,Software Engineering ,4,B,9.0,7.92
2789,Student 73,Semester 7,HSS398,Independent Study,4,B,9.0,8.09
2790,Student 73,Semester 6,HSS216*,Positive Psychology,4,A-,8.2,8.07
2791,Student 73,Semester 1,COM101,Communication Skills,4,A-,8.0,8.0
2792,Student 73,Semester 3,CSE121,Discrete Mathematics,4,B-,7.0,7.6
2793,Student 73,Semester 7,BIO404,Molecular Mechanics and Biological Physics/Biosimumations,4,A,9.0,8.09
2794,Student 73,Semester 1,CSE131,System Management,4,B,8.0,8.0
2795,Student 73,Semester 7,CSE350,Network Security,4,A-,9.0,8.09
2796,Student 73,Semester 2,HSS205*,Introduction to Sociology,4,B,7.8,7.9
2797,Student 73,Semester 3,CSE201,Advanced Programming,4,C-,7.0,7.6
2798,Student 73,Semester 3,HSS210*,History of Indian National Movement,4,B,7.0,7.6
2799,Student 73,Semester 3,ESC205,Environmental Sciences,4,B-,7.0,7.6
2800,Student 73,Semester 4,BIO303*,Introduction to Mathematical Biology,4,A,7.8,7.65
2801,Student 73,Semester 8,FIN401,Foundations of Finance ,4,A-,8.75,8.16
2802,Student 73,Semester 1,CSE111,Digital Circuits,4,B,8.0,8.0
2803,Student 73,Semester 1,CSE101,Introduction to Programming,4,B,8.0,8.0
2804,Student 73,Semester 5,CSE539,Cellular Data Networks,4,A-,9.0,7.92
2805,Student 73,Semester 5,CSE506,Data Mining,4,A-,9.0,7.92
2806,Student 73,Semester 4,CSE232,Computer Networks,4,B,7.8,7.65
2807,Student 73,Semester 8,CSE507,Database System Implementation,4,B,8.75,8.16
2808,Student 73,Semester 2,MTH201,Probability and Statistics ,4,B,7.8,7.9
2809,Student 73,Semester 7,PHY301,Physics,4,A-,9.0,8.09
2810,Student 73,Semester 4,COM301,Technical Communication,4,A-,7.8,7.65
2811,Student 73,Semester 8,CSE399,Independent Project,4,A,8.75,8.16
2812,Student 73,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,7.8,7.65
2813,Student 73,Semester 6,BIO506,Stochastic Simulations in System Biology and Biophysics,4,A,8.2,8.07
2814,Student 73,Semester 2,CSE112,Computer Organisation,4,B,7.8,7.9
2815,Student 73,Semester 5,CSE535,Mobile Computing,4,A-,9.0,7.92
2816,Student 73,Semester 1,MTH100,Maths I,4,B-,8.0,8.0
2817,Student 73,Semester 2,DES130,Introduction to Engineering Design,4,B,7.8,7.9
2818,Student 73,Semester 4,CSE222,Analysis and Design of Algorithms,4,C-,7.8,7.65
2819,Student 73,Semester 6,PHY303,Opto-Electronics,4,B-,8.2,8.07
2820,Student 73,Semester 5,HSS204*,Introduction to Psychology,4,A,9.0,7.92
2821,Student 73,Semester 6,CSE694F,Multimedia Security,4,B,8.2,8.07
2822,Student 74,Semester 4,CSE222,Analysis and Design of Algorithms,4,D,6.6,6.95
2823,Student 74,Semester 3,BIO302,Molecular Biology and Biochemistry,4,C,6.8,7.07
2824,Student 74,Semester 8,CSE322,Theory of Computation,4,D,7.0,7.05
2825,Student 74,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,6.6,6.95
2826,Student 74,Semester 4,ESC205,Environmental Sciences,4,B,6.6,6.95
2827,Student 74,Semester 5,CSE340*,Image Analysis ,4,B-,6.0,6.75
2828,Student 74,Semester 4,COM301,Technical Communication,4,A-,6.6,6.95
2829,Student 74,Semester 5,CSE506,Data Mining,4,C,6.0,6.75
2830,Student 74,Semester 2,MTH201,Probability and Statistics ,4,B,7.75,7.22
2831,Student 74,Semester 1,COM101,Communication Skills,4,A-,6.8,6.8
2832,Student 74,Semester 4,CSE232,Computer Networks,4,C-,6.6,6.95
2833,Student 74,Semester 2,HSS101*,Technology and Society,4,W,7.75,7.22
2834,Student 74,Semester 6,CSE694F,Multimedia Security,4,C,7.25,6.82
2835,Student 74,Semester 3,CSE231,Operating Systems ,4,B-,6.8,7.07
2836,Student 74,Semester 3,HSS205*,Introduction to Sociology,4,B-,6.8,7.07
2837,Student 74,Semester 2,DES130,Introduction to Engineering Design,4,A+,7.75,7.22
2838,Student 74,Semester 1,CSE111,Digital Circuits,4,B-,6.8,6.8
2839,Student 74,Semester 5,CSE535,Mobile Computing,4,D,6.0,6.75
2840,Student 74,Semester 3,CSE121,Discrete Mathematics,4,B,6.8,7.07
2841,Student 74,Semester 6,HSS213*,Issues in Contemporary World,4,B,7.25,6.82
2842,Student 74,Semester 2,CSE102,Data Structures and Algorithms,4,C-,7.75,7.22
2843,Student 74,Semester 3,CSE201,Advanced Programming,4,C,6.8,7.07
2844,Student 74,Semester 7,CSE555,Introduction To Spatial Computing,4,A-,8.4,7.06
2845,Student 74,Semester 5,ECO301,Introduction to Economic Analysis,4,C-,6.0,6.75
2846,Student 74,Semester 8,HSS216*,Positive Psychology,4,B,7.0,7.05
2847,Student 74,Semester 1,CSE131,System Management,4,B-,6.8,6.8
2848,Student 74,Semester 8,ECO304*,Introduction to Game Theory,4,B-,7.0,7.05
2849,Student 74,Semester 1,CSE101,Introduction to Programming,4,C,6.8,6.8
2850,Student 74,Semester 7,CSE503,Program Analysis,4,C,8.4,7.06
2851,Student 74,Semester 8,CSE530,Distributed Systems,4,B,7.0,7.05
2852,Student 74,Semester 7,BIO303*,Introduction to Mathematical Biology,4,A-,8.4,7.06
2853,Student 74,Semester 8,BIO506,Stochastic Simulations in System Biology and Biophysics,4,B,7.0,7.05
2854,Student 74,Semester 2,CSE112,Computer Organisation,4,B,7.75,7.22
2855,Student 74,Semester 6,CSE561,Probabilistic Graphical Models,4,B-,7.25,6.82
2856,Student 74,Semester 5,FIN401,Foundations of Finance ,4,B,6.0,6.75
2857,Student 74,Semester 6,PHY303,Opto-Electronics,4,B,7.25,6.82
2858,Student 74,Semester 7,HSS210*,History of Indian National Movement,4,A-,8.4,7.06
2859,Student 74,Semester 7,HSS398,Independent Study,4,A-,8.4,7.06
2860,Student 74,Semester 6,CSE501,Designing Human-Centered Systems,4,W,7.25,6.82
2861,Student 74,Semester 1,MTH100,Maths I,4,C-,6.8,6.8
2862,Student 75,Semester 4,CSE232,Computer Networks,4,C,6.6,7.68
2863,Student 75,Semester 2,CSE112,Computer Organisation,4,B,8.25,8.11
2864,Student 75,Semester 5,CSE345,Foundations of Computer Security,4,A-,8.4,7.83
2865,Student 75,Semester 6,CSE304,Practice of Programming,4,A-,9.2,8.07
2866,Student 75,Semester 1,CSE111,Digital Circuits,4,B-,8.0,8.0
2867,Student 75,Semester 5,CSE340*,Image Analysis ,4,A-,8.4,7.83
2868,Student 75,Semester 6,CSE342*,Pattern Recognition,4,A-,9.2,8.07
2869,Student 75,Semester 3,CSE201,Advanced Programming,4,B-,8.0,8.07
2870,Student 75,Semester 2,DES130,Introduction to Engineering Design,4,B,8.25,8.11
2871,Student 75,Semester 8,CSE499,BTech Project,4,A,10.0,8.66
2872,Student 75,Semester 6,HSS216*,Positive Psychology,4,A-,9.2,8.07
2873,Student 75,Semester 8,CSE399,Independent Project,4,A,10.0,8.66
2874,Student 75,Semester 7,HSS204*,Introduction to Psychology,4,A,9.25,8.24
2875,Student 75,Semester 4,CSE202,Fundamentals of Database Systems,4,B,6.6,7.68
2876,Student 75,Summer Term 4,CSE999A,Distance Course in CSE,2,S,,
2877,Student 75,Semester 3,CSE121,Discrete Mathematics,4,B,8.0,8.07
2878,Student 75,Semester 7,CSE343,Machine Learning,4,A,9.25,8.24
2879,Student 75,Semester 8,CSE508,Information Retrieval,4,A,10.0,8.66
2880,Student 75,Semester 2,HSS101*,Technology and Society,4,W,8.25,8.11
2881,Student 75,Semester 3,HSS211*,Theatre Appreciation,4,A,8.0,8.07
2882,Student 75,Semester 6,CSE694F,Multimedia Security,4,A-,9.2,8.07
2883,Student 75,Semester 1,MTH100,Maths I,4,C,8.0,8.0
2884,Student 75,Semester 8,CSE344,Computer Vision,4,A,10.0,8.66
2885,Student 75,Semester 8,FIN401,Foundations of Finance ,4,A,10.0,8.66
2886,Student 75,Semester 8,HSS205*,Introduction to Sociology,4,A,10.0,8.66
2887,Student 75,Summer Term 3,CSE499,BTech Project,4,A-,9.0,8.21
2888,Student 75,Semester 7,CSE499,BTech Project,4,A,9.25,8.24
2889,Student 75,Semester 6,CSE499,BTech Project,4,A,9.2,8.07
2890,Student 75,Semester 7,CSE399,Independent Project,4,B-,9.25,8.24
2891,Student 75,Semester 1,COM101,Communication Skills,4,A-,8.0,8.0
2892,Student 75,Semester 5,ECO301,Introduction to Economic Analysis,4,B,8.4,7.83
2893,Student 75,Semester 2,MTH201,Probability and Statistics ,4,B,8.25,8.11
2894,Student 75,Semester 4,CSE222,Analysis and Design of Algorithms,4,C-,6.6,7.68
2895,Student 75,Semester 1,CSE131,System Management,4,A-,8.0,8.0
2896,Student 75,Semester 4,CSE322,Theory of Computation,4,B-,6.6,7.68
2897,Student 75,Semester 3,BIO302,Molecular Biology and Biochemistry,4,B,8.0,8.07
2898,Student 75,Semester 4,COM301,Technical Communication,4,B-,6.6,7.68
2899,Student 75,Semester 5,CSE300,Software Engineering ,4,B,8.4,7.83
2900,Student 75,Semester 3,CSE231,Operating Systems ,4,B-,8.0,8.07
2901,Student 75,Semester 1,CSE101,Introduction to Programming,4,A-,8.0,8.0
2902,Student 75,Semester 2,CSE102,Data Structures and Algorithms,4,A-,8.25,8.11
2903,Student 75,Semester 5,CSE535,Mobile Computing,4,B,8.4,7.83
2904,Student 75,Summer Term 4,CSE999A2,Distance Course in CSE,2,S,,
2905,Student 76,Semester 5,DES303*,Non Linear Editing,4,B-,7.0,6.52
2906,Student 76,Semester 2,HSS101*,Technology and Society,4,D,5.6,6.1
2907,Student 76,Semester 3,BIO302,Molecular Biology and Biochemistry,4,C-,6.2,6.13
2908,Student 76,Semester 6,CSE561,Probabilistic Graphical Models,4,B-,7.8,6.83
2909,Student 76,Semester 3,HSS210*,History of Indian National Movement,4,B-,6.2,6.13
2910,Student 76,Semester 2,DES130,Introduction to Engineering Design,4,B,5.6,6.1
2911,Student 76,Semester 2,MTH201,Probability and Statistics ,4,C,5.6,6.1
2912,Student 76,Semester 3,CSE231,Operating Systems ,4,B,6.2,6.13
2913,Student 76,Semester 5,HSS204*,Introduction to Psychology,4,B,7.0,6.52
2914,Student 76,Semester 3,CSE121,Discrete Mathematics,4,C,6.2,6.13
2915,Student 76,Semester 1,CSE131,System Management,4,B-,6.6,6.6
2916,Student 76,Semester 3,CSE201,Advanced Programming,4,C-,6.2,6.13
2917,Student 76,Semester 2,CSE102,Data Structures and Algorithms,4,C,5.6,6.1
2918,Student 76,Semester 6,BIO506,Stochastic Simulations in System Biology and Biophysics,4,A-,7.8,6.83
2919,Student 76,Semester 4,COM301,Technical Communication,4,B,7.2,6.4
2920,Student 76,Semester 6,HSS213*,Issues in Contemporary World,4,B,7.8,6.83
2921,Student 76,Semester 5,CSE539,Cellular Data Networks,4,B,7.0,6.52
2922,Student 76,Semester 5,CSE300,Software Engineering ,4,D,7.0,6.52
2923,Student 76,Semester 8,FIN401,Foundations of Finance ,4,A-,7.5,6.89
2924,Student 76,Semester 5,CSE345,Foundations of Computer Security,4,B,7.0,6.52
2925,Student 76,Semester 6,CSE501,Designing Human-Centered Systems,4,B,7.8,6.83
2926,Student 76,Semester 7,PHY301,Physics,4,B-,7.5,6.82
2927,Student 76,Semester 7,CSE350,Network Security,4,B,7.5,6.82
2928,Student 76,Semester 7,BIO303*,Introduction to Mathematical Biology,4,A-,7.5,6.82
2929,Student 76,Semester 1,CSE111,Digital Circuits,4,C-,6.6,6.6
2930,Student 76,Semester 2,CSE112,Computer Organisation,4,D,5.6,6.1
2931,Student 76,Semester 1,MTH100,Maths I,4,C,6.6,6.6
2932,Student 76,Semester 8,HSS216*,Positive Psychology,4,B-,7.5,6.89
2933,Student 76,Semester 8,CSE530,Distributed Systems,4,B-,7.5,6.89
2934,Student 76,Semester 6,PHY303,Opto-Electronics,4,B-,7.8,6.83
2935,Student 76,Semester 4,CSE202,Fundamentals of Database Systems,4,C,7.2,6.4
2936,Student 76,Semester 1,CSE101,Introduction to Programming,4,B-,6.6,6.6
2937,Student 76,Semester 4,ESC205,Environmental Sciences,4,A-,7.2,6.4
2938,Student 76,Semester 4,CSE222,Analysis and Design of Algorithms,4,C-,7.2,6.4
2939,Student 76,Semester 4,CSE232,Computer Networks,4,B,7.2,6.4
2940,Student 76,Semester 8,ECO302,Applied Econometric Analysis,4,B-,7.5,6.89
2941,Student 76,Semester 7,CSE506,Data Mining,4,C,7.5,6.82
2942,Student 76,Semester 1,COM101,Communication Skills,4,B,6.6,6.6
2943,Student 77,Semester 4,CSE232,Computer Networks,4,C-,6.0,7.0
2944,Student 77,Semester 7,MGT310,Effective Supply Chain Management for E-Commerce Businesses,4,A-,9.33,7.73
2945,Student 77,Semester 2,CSE112,Computer Organisation,4,F,6.0,7.0
2946,Student 77,Semester 3,CSE201,Advanced Programming,4,C,8.0,7.36
2947,Student 77,Semester 3,CSE121,Discrete Mathematics,4,A-,8.0,7.36
2948,Student 77,Semester 3,CSE231,Operating Systems ,4,B,8.0,7.36
2949,Student 77,Semester 6,CSE112,Computer Organisation,4,A-,8.6,7.48
2950,Student 77,Semester 8,CSE507,Database System Implementation,4,A-,8.67,8.03
2951,Student 77,Semester 3,ESC205,Environmental Sciences,4,A-,8.0,7.36
2952,Student 77,Semester 2,CSE102,Data Structures and Algorithms,4,C,6.0,7.0
2953,Student 77,Semester 1,COM101,Communication Skills,4,B-,7.0,7.0
2954,Student 77,Semester 5,CSE340*,Image Analysis ,4,A-,8.2,7.25
2955,Student 77,Semester 3,HSS211*,Theatre Appreciation,4,B,8.0,7.36
2956,Student 77,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,6.0,7.0
2957,Student 77,Semester 8,CSE999B3,Distance Course in CSE,1,S,8.67,8.03
2958,Student 77,Semester 1,CSE131,System Management,4,B-,7.0,7.0
2959,Student 77,Semester 5,CSE535,Mobile Computing,4,B,8.2,7.25
2960,Student 77,Semester 8,CSE999B2,Distance Course in CSE,1,S,8.67,8.03
2961,Student 77,Semester 6,HSS213*,Issues in Contemporary World,4,B,8.6,7.48
2962,Student 77,Semester 8,CSE499,BTech Project,4,A,8.67,8.03
2963,Student 77,Semester 1,CSE101,Introduction to Programming,4,B,7.0,7.0
2964,Student 77,Semester 8,CSE560,GPU Computing,4,B,8.67,8.03
2965,Student 77,Semester 8,HSS216*,Positive Psychology,4,B-,8.67,8.03
2966,Student 77,Semester 1,CSE111,Digital Circuits,4,B-,7.0,7.0
2967,Student 77,Semester 4,CSE322,Theory of Computation,4,C,6.0,7.0
2968,Student 77,Semester 6,CSE304,Practice of Programming,4,B,8.6,7.48
2969,Student 77,Semester 8,ECO304*,Introduction to Game Theory,4,B,8.67,8.03
2970,Student 77,Semester 4,CSE222,Analysis and Design of Algorithms,4,C-,6.0,7.0
2971,Student 77,Semester 7,CSE499,BTech Project,4,A,9.33,7.73
2972,Student 77,Semester 5,CSE300,Software Engineering ,4,B-,8.2,7.25
2973,Student 77,Semester 2,DES130,Introduction to Engineering Design,4,B,6.0,7.0
2974,Student 77,Semester 2,MTH201,Probability and Statistics ,4,B-,6.0,7.0
2975,Student 77,Semester 2,HSS208*,Theory and Practice of Engineering Ethics,4,B-,6.0,7.0
2976,Student 77,Semester 7,CSE643,Artificial Intelligence,4,A,9.33,7.73
2977,Student 77,Semester 4,COM301,Technical Communication,4,B-,6.0,7.0
2978,Student 77,Semester 6,CSE499,BTech Project,4,A-,8.6,7.48
2979,Student 77,Semester 8,CSE508,Information Retrieval,4,A+,8.67,8.03
2980,Student 77,Semester 1,MTH100,Maths I,4,C,7.0,7.0
2981,Student 77,Semester 7,ENT401,Entrepreneurship as a Career,2,B,9.33,7.73
2982,Student 77,Semester 5,ECO301,Introduction to Economic Analysis,4,B-,8.2,7.25
2983,Student 77,Semester 5,FIN401,Foundations of Finance ,4,A,8.2,7.25
