SN.,Roll No,Batch / Term Code,Course Code,Course,Credit,Grade,SPI,CPI
708,Student 26,Semester 3,CSE231,Operating Systems ,4,A,9.6,9.41
709,Student 26,Semester 8,CSE531,Multiagent Systems,4,A,10.0,9.75
710,Student 26,Semester 6,CSE342*,Pattern Recognition,4,A+,10.0,9.72
711,Student 26,Semester 8,CSE330,Distributed Systems ,4,A+,10.0,9.75
712,Student 26,Semester 5,CSE694C,Privacy and Security in Online Social Media,2,A,10.0,9.67
713,Student 26,Semester 7,CSE399A,Independent Project,2,A,9.6,9.71
714,Student 26,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,A+,9.6,9.41
715,Student 26,Semester 6,COM301,Technical Communication,4,A,10.0,9.72
716,Student 26,Semester 6,CSE499,BTech Project,4,A,10.0,9.72
717,Student 26,Semester 4,CSE202,Fundamentals of Database Systems,4,A,10.0,9.57
718,Student 26,Semester 6,CSE535,Mobile Computing,4,A,10.0,9.72
719,Student 26,Semester 1,CSE121,Discrete Mathematics,4,A,9.5,9.5
720,Student 26,Semester 4,CSE222,Analysis and Design of Algorithms,4,A,10.0,9.57
721,Student 26,Semester 5,CSE506,Data Mining,4,A,10.0,9.67
722,Student 26,Semester 6,CSE508,Information Retrieval,4,A,10.0,9.72
723,Student 26,Semester 5,CSE691A,Application Development for Web2.0 Social Media Platforms,2,A+,10.0,9.67
724,Student 26,Semester 8,CSE440,Intelligent Systems 1,4,A+,10.0,9.75
725,Student 26,Semester 3,CSE201,Advanced Programming,4,B,9.6,9.41
726,Student 26,Semester 5,CSE694D,Privacy in Location Based Services ,2,A,10.0,9.67
727,Student 26,Semester 2,CSE131-1*,System Management,2,A,9.11,9.29
728,Student 26,Semester 4,CSE232,Computer Networks,4,A,10.0,9.57
729,Student 26,Semester 8,HSS208*,Theory and Practice of Engineering Ethics,4,A,10.0,9.75
730,Student 26,Semester 3,MTH201,Probability and Statistics ,4,A+,9.6,9.41
731,Student 26,Semester 2,CSE102,Data Structures and Algorithms,4,A-,9.11,9.29
732,Student 26,Semester 8,CSE498,Undergraduate Research,4,A,10.0,9.75
733,Student 26,Semester 7,CSE499,BTech Project,4,A-,9.6,9.71
734,Student 26,Semester 1,COM101,Communication Skills,4,A-,9.5,9.5
735,Student 26,Semester 7,CSE501,Designing Human-Centered Systems,4,A,9.6,9.71
736,Student 26,Semester 2,CSE112,Computer Organisation,4,B,9.11,9.29
737,Student 26,Semester 1,CSE101,Introduction to Programming,4,A-,9.5,9.5
738,Student 26,Semester 4,ESC202,Digital Communication,4,A+,10.0,9.57
739,Student 26,Semester 4,HSS201*,Research Methods,4,A,10.0,9.57
740,Student 26,Semester 3,COM201,Critical Reading,4,A,9.6,9.41
741,Student 26,Semester 5,CSE345,Foundations of Computer Security,4,A,10.0,9.67
742,Student 26,Semester 5,CSE523,Randomised Algorithms,4,A,10.0,9.67
743,Student 26,Semester 2,HSS101*,Technology and Society,4,A,9.11,9.29
744,Student 26,Semester 1,CSE111,Digital Circuits,4,A,9.5,9.5
745,Student 27,Semester 7,PHY301,Physics,4,A,9.75,8.09
746,Student 27,Semester 3,MTH201,Probability and Statistics ,4,B-,7.4,6.89
747,Student 27,Semester 7,CSE691B,Web Intelligence and Big Data,2,A,9.75,8.09
748,Student 27,Semester 8,MTH502*,Number Theory,4,B,8.25,8.11
749,Student 27,Semester 3,CSE231,Operating Systems ,4,B-,7.4,6.89
750,Student 27,Semester 2,CSE131-1*,System Management,2,B,6.44,6.59
751,Student 27,Semester 5,CSE506,Data Mining,4,A,9.8,7.62
752,Student 27,Semester 8,ECO302,Applied Econometric Analysis,4,B,8.25,8.11
753,Student 27,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,7.4,7.03
754,Student 27,Semester 5,BTY301,Introduction to Biotechnology ,4,A,9.8,7.62
755,Student 27,Semester 6,CSE535,Mobile Computing,4,A,9.0,7.86
756,Student 27,Semester 2,CSE112,Computer Organisation,4,C-,6.44,6.59
757,Student 27,Semester 5,CSE345,Foundations of Computer Security,4,A-,9.8,7.62
758,Student 27,Semester 2,HSS101*,Technology and Society,4,B,6.44,6.59
759,Student 27,Semester 6,HSS204*,Introduction to Psychology,4,A+,9.0,7.86
760,Student 27,Semester 7,CSE398A-1,Independent Study,4,A,9.75,8.09
761,Student 27,Semester 3,CSE201,Advanced Programming,4,B,7.4,6.89
762,Student 27,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,A,9.75,8.09
763,Student 27,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,B,7.4,6.89
764,Student 27,Semester 8,COM301,Technical Communication,4,A-,8.25,8.11
765,Student 27,Semester 2,CSE102,Data Structures and Algorithms,4,C,6.44,6.59
766,Student 27,Semester 1,COM101,Communication Skills,4,A-,6.75,6.75
767,Student 27,Semester 4,HSS201*,Research Methods,4,B-,7.4,7.03
768,Student 27,Semester 3,COM201,Critical Reading,4,B-,7.4,6.89
769,Student 27,Semester 6,CSE606,Data Warehousing,4,A-,9.0,7.86
770,Student 27,Semester 5,CSE300,Software Engineering ,4,A,9.8,7.62
771,Student 27,Semester 2,CSE122*,Theory of Computation,4,C,6.44,6.59
772,Student 27,Semester 6,CSE508,Information Retrieval,4,B,9.0,7.86
773,Student 27,Semester 5,FIN401,Foundations of Finance ,4,A,9.8,7.62
774,Student 27,Semester 4,ESC202,Digital Communication,4,B,7.4,7.03
775,Student 27,Semester 6,FIN402,Valuation and Portfolio Management,4,B,9.0,7.86
776,Student 27,Semester 1,CSE111,Digital Circuits,4,D,6.75,6.75
777,Student 27,Semester 1,CSE101,Introduction to Programming,4,B,6.75,6.75
778,Student 27,Semester 8,CSE330,Distributed Systems ,4,B,8.25,8.11
779,Student 27,Semester 4,CSE202,Fundamentals of Database Systems,4,A-,7.4,7.03
780,Student 27,Semester 1,CSE121,Discrete Mathematics,4,C,6.75,6.75
781,Student 27,Semester 4,CSE232,Computer Networks,4,C,7.4,7.03
782,Student 27,Semester 7,ECO301,Introduction to Economic Analysis,4,A-,9.75,8.09
783,Student 28,Semester 2,CSE131-1*,System Management,2,A,9.56,9.41
784,Student 28,Semester 5,CSE546,Applied Cryptography,4,B,8.8,9.32
785,Student 28,Semester 8,COM301,Technical Communication,4,B,9.5,9.43
786,Student 28,Semester 1,CSE111,Digital Circuits,4,B,9.25,9.25
787,Student 28,Semester 6,CSE342*,Pattern Recognition,4,A,9.67,9.39
788,Student 28,Semester 5,CSE398A-1,Independent Study,4,B,8.8,9.32
789,Student 28,Semester 6,CSE535,Mobile Computing,4,A-,9.67,9.39
790,Student 28,Semester 6,ENV301,The Earth System: An Environmental Science Perspective,4,A,9.67,9.39
791,Student 28,Semester 3,COM201,Critical Reading,4,A,9.8,9.56
792,Student 28,Semester 4,ESC202,Digital Communication,4,B,9.2,9.46
793,Student 28,Semester 7,CSE399,Independent Project,4,A,9.6,9.42
794,Student 28,Semester 4,CSE232,Computer Networks,4,A-,9.2,9.46
795,Student 28,Semester 3,CSE231,Operating Systems ,4,A,9.8,9.56
796,Student 28,Semester 3,CSE201,Advanced Programming,4,A,9.8,9.56
797,Student 28,Semester 2,CSE102,Data Structures and Algorithms,4,A,9.56,9.41
798,Student 28,Semester 1,COM101,Communication Skills,4,A,9.25,9.25
799,Student 28,Semester 8,CSE398A-1,Independent Study,4,A,9.5,9.43
800,Student 28,Semester 7,CSE506,Data Mining,4,A,9.6,9.42
801,Student 28,Semester 5,CSE300,Software Engineering ,4,A-,8.8,9.32
802,Student 28,Semester 7,CSE343,Machine Learning,4,A-,9.6,9.42
803,Student 28,Semester 2,CSE122*,Theory of Computation,4,A,9.56,9.41
804,Student 28,Semester 5,FIN401,Foundations of Finance ,4,A-,8.8,9.32
805,Student 28,Semester 1,CSE101,Introduction to Programming,4,A-,9.25,9.25
806,Student 28,Semester 4,CSE202,Fundamentals of Database Systems,4,A-,9.2,9.46
807,Student 28,Semester 7,ECO301,Introduction to Economic Analysis,4,A-,9.6,9.42
808,Student 28,Semester 1,CSE121,Discrete Mathematics,4,A,9.25,9.25
809,Student 28,Semester 6,CSE606,Data Warehousing,4,A,9.67,9.39
810,Student 28,Semester 8,CSE441,Advanced Biometrics,4,A,9.5,9.43
811,Student 28,Semester 3,MTH201,Probability and Statistics ,4,A-,9.8,9.56
812,Student 28,Semester 6,CSE499,BTech Project,4,A-,9.67,9.39
813,Student 28,Semester 7,CSE499,BTech Project,4,A,9.6,9.42
814,Student 28,Semester 4,CSE222,Analysis and Design of Algorithms,4,A,9.2,9.46
815,Student 28,Semester 4,HSS204*,Introduction to Psychology,4,A,9.2,9.46
816,Student 28,Semester 2,CSE112,Computer Organisation,4,A-,9.56,9.41
817,Student 28,Semester 5,CSE340*,Image Analysis ,4,A,8.8,9.32
818,Student 28,Semester 2,HSS101*,Technology and Society,4,A-,9.56,9.41
819,Student 28,Semester 8,CSE499,BTech Project,4,A+,9.5,9.43
820,Student 28,Semester 6,HSS207*,Human Values and Professional Ethics,4,A,9.67,9.39
821,Student 28,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,A,9.8,9.56
822,Student 28,Semester 8,CSE999,Distance Course in CSE,4,S,9.5,9.43
823,Student 29,Semester 6,CSE342*,Pattern Recognition,4,W,7.5,6.73
824,Student 29,Semester 6,CSE508,Information Retrieval,4,B,7.5,6.73
825,Student 29,Semester 3,COM201,Critical Reading,4,C,6.4,6.44
826,Student 29,Semester 4,HSS204*,Introduction to Psychology,4,B,6.6,6.49
827,Student 29,Semester 1,CSE101,Introduction to Programming,4,C,5.75,5.75
828,Student 29,Semester 6,CSE606,Data Warehousing,4,B-,7.5,6.73
829,Student 29,Semester 7,CSE399,Independent Project,4,A,9.0,7.05
830,Student 29,Semester 7,CSE501,Designing Human-Centered Systems,4,A-,9.0,7.05
831,Student 29,Semester 5,CSE300,Software Engineering ,4,B-,7.0,6.6
832,Student 29,Semester 2,CSE122*,Theory of Computation,4,B-,7.11,6.47
833,Student 29,Semester 5,CSE691A,Application Development for Web2.0 Social Media Platforms,2,A+,7.0,6.6
834,Student 29,Semester 1,CSE121,Discrete Mathematics,4,C-,5.75,5.75
835,Student 29,Semester 2,CSE112,Computer Organisation,4,B-,7.11,6.47
836,Student 29,Semester 2,HSS101*,Technology and Society,4,C,7.11,6.47
837,Student 29,Semester 8,CSE499B,BTech Project,6,B-,7.7,7.14
838,Student 29,Semester 6,CSE535,Mobile Computing,4,C,7.5,6.73
839,Student 29,Semester 1,CSE111,Digital Circuits,4,D,5.75,5.75
840,Student 29,Semester 6,COM301,Technical Communication,4,A-,7.5,6.73
841,Student 29,Semester 5,CSE546,Applied Cryptography,4,D,7.0,6.6
842,Student 29,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,A-,9.0,7.05
843,Student 29,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,C-,6.4,6.44
844,Student 29,Semester 8,CSE531,Multiagent Systems,4,B,7.7,7.14
845,Student 29,Semester 7,CSE499,BTech Project,4,A,9.0,7.05
846,Student 29,Semester 2,CSE131-1*,System Management,2,B,7.11,6.47
847,Student 29,Semester 8,HSS209*,Music Appreciation,4,B,7.7,7.14
848,Student 29,Semester 5,CSE694C,Privacy and Security in Online Social Media,2,B,7.0,6.6
849,Student 29,Semester 5,CSE345,Foundations of Computer Security,4,B-,7.0,6.6
850,Student 29,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,6.6,6.49
851,Student 29,Semester 3,MTH201,Probability and Statistics ,4,C,6.4,6.44
852,Student 29,Semester 7,ECO301,Introduction to Economic Analysis,4,B-,9.0,7.05
853,Student 29,Semester 5,CSE506,Data Mining,4,B,7.0,6.6
854,Student 29,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,6.6,6.49
855,Student 29,Semester 8,CSE399A,Independent Project,2,A,7.7,7.14
856,Student 29,Semester 1,COM101,Communication Skills,4,B,5.75,5.75
857,Student 29,Semester 3,CSE201,Advanced Programming,4,B,6.4,6.44
858,Student 29,Semester 3,CSE231,Operating Systems ,4,B-,6.4,6.44
859,Student 29,Semester 8,CSE522,Verification of Reactive Systems,4,B-,7.7,7.14
860,Student 29,Semester 4,CSE232,Computer Networks,4,C,6.6,6.49
861,Student 29,Semester 4,ESC202,Digital Communication,4,C-,6.6,6.49
862,Student 29,Semester 2,CSE102,Data Structures and Algorithms,4,B,7.11,6.47
863,Student 30,Semester 6,CSE537,Embedded Systems,4,B,8.2,7.98
864,Student 30,Semester 6,CSE399,Independent Project,4,B,8.2,7.98
865,Student 30,Semester 2,HSS202*,Perspectives on Knowledge,4,A,8.56,8.65
866,Student 30,Semester 5,CSE345,Foundations of Computer Security,4,B,7.6,7.94
867,Student 30,Semester 7,ENT401,Entrepreneurship as a Career,2,B,9.0,8.11
868,Student 30,Semester 7,CSE399,Independent Project,4,A,9.0,8.11
869,Student 30,Semester 7,CSE501,Designing Human-Centered Systems,4,A-,9.0,8.11
870,Student 30,Semester 2,CSE112,Computer Organisation,4,A-,8.56,8.65
871,Student 30,Semester 4,ESC202,Digital Communication,4,A,7.6,8.03
872,Student 30,Semester 5,CSE340*,Image Analysis ,4,B-,7.6,7.94
873,Student 30,Semester 2,CSE122*,Theory of Computation,4,B,8.56,8.65
874,Student 30,Semester 6,CSE535,Mobile Computing,4,B-,8.2,7.98
875,Student 30,Semester 8,COM301,Technical Communication,4,B-,7.75,8.07
876,Student 30,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,7.6,8.03
877,Student 30,Semester 6,ENV301,The Earth System: An Environmental Science Perspective,4,A-,8.2,7.98
878,Student 30,Semester 1,CSE111,Digital Circuits,4,A-,8.75,8.75
879,Student 30,Semester 4,HSS204*,Introduction to Psychology,4,B-,7.6,8.03
880,Student 30,Semester 8,CSE440,Intelligent Systems 1,4,B-,7.75,8.07
881,Student 30,Semester 4,CSE232,Computer Networks,4,B-,7.6,8.03
882,Student 30,Semester 2,CSE131-1*,System Management,2,A-,8.56,8.65
883,Student 30,Semester 3,CSE201,Advanced Programming,4,B-,7.4,8.19
884,Student 30,Semester 8,CSE694F,Multimedia Security,4,A-,7.75,8.07
885,Student 30,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,7.6,8.03
886,Student 30,Semester 1,COM101,Communication Skills,4,A,8.75,8.75
887,Student 30,Semester 8,HSS208*,Theory and Practice of Engineering Ethics,4,B,7.75,8.07
888,Student 30,Semester 1,CSE121,Discrete Mathematics,4,B-,8.75,8.75
889,Student 30,Semester 7,CSE510,Digital Hardware Design,4,A-,9.0,8.11
890,Student 30,Semester 3,CSE231,Operating Systems ,4,B-,7.4,8.19
891,Student 30,Semester 3,COM201,Critical Reading,4,B,7.4,8.19
892,Student 30,Semester 2,CSE102,Data Structures and Algorithms,4,B-,8.56,8.65
893,Student 30,Semester 3,MTH201,Probability and Statistics ,4,B,7.4,8.19
894,Student 30,Semester 5,CSE300,Software Engineering ,4,B,7.6,7.94
895,Student 30,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,B,9.0,8.11
896,Student 30,Semester 1,CSE101,Introduction to Programming,4,A-,8.75,8.75
897,Student 30,Semester 5,CSE506,Data Mining,4,B-,7.6,7.94
898,Student 30,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,B-,7.4,8.19
899,Student 30,Semester 5,FIN401,Foundations of Finance ,4,B,7.6,7.94
900,Student 30,Semester 6,HSS206*,Introduction to Film Studies,4,A-,8.2,7.98
901,Student 31,Semester 4,CSE202,Fundamentals of Database Systems,4,B,7.0,6.65
902,Student 31,Semester 7,CSE398A-1,Independent Study,4,A,9.2,7.73
903,Student 31,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,A,9.2,7.73
904,Student 31,Semester 5,CSE300,Software Engineering ,4,A-,9.2,7.19
905,Student 31,Semester 8,ECO302,Applied Econometric Analysis,4,B-,8.0,7.92
906,Student 31,Semester 6,CSE508,Information Retrieval,4,B,8.8,7.47
907,Student 31,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,C,6.4,6.52
908,Student 31,Semester 3,CSE231,Operating Systems ,4,B-,6.4,6.52
909,Student 31,Semester 3,MTH201,Probability and Statistics ,4,C,6.4,6.52
910,Student 31,Semester 2,CSE131-1*,System Management,2,B,6.0,6.59
911,Student 31,Semester 3,CSE201,Advanced Programming,4,C,6.4,6.52
912,Student 31,Semester 3,COM201,Critical Reading,4,B-,6.4,6.52
913,Student 31,Semester 4,HSS201*,Research Methods,4,B,7.0,6.65
914,Student 31,Semester 2,CSE112,Computer Organisation,4,C,6.0,6.59
915,Student 31,Semester 7,CSE648,Privacy and Security in Online Social Media,4,A,9.2,7.73
916,Student 31,Semester 6,COM301,Technical Communication,4,B,8.8,7.47
917,Student 31,Semester 2,HSS101*,Technology and Society,4,B,6.0,6.59
918,Student 31,Semester 6,CSE535,Mobile Computing,4,A,8.8,7.47
919,Student 31,Semester 1,COM101,Communication Skills,4,A-,7.25,7.25
920,Student 31,Semester 2,CSE122*,Theory of Computation,4,F,6.0,6.59
921,Student 31,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,7.0,6.65
922,Student 31,Semester 4,CSE232,Computer Networks,4,C-,7.0,6.65
923,Student 31,Semester 4,ESC202,Digital Communication,4,B-,7.0,6.65
924,Student 31,Semester 5,CSE345,Foundations of Computer Security,4,A-,9.2,7.19
925,Student 31,Semester 5,CSE506,Data Mining,4,A-,9.2,7.19
926,Student 31,Semester 8,CSE399,Independent Project,4,A-,8.0,7.92
927,Student 31,Semester 8,CSE330,Distributed Systems ,4,A-,8.0,7.92
928,Student 31,Semester 7,ECO301,Introduction to Economic Analysis,4,A-,9.2,7.73
929,Student 31,Semester 1,CSE121,Discrete Mathematics,4,C,7.25,7.25
930,Student 31,Semester 1,CSE111,Digital Circuits,4,B-,7.25,7.25
931,Student 31,Semester 2,CSE102,Data Structures and Algorithms,4,B-,6.0,6.59
932,Student 31,Semester 6,CSE606,Data Warehousing,4,A-,8.8,7.47
933,Student 31,Semester 6,HSS204*,Introduction to Psychology,4,A-,8.8,7.47
934,Student 31,Semester 5,FIN401,Foundations of Finance ,4,A,9.2,7.19
935,Student 31,Semester 5,BTY301,Introduction to Biotechnology ,4,A-,9.2,7.19
936,Student 31,Semester 8,HSS206*,Introduction to Film Studies,4,B-,8.0,7.92
937,Student 31,Semester 7,PHY301,Physics,4,B-,9.2,7.73
938,Student 31,Semester 7,ENT401,Entrepreneurship as a Career,2,A,9.2,7.73
939,Student 31,Semester 1,CSE101,Introduction to Programming,4,B-,7.25,7.25
940,Student 32,Semester 7,PHY301,Physics,4,B,8.25,7.91
941,Student 32,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,A-,7.8,7.33
942,Student 32,Semester 1,CSE111,Digital Circuits,4,C,7.25,7.25
943,Student 32,Semester 4,ESC202,Digital Communication,4,B,7.6,7.41
944,Student 32,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,A,8.25,7.91
945,Student 32,Semester 2,CSE122*,Theory of Computation,4,C,6.89,7.06
946,Student 32,Semester 2,HSS101*,Technology and Society,4,B,6.89,7.06
947,Student 32,Semester 8,CSE694F,Multimedia Security,4,A-,9.0,8.03
948,Student 32,Semester 3,COM201,Critical Reading,4,B,7.8,7.33
949,Student 32,Semester 5,CSE546,Applied Cryptography,4,A-,8.8,7.7
950,Student 32,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,7.6,7.41
951,Student 32,Semester 3,CSE201,Advanced Programming,4,B,7.8,7.33
952,Student 32,Semester 2,CSE102,Data Structures and Algorithms,4,C,6.89,7.06
953,Student 32,Semester 6,ENV301,The Earth System: An Environmental Science Perspective,4,B,8.6,7.86
954,Student 32,Semester 7,ENT401,Entrepreneurship as a Career,2,A,8.25,7.91
955,Student 32,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,7.6,7.41
956,Student 32,Semester 2,CSE112,Computer Organisation,4,B-,6.89,7.06
957,Student 32,Semester 7,CSE501,Designing Human-Centered Systems,4,B,8.25,7.91
958,Student 32,Semester 5,CSE345,Foundations of Computer Security,4,A-,8.8,7.7
959,Student 32,Semester 8,HSS208*,Theory and Practice of Engineering Ethics,4,A-,9.0,8.03
960,Student 32,Semester 5,CSE300,Software Engineering ,4,B,8.8,7.7
961,Student 32,Semester 4,CSE232,Computer Networks,4,B-,7.6,7.41
962,Student 32,Semester 7,CSE506,Data Mining,4,B-,8.25,7.91
963,Student 32,Semester 5,FIN401,Foundations of Finance ,4,B,8.8,7.7
964,Student 32,Semester 1,COM101,Communication Skills,4,A-,7.25,7.25
965,Student 32,Semester 8,CSE330,Distributed Systems ,4,B,9.0,8.03
966,Student 32,Semester 6,CSE535,Mobile Computing,4,B,8.6,7.86
967,Student 32,Semester 6,HSS202*,Perspectives on Knowledge,4,A,8.6,7.86
968,Student 32,Semester 6,ECO301,Introduction to Economic Analysis,4,A-,8.6,7.86
969,Student 32,Semester 3,MTH201,Probability and Statistics ,4,C,7.8,7.33
970,Student 32,Semester 1,CSE101,Introduction to Programming,4,B-,7.25,7.25
971,Student 32,Semester 3,CSE231,Operating Systems ,4,B,7.8,7.33
972,Student 32,Semester 6,CSE606,Data Warehousing,4,B,8.6,7.86
973,Student 32,Semester 1,CSE121,Discrete Mathematics,4,B-,7.25,7.25
974,Student 32,Semester 2,CSE131-1*,System Management,2,B,6.89,7.06
975,Student 32,Semester 5,BTY301,Introduction to Biotechnology ,4,A,8.8,7.7
976,Student 32,Semester 4,HSS204*,Introduction to Psychology,4,A-,7.6,7.41
977,Student 32,Semester 8,COM301,Technical Communication,4,A,9.0,8.03
978,Student 33,Semester 1,CSE101,Introduction to Programming,4,A,9.0,9.0
979,Student 33,Semester 5,CSE546,Applied Cryptography,4,C,8.33,8.27
980,Student 33,Semester 2,CSE102,Data Structures and Algorithms,4,A-,8.56,8.76
981,Student 33,Semester 9,CSE526A,PvsNP,2,B-,7.3,8.28
982,Student 33,Semester 8,COM301,Technical Communication,4,A,8.83,8.42
983,Student 33,Semester 9,CSE301,Compilers,4,B,7.3,8.28
984,Student 33,Semester 4,HSS204*,Introduction to Psychology,4,B-,7.4,8.24
985,Student 33,Semester 8,CSE498,Undergraduate Research,4,A-,8.83,8.42
986,Student 33,Semester 2,HSS101*,Technology and Society,4,B-,8.56,8.76
987,Student 33,Semester 9,CSE327,Algorithms for Discrete Optimizations,4,B-,7.3,8.28
988,Student 33,Semester 9,MTH303,Graph Theory,4,B-,7.3,8.28
989,Student 33,Semester 9,CSE499,BTech Project,4,B-,7.3,8.28
990,Student 33,Semester 2,CSE131-1*,System Management,2,A-,8.56,8.76
991,Student 33,Semester 2,CSE112,Computer Organisation,4,A-,8.56,8.76
992,Student 33,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,7.4,8.24
993,Student 33,Semester 6,CSE499,BTech Project,4,B,8.75,8.33
994,Student 33,Semester 1,CSE121,Discrete Mathematics,4,A-,9.0,9.0
995,Student 33,Semester 5,CSE521,Logic for Computer Science,4,A-,8.33,8.27
996,Student 33,Semester 3,MTH201,Probability and Statistics ,4,A-,8.2,8.56
997,Student 33,Semester 6,CSE399,Independent Project,4,A,8.75,8.33
998,Student 33,Semester 3,COM201,Critical Reading,4,C,8.2,8.56
999,Student 33,Semester 8,CSE330,Distributed Systems ,4,A,8.83,8.42
1000,Student 33,Semester 4,CSE202,Fundamentals of Database Systems,4,B,7.4,8.24
1001,Student 33,Semester 2,CSE122*,Theory of Computation,4,A-,8.56,8.76
1002,Student 33,Semester 9,ENT401,Entrepreneurship as a Career,2,B,7.3,8.28
1003,Student 33,Semester 5,CSE300,Software Engineering ,4,A,8.33,8.27
1004,Student 33,Semester 8,CSE440,Intelligent Systems 1,4,B,8.83,8.42
1005,Student 33,Semester 8,HSS208*,Theory and Practice of Engineering Ethics,4,B,8.83,8.42
1006,Student 33,Semester 1,COM101,Communication Skills,4,A-,9.0,9.0
1007,Student 33,Semester 3,CSE201,Advanced Programming,4,A-,8.2,8.56
1008,Student 33,Semester 5,CSE506,Data Mining,4,B,8.33,8.27
1009,Student 33,Semester 3,CSE231,Operating Systems ,4,A-,8.2,8.56
1010,Student 33,Semester 6,CSE522,Verification of Reactive Systems,4,A,8.75,8.33
1011,Student 33,Semester 6,CSE342*,Pattern Recognition,4,W,8.75,8.33
1012,Student 33,Semester 8,CSE499,BTech Project,4,B,8.83,8.42
1013,Student 33,Semester 4,CSE232,Computer Networks,4,B-,7.4,8.24
1014,Student 33,Semester 4,ESC202,Digital Communication,4,B-,7.4,8.24
1015,Student 33,Semester 6,CSE535,Mobile Computing,4,B-,8.75,8.33
1016,Student 33,Semester 5,CSE500,Secure Coding,4,A-,8.33,8.27
1017,Student 33,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,B,8.2,8.56
1018,Student 33,Semester 5,CSE523,Randomised Algorithms,4,B,8.33,8.27
1019,Student 33,Semester 1,CSE111,Digital Circuits,4,B,9.0,9.0
1020,Student 34,Semester 4,CSE232,Computer Networks,4,C-,6.0,6.05
1021,Student 34,Semester 5,CSE300,Software Engineering ,4,C,7.0,6.26
1022,Student 34,Semester 2,CSE131-1*,System Management,2,B,5.33,6.0
1023,Student 34,Semester 6,CSE538*,Ad-hoc Wireless Networks,4,A-,9.0,6.74
1024,Student 34,Semester 4,ESC202,Digital Communication,4,C,6.0,6.05
1025,Student 34,Semester 6,CSE606,Data Warehousing,4,A,9.0,6.74
1026,Student 34,Semester 6,FIN402,Valuation and Portfolio Management,4,B,9.0,6.74
1027,Student 34,Semester 7,CSE399,Independent Project,4,A,8.5,6.95
1028,Student 34,Semester 5,FIN401,Foundations of Finance ,4,B-,7.0,6.26
1029,Student 34,Semester 2,CSE122*,Theory of Computation,4,C-,5.33,6.0
1030,Student 34,Semester 6,ENV301,The Earth System: An Environmental Science Perspective,4,A-,9.0,6.74
1031,Student 34,Semester 7,ENT401,Entrepreneurship as a Career,2,B,8.5,6.95
1032,Student 34,Semester 4,CSE202,Fundamentals of Database Systems,4,C,6.0,6.05
1033,Student 34,Semester 8,COM301,Technical Communication,4,B,7.5,7.01
1034,Student 34,Semester 7,CSE535,Mobile Computing,4,B-,8.5,6.95
1035,Student 34,Semester 8,CSE694F,Multimedia Security,4,B,7.5,7.01
1036,Student 34,Semester 3,MTH201,Probability and Statistics ,4,B-,6.2,6.07
1037,Student 34,Semester 2,HSS202*,Perspectives on Knowledge,4,C,5.33,6.0
1038,Student 34,Semester 5,CSE340*,Image Analysis ,4,B-,7.0,6.26
1039,Student 34,Semester 4,CSE222,Analysis and Design of Algorithms,4,C,6.0,6.05
1040,Student 34,Semester 1,COM101,Communication Skills,4,A-,6.75,6.75
1041,Student 34,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,A,8.5,6.95
1042,Student 34,Semester 2,CSE112,Computer Organisation,4,C-,5.33,6.0
1043,Student 34,Semester 5,CSE345,Foundations of Computer Security,4,B,7.0,6.26
1044,Student 34,Semester 6,HSS206*,Introduction to Film Studies,4,A-,9.0,6.74
1045,Student 34,Semester 8,CSE330,Distributed Systems ,4,B-,7.5,7.01
1046,Student 34,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,C-,6.2,6.07
1047,Student 34,Semester 3,COM201,Critical Reading,4,C,6.2,6.07
1048,Student 34,Semester 3,CSE201,Advanced Programming,4,C,6.2,6.07
1049,Student 34,Semester 5,CSE506,Data Mining,4,B-,7.0,6.26
1050,Student 34,Semester 1,CSE111,Digital Circuits,4,C,6.75,6.75
1051,Student 34,Semester 3,CSE231,Operating Systems ,4,B-,6.2,6.07
1052,Student 34,Semester 1,CSE121,Discrete Mathematics,4,C-,6.75,6.75
1053,Student 34,Semester 2,CSE102,Data Structures and Algorithms,4,D,5.33,6.0
