SN.,Roll No,Batch / Term Code,Course Code,Course,Credit,Grade,SPI,CPI
2416,Student 60,Semester 7,HSS211*,Theatre Appreciation,4,B-,7.2,6.57
2417,Student 60,Semester 7,FIN401,Foundations of Finance ,4,C,7.2,6.57
2418,Student 60,Semester 1,COM101,Communication Skills,4,B,6.6,6.6
2419,Student 60,Semester 1,CSE111,Digital Circuits,4,C-,6.6,6.6
2420,Student 60,Semester 6,CSE102,Data Structures and Algorithms,4,A-,8.2,6.45
2421,Student 60,Semester 7,CSE648,Privacy and Security in Online Social Media,4,B-,7.2,6.57
2422,Student 60,Semester 6,DES302,Animations and Graphics,4,A,8.2,6.45
2423,Student 60,Semester 2,HSS205*,Introduction to Sociology,4,C,4.2,5.78
2424,Student 60,Semester 1,CSE131,System Management,4,B-,6.6,6.6
2425,Student 60,Semester 7,BIO562,Stochastic Simulation and Systems Biology,4,B-,7.2,6.57
2426,Student 60,Semester 4,MTH502*,Number Theory,4,F,5.1,5.85
2427,Student 60,Semester 8,CSE501,Designing Human-Centered Systems,4,B-,6.2,6.53
2428,Student 60,Semester 3,ECE270,Embedded Logic Design,4,W,6.0,5.85
2429,Student 60,Semester 2,MTH201,Probability and Statistics ,4,D,4.2,5.78
2430,Student 60,Semester 5,CSE345,Foundations of Computer Security,4,B,6.8,6.07
2431,Student 60,Semester 5,CSE506,Data Mining,4,C-,6.8,6.07
2432,Student 60,Semester 5,CSE535,Mobile Computing,4,B-,6.8,6.07
2433,Student 60,Semester 5,CSE340*,Image Analysis ,4,B,6.8,6.07
2434,Student 60,Semester 1,MTH100,Maths I,4,C,6.6,6.6
2435,Student 60,Semester 8,CSE570,Virtual Reality,4,C,6.2,6.53
2436,Student 60,Semester 5,HSS222*,Philosophy of Literature,4,C,6.8,6.07
2437,Student 60,Semester 3,CSE231,Operating Systems ,4,C,6.0,5.85
2438,Student 60,Semester 8,BIO531,Introduction to Mathematical Biology,4,C-,6.2,6.53
2439,Student 60,Semester 4,ESC205A,Environmental Sciences,2,B-,5.1,5.85
2440,Student 60,Semester 7,CSE499,BTech Project,4,A-,7.2,6.57
2441,Student 60,Semester 3,CSE121,Discrete Mathematics,4,D,6.0,5.85
2442,Student 60,Summer Term 2,CSE999A2,Distance Course in CSE,2,S,6.0,5.86
2443,Student 60,Semester 8,CSE499,BTech Project,4,B,6.2,6.53
2444,Student 60,Semester 4,CSE222,Analysis and Design of Algorithms,4,D,5.1,5.85
2445,Student 60,Semester 8,PSY202,Positive Psychology,4,C-,6.2,6.53
2446,Student 61,Semester 2,CSE102,Data Structures and Algorithms,4,B-,8.6,8.3
2447,Student 61,Semester 5,CSE340*,Image Analysis ,4,A,9.2,8.56
2448,Student 61,Semester 8,CSE399,Independent Project,4,A-,9.25,8.74
2449,Student 61,Semester 5,CSE535,Mobile Computing,4,A-,9.2,8.56
2450,Student 61,Semester 1,CSE101,Introduction to Programming,4,A-,8.0,8.0
2451,Student 61,Semester 4,COM301A,Technical Communication,2,B,8.4,8.4
2452,Student 61,Semester 1,MTH100,Maths I,4,C,8.0,8.0
2453,Student 61,Semester 9,CSE999B,Distance Course in CSE,1,,,
2454,Student 61,Semester 1,CSE131,System Management,4,A-,8.0,8.0
2455,Student 61,Semester 9,CSE506,Data Mining,4,,,
2456,Student 61,Semester 1,CSE111,Digital Circuits,4,B,8.0,8.0
2457,Student 61,Semester 1,COM101,Communication Skills,4,B,8.0,8.0
2458,Student 61,Semester 3,ECO301,Introduction to Economic Analysis,4,B,8.6,8.4
2459,Student 61,Semester 3,CSE201,Advanced Programming,4,A-,8.6,8.4
2460,Student 61,Semester 6,CSE499,BTech Project,4,A,9.25,8.66
2461,Student 61,Semester 6,CSE344,Computer Vision,4,A-,9.25,8.66
2462,Student 61,Semester 8,PSY202,Positive Psychology,4,A-,9.25,8.74
2463,Student 61,Semester 6,FIN401,Foundations of Finance ,4,A-,9.25,8.66
2464,Student 61,Semester 9,CSE301,Compilers,4,,,
2465,Student 61,Semester 5,HSS101*,Technology and Society,4,A-,9.2,8.56
2466,Student 61,Summer Term 2,CSE999B,Distance Course in CSE,1,S,,
2467,Student 61,Semester 6,CSE507,Database System Implementation,4,A-,9.25,8.66
2468,Student 61,Semester 4,CSE322,Theory of Computation,4,C,8.4,8.4
2469,Student 61,Summer Term 4,MGT999A,Distance Course in Management,2,S,,
2470,Student 61,Semester 4,CSE232,Computer Networks,4,A,8.4,8.4
2471,Student 61,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,8.4,8.4
2472,Student 61,Semester 4,ESC205A,Environmental Sciences,2,B,8.4,8.4
2473,Student 61,Semester 4,CSE202,Fundamentals of Database Systems,4,A,8.4,8.4
2474,Student 61,Semester 9,CSE640,Collaborative Filtering,4,,,
2475,Student 61,Semester 2,HSS204*,Introduction to Psychology,4,A-,8.6,8.3
2476,Student 61,Semester 8,CSE499,BTech Project,4,A,9.25,8.74
2477,Student 61,Semester 8,CSE561,Probabilistic Graphical Models,4,A-,9.25,8.74
2478,Student 61,Semester 3,ECE250,Signals & Systems,4,B,8.6,8.4
2479,Student 61,Semester 5,CSE499,BTech Project,4,A-,9.2,8.56
2480,Student 61,Semester 2,MTH201,Probability and Statistics ,4,A-,8.6,8.3
2481,Student 61,Semester 2,DES130,Introduction to Engineering Design,4,A-,8.6,8.3
2482,Student 61,Semester 2,CSE112,Computer Organisation,4,A-,8.6,8.3
2483,Student 61,Semester 3,CSE121,Discrete Mathematics,4,B,8.6,8.4
2484,Student 61,Semester 3,CSE231,Operating Systems ,4,A,8.6,8.4
2485,Student 61,Summer Term 3,CSE399,Independent Project,4,A-,9.0,8.76
2486,Student 61,Semester 5,CSE343,Machine Learning,4,A-,9.2,8.56
2487,Student 62,Semester 7,CSE642*,Advanced  Pattern Recognition and Machine Learning,4,B,9.25,9.17
2488,Student 62,Semester 7,CSE499,BTech Project,4,A-,9.25,9.17
2489,Student 62,Semester 2,CSE112,Computer Organisation,4,A,9.4,9.6
2490,Student 62,Semester 2,CSE102,Data Structures and Algorithms,4,A,9.4,9.6
2491,Student 62,Semester 2,DES130,Introduction to Engineering Design,4,A,9.4,9.6
2492,Student 62,Semester 8,CSE499,BTech Project,4,A,8.75,9.12
2493,Student 62,Semester 2,MTH201,Probability and Statistics ,4,A-,9.4,9.6
2494,Student 62,Semester 5,CSE640,Collaborative Filtering,4,A,9.8,9.16
2495,Student 62,Semester 1,CSE131,System Management,4,A-,9.8,9.8
2496,Student 62,Semester 4,COM301A,Technical Communication,2,B,7.78,9.0
2497,Student 62,Semester 3,MTH203,Maths III,4,B,8.91,9.35
2498,Student 62,Semester 9,ECO311,Game Theory,4,,,
2499,Student 62,Semester 1,CSE111,Digital Circuits,4,A,9.8,9.8
2500,Student 62,Semester 1,COM101,Communication Skills,4,A,9.8,9.8
2501,Student 62,Semester 5,CSE499,BTech Project,4,A,9.8,9.16
2502,Student 62,Semester 5,CSE343,Machine Learning,4,A,9.8,9.16
2503,Student 62,Semester 3,CSE230,System Administration,2,A,8.91,9.35
2504,Student 62,Semester 8,CSE399,Independent Project,4,A,8.75,9.12
2505,Student 62,Semester 5,CSE399,Independent Project,4,A,9.8,9.16
2506,Student 62,Semester 5,FIN402,Valuation and Portfolio Management,4,A-,9.8,9.16
2507,Student 62,Semester 2,HSS208*,Theory and Practice of Engineering Ethics,4,B,9.4,9.6
2508,Student 62,Semester 3,ECO301,Introduction to Economic Analysis,4,B,8.91,9.35
2509,Student 62,Semester 9,ECO331,Foundations of Finance,4,,,
2510,Student 62,Semester 7,CSE556,Natural Language Processing,4,A,9.25,9.17
2511,Student 62,Semester 9,SSH123,Philosophy of Religion,4,,,
2512,Student 62,Semester 4,CSE222,Analysis and Design of Algorithms,4,C,7.78,9.0
2513,Student 62,Semester 4,MTH303,Graph Theory,4,W,7.78,9.0
2514,Student 62,Semester 4,ESC205A,Environmental Sciences,2,B-,7.78,9.0
2515,Student 62,Semester 4,CSE233,Network Administration,2,A-,7.78,9.0
2516,Student 62,Semester 4,CSE202,Fundamentals of Database Systems,4,B,7.78,9.0
2517,Student 62,Semester 9,DES5xx,Digital Audio,4,,,
2518,Student 62,Semester 1,CSE101,Introduction to Programming,4,A,9.8,9.8
2519,Student 62,Semester 1,MTH100,Maths I,4,A,9.8,9.8
2520,Student 62,Semester 3,CSE121,Discrete Mathematics,4,A,8.91,9.35
2521,Student 62,Semester 3,CSE201,Advanced Programming,4,B,8.91,9.35
2522,Student 62,Semester 8,CSE609,Statistical Computation,4,B,8.75,9.12
2523,Student 62,Semester 9,CSE506,Data Mining,4,,,
2524,Student 62,Semester 3,CSE231,Operating Systems ,4,A,8.91,9.35
2525,Student 62,Semester 4,CSE232,Computer Networks,4,A-,7.78,9.0
2526,Student 62,Semester 7,CSE643,Artificial Intelligence,4,A,9.25,9.17
2527,Student 62,Semester 8,CSE535,Mobile Computing,4,B-,8.75,9.12
2528,Student 63,Semester 5,CSE536,Robotic Systems,4,B-,7.82,6.77
2529,Student 63,Semester 7,HSS229*,Introduction to Digital Ethnography,4,B,8.2,7.25
2530,Student 63,Semester 6,CSE499A,BTech Project,8,A,8.6,7.09
2531,Student 63,Semester 5,CSE555,Introduction To Spatial Computing,4,B-,7.82,6.77
2532,Student 63,Semester 8,CSE999A,Distance Course in CSE,2,X,7.25,7.25
2533,Student 63,Semester 2,MTH201,Probability and Statistics ,4,D,5.6,6.8
2534,Student 63,Semester 6,CSE502,Foundations of Parallel Programming,4,B-,8.6,7.09
2535,Student 63,Semester 3,CSE121,Discrete Mathematics,4,F,5.2,6.57
2536,Student 63,Semester 3,HSS218*,Philosophy of Religion,4,C,5.2,6.57
2537,Student 63,Semester 7,DES513,"Wearable Applications, Research, Devices, Interactions",4,A-,8.2,7.25
2538,Student 63,Semester 7,CSE999A,Distance Course in CSE,2,S,8.2,7.25
2539,Student 63,Semester 7,CSE575,Internet of Things,4,B-,8.2,7.25
2540,Student 63,Semester 3,CSE201,Advanced Programming,4,B-,5.2,6.57
2541,Student 63,Semester 6,FIN401,Foundations of Finance ,4,B-,8.6,7.09
2542,Student 63,Semester 2,HSS204*,Introduction to Psychology,4,C,5.6,6.8
2543,Student 63,Semester 8,CSE501,Designing Human-Centered Systems,4,B-,7.25,7.25
2544,Student 63,Semester 5,BIO372,Digital Health 101,2,A,7.82,6.77
2545,Student 63,Semester 7,CSE121,Discrete Mathematics,4,B-,8.2,7.25
2546,Student 63,Summer Term 4,CSE499,BTech Project,4,B,8.0,7.36
2547,Student 63,Semester 1,COM101,Communication Skills,4,A,8.0,8.0
2548,Student 63,Semester 6,HSS228*,Introduction to Digital Anthroplogy,4,A-,8.6,7.09
2549,Student 63,Semester 5,CSE506,Data Mining,4,B,7.82,6.77
2550,Student 63,Semester 1,CSE111,Digital Circuits,4,B-,8.0,8.0
2551,Student 63,Semester 2,DES130,Introduction to Engineering Design,4,B,5.6,6.8
2552,Student 63,Semester 4,COM301A,Technical Communication,2,B,5.2,6.44
2553,Student 63,Semester 1,CSE131,System Management,4,A-,8.0,8.0
2554,Student 63,Semester 3,CSE231,Operating Systems ,4,B-,5.2,6.57
2555,Student 63,Semester 1,MTH100,Maths I,4,C,8.0,8.0
2556,Student 63,Semester 4,MTH502*,Number Theory,4,F,5.2,6.44
2557,Student 63,Semester 2,CSE102,Data Structures and Algorithms,4,D,5.6,6.8
2558,Student 63,Semester 4,ESC205A,Environmental Sciences,2,B,5.2,6.44
2559,Student 63,Semester 8,CSE535,Mobile Computing,4,C,7.25,7.25
2560,Student 63,Semester 2,CSE112,Computer Organisation,4,C,5.6,6.8
2561,Student 63,Semester 4,CSE202,Fundamentals of Database Systems,4,C,5.2,6.44
2562,Student 63,Semester 1,CSE101,Introduction to Programming,4,B,8.0,8.0
2563,Student 63,Semester 7,CSE399,Independent Project,4,A,8.2,7.25
2564,Student 63,Semester 3,MTH203,Maths III,4,D,5.2,6.57
2565,Student 63,Semester 4,CSE222,Analysis and Design of Algorithms,4,D,5.2,6.44
2566,Student 63,Semester 4,CSE232,Computer Networks,4,C,5.2,6.44
2567,Student 63,Semester 5,CSE643,Artificial Intelligence,4,B-,7.82,6.77
2568,Student 63,Semester 8,CSE399,Independent Project,4,B,7.25,7.25
2569,Student 63,Semester 5,CSE345,Foundations of Computer Security,4,A-,7.82,6.77
2570,Student 63,Semester 8,DES512,Game Design & Development,4,B,7.25,7.25
2571,Student 64,Semester 6,HSS216*,Positive Psychology,4,B,8.55,8.18
2572,Student 64,Semester 5,FIN402,Valuation and Portfolio Management,4,A,9.6,7.96
2573,Student 64,Semester 4,ESC205A,Environmental Sciences,2,B,6.0,7.53
2574,Student 64,Semester 5,CSE999B,Distance Course in CSE,1,S,9.6,7.96
2575,Student 64,Semester 5,CSE399,Independent Project,4,A,9.6,7.96
2576,Student 64,Semester 6,FIN401,Foundations of Finance ,4,A,8.55,8.18
2577,Student 64,Semester 6,CSE344,Computer Vision,4,B,8.55,8.18
2578,Student 64,Semester 6,FIN398,Independent Study,4,A-,8.55,8.18
2579,Student 64,Semester 6,CSE510A,Big Data Analytics,2,A,8.55,8.18
2580,Student 64,Semester 1,CSE101,Introduction to Programming,4,B,7.8,7.8
2581,Student 64,Semester 1,MTH100,Maths I,4,C,7.8,7.8
2582,Student 64,Semester 1,CSE131,System Management,4,A-,7.8,7.8
2583,Student 64,Semester 1,CSE111,Digital Circuits,4,B,7.8,7.8
2584,Student 64,Semester 1,COM101,Communication Skills,4,B,7.8,7.8
2585,Student 64,Semester 3,CSE231,Operating Systems ,4,A-,7.6,7.67
2586,Student 64,Semester 3,CSE121,Discrete Mathematics,4,C,7.6,7.67
2587,Student 64,Semester 3,CSE201,Advanced Programming,4,B,7.6,7.67
2588,Student 64,Semester 2,CSE112,Computer Organisation,4,B,7.6,7.7
2589,Student 64,Semester 2,CSE102,Data Structures and Algorithms,4,C,7.6,7.7
2590,Student 64,Semester 2,DES130,Introduction to Engineering Design,4,B-,7.6,7.7
2591,Student 64,Semester 2,MTH201,Probability and Statistics ,4,B-,7.6,7.7
2592,Student 64,Semester 3,ECE270,Embedded Logic Design,4,B-,7.6,7.67
2593,Student 64,Semester 2,HSS203*,Introduction to the study of Literature,4,A,7.6,7.7
2594,Student 64,Semester 3,ECO301,Introduction to Economic Analysis,4,B,7.6,7.67
2595,Student 64,Semester 5,CSE535,Mobile Computing,4,A-,9.6,7.96
2596,Student 64,Semester 5,CSE506,Data Mining,4,A+,9.6,7.96
2597,Student 64,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,6.0,7.53
2598,Student 64,Semester 4,CSE202,Fundamentals of Database Systems,4,B,6.0,7.53
2599,Student 64,Semester 4,CSE322,Theory of Computation,4,C-,6.0,7.53
2600,Student 64,Semester 5,CSE343,Machine Learning,4,A-,9.6,7.96
2601,Student 64,Semester 6,CSE502,Foundations of Parallel Programming,4,B-,8.55,8.18
2602,Student 64,Semester 7,ECO304*,Introduction to Game Theory,4,A-,9.5,8.24
2603,Student 64,Semester 7,CSE345,Foundations of Computer Security,4,A,9.5,8.24
2604,Student 64,Semester 7,CSE232,Computer Networks,4,A,9.5,8.24
2605,Student 64,Semester 8,PSY301,Introduction to Cognitive Psychology,4,B,8.75,8.3
2606,Student 64,Semester 7,CSE499,BTech Project,4,A-,9.5,8.24
2607,Student 64,Semester 8,CSE631,Advanced Operating Systems,4,B-,8.75,8.3
2608,Student 64,Semester 8,CSE508,Information Retrieval,4,A,8.75,8.3
2609,Student 64,Semester 8,CSE499,BTech Project,4,A,8.75,8.3
2610,Student 64,Semester 8,CSE999A,Distance Course in CSE,2,S,8.75,8.3
2611,Student 64,Semester 4,COM301A,Technical Communication,2,B,6.0,7.53
2612,Student 64,Semester 4,CSE232,Computer Networks,4,F,6.0,7.53
2613,Student 64,Semester 4,CSE999B,Distance Course in CSE,1,S,6.0,7.53
2614,Student 64,Summer Term 2,CSE999B,Distance Course in CSE,1,S,,
2615,Student 65,Semester 6,CSE651,Topics in Adaptive Cybersecurity,4,A-,7.8,7.91
2616,Student 65,Semester 4,COM301A,Technical Communication,2,B,7.78,7.9
2617,Student 65,Semester 6,CSE352,Security Engineering,4,B,7.8,7.91
2618,Student 65,Semester 6,HSS216*,Positive Psychology,4,B,7.8,7.91
2619,Student 65,Semester 3,CSE201,Advanced Programming,4,B,7.09,7.94
2620,Student 65,Semester 3,CSE231,Operating Systems ,4,B,7.09,7.94
2621,Student 65,Semester 7,DES513,"Wearable Applications, Research, Devices, Interactions",4,A-,8.0,7.91
2622,Student 65,Semester 8,CSE524,Theory of Modern Cryptography,4,B-,6.75,7.78
2623,Student 65,Semester 1,CSE101,Introduction to Programming,4,A,8.8,8.8
2624,Student 65,Semester 1,MTH100,Maths I,4,B-,8.8,8.8
2625,Student 65,Semester 1,CSE131,System Management,4,A,8.8,8.8
2626,Student 65,Semester 2,HSS212*,Critical Thinking,4,B,8.0,8.4
2627,Student 65,Semester 1,CSE111,Digital Circuits,4,B-,8.8,8.8
2628,Student 65,Semester 8,CSE999A,Distance Course in CSE,2,S,6.75,7.78
2629,Student 65,Semester 1,COM101,Communication Skills,4,A,8.8,8.8
2630,Student 65,Semester 5,HSS204*,Introduction to Psychology,4,B,8.0,7.92
2631,Student 65,Semester 7,CSE399,Independent Project,4,A,8.0,7.91
2632,Student 65,Semester 3,CSE230,System Administration,2,A,7.09,7.94
2633,Student 65,Semester 7,CSE999A,Distance Course in CSE,2,W,8.0,7.91
2634,Student 65,Semester 5,CSE499,BTech Project,4,A,8.0,7.92
2635,Student 65,Semester 5,CSE343,Machine Learning,4,W,8.0,7.92
2636,Student 65,Semester 3,ECE270,Embedded Logic Design,4,B-,7.09,7.94
2637,Student 65,Semester 8,DES512,Game Design & Development,4,C-,6.75,7.78
2638,Student 65,Semester 7,CSE643,Artificial Intelligence,4,C-,8.0,7.91
2639,Student 65,Semester 5,CSE345,Foundations of Computer Security,4,B-,8.0,7.92
2640,Student 65,Semester 8,CSE399,Independent Project,4,B,6.75,7.78
2641,Student 65,Semester 4,CSE232,Computer Networks,4,A-,7.78,7.9
2642,Student 65,Semester 4,CSE233,Network Administration,2,A-,7.78,7.9
2643,Student 65,Semester 3,CSE121,Discrete Mathematics,4,C-,7.09,7.94
2644,Student 65,Semester 4,ESC205A,Environmental Sciences,2,B-,7.78,7.9
2645,Student 65,Semester 4,CSE202,Fundamentals of Database Systems,4,A-,7.78,7.9
2646,Student 65,Semester 3,ECO301,Introduction to Economic Analysis,4,C,7.09,7.94
2647,Student 65,Semester 7,HSS229*,Introduction to Digital Ethnography,4,B,8.0,7.91
2648,Student 65,Summer Term 2,CSE999A2,Distance Course in CSE,2,S,,
2649,Student 65,Semester 2,MTH201,Probability and Statistics ,4,B-,8.0,8.4
2650,Student 65,Semester 2,DES130,Introduction to Engineering Design,4,A-,8.0,8.4
2651,Student 65,Semester 2,CSE102,Data Structures and Algorithms,4,B,8.0,8.4
2652,Student 65,Semester 8,CSE535,Mobile Computing,4,B-,6.75,7.78
2653,Student 65,Semester 2,CSE112,Computer Organisation,4,B,8.0,8.4
2654,Student 65,Semester 6,CSE502,Foundations of Parallel Programming,4,C,7.8,7.91
2655,Student 65,Semester 5,CSE550,Network Security,4,B-,8.0,7.92
2656,Student 65,Semester 6,CSE499,BTech Project,4,B,7.8,7.91
2657,Student 65,Semester 4,CSE222,Analysis and Design of Algorithms,4,C-,7.78,7.9
2658,Student 66,Semester 4,MTH303,Graph Theory,4,D,6.0,6.38
2659,Student 66,Semester 9,ECO311,Game Theory,4,,,
2660,Student 66,Semester 4,ESC205A,Environmental Sciences,2,B,6.0,6.38
2661,Student 66,Semester 9,SSH221,Social and Political Philosophy,4,,,
2662,Student 66,Semester 2,CSE112,Computer Organisation,4,B,7.2,6.75
2663,Student 66,Semester 8,PSY202,Positive Psychology,4,C,5.78,6.37
2664,Student 66,Semester 8,CSE609,Statistical Computation,4,D,5.78,6.37
2665,Student 66,Semester 8,BIO531,Introduction to Mathematical Biology,4,C,5.78,6.37
2666,Student 66,Semester 8,CSE535,Mobile Computing,4,C,5.78,6.37
2667,Student 66,Semester 2,MTH201,Probability and Statistics ,4,B-,7.2,6.75
2668,Student 66,Semester 2,DES130,Introduction to Engineering Design,4,B-,7.2,6.75
2669,Student 66,Semester 3,CSE231,Operating Systems ,4,B,6.2,6.52
2670,Student 66,Semester 2,HSS204*,Introduction to Psychology,4,B-,7.2,6.75
2671,Student 66,Semester 2,CSE102,Data Structures and Algorithms,4,B-,7.2,6.75
2672,Student 66,Summer Term 2,ESC999B,Distance Course in ESC,1,W,,
2673,Student 66,Semester 3,CSE201,Advanced Programming,4,B-,6.2,6.52
2674,Student 66,Summer Term 1,CSE200A,Competitive Programming,2,C,6.0,6.71
2675,Student 66,Semester 5,PHY301,Physics,4,F,6.33,6.57
2676,Student 66,Summer Term 2,CSE999B,Distance Course in CSE,1,W,,
2677,Student 66,Semester 7,CSE648,Privacy and Security in Online Social Media,4,B-,6.0,6.46
2678,Student 66,Summer Term 4,MGT999A,Distance Course in Management,2,W,,
2679,Student 66,Semester 4,COM301A,Technical Communication,2,B,6.0,6.38
2680,Student 66,Semester 9,ESC999A,Distance Course in ESC,2,,,
2681,Student 66,Semester 9,BIO542,Machine Learning for Biomedical Applications,4,,,
2682,Student 66,Semester 5,CSE506,Data Mining,4,W,6.33,6.57
2683,Student 66,Semester 5,CSE345,Foundations of Computer Security,4,B,6.33,6.57
2684,Student 66,Semester 7,FIN401,Foundations of Finance ,4,C,6.0,6.46
2685,Student 66,Semester 5,MTH100,Maths I,4,B,6.33,6.57
2686,Student 66,Semester 7,HSS227*,Introduction to Social Informatics,4,B-,6.0,6.46
2687,Student 66,Semester 7,CSE575,Internet of Things,4,C,6.0,6.46
2688,Student 66,Semester 8,CSE999A,Distance Course in CSE,2,S,5.78,6.37
2689,Student 66,Semester 8,CSE999A2,Distance Course in CSE,2,S,5.78,6.37
2690,Student 66,Semester 9,CSE111,Digital Circuits,4,,,
2691,Student 66,Semester 1,COM101,Communication Skills,4,B,4.4,6.0
2692,Student 66,Semester 3,CSE121,Discrete Mathematics,4,C-,6.2,6.52
2693,Student 66,Semester 3,ECE270,Embedded Logic Design,4,C-,6.2,6.52
2694,Student 66,Semester 1,CSE131,System Management,4,C-,4.4,6.0
2695,Student 66,Semester 1,MTH100,Maths I,4,F,4.4,6.0
2696,Student 66,Semester 4,CSE202,Fundamentals of Database Systems,4,C,6.0,6.38
2697,Student 66,Semester 1,CSE101,Introduction to Programming,4,C-,4.4,6.0
2698,Student 66,Semester 5,ENT401,Entrepreneurship as a Career,2,B-,6.33,6.57
2699,Student 66,Semester 1,CSE111,Digital Circuits,4,F,4.4,6.0
2700,Student 66,Semester 5,HSS202*,Perspectives on Knowledge,4,B-,6.33,6.57
2701,Student 66,Semester 3,HSS218*,Philosophy of Religion,4,C,6.2,6.52
2702,Student 66,Semester 4,CSE222,Analysis and Design of Algorithms,4,C-,6.0,6.38
2703,Student 66,Semester 4,CSE232,Computer Networks,4,B-,6.0,6.38
2704,Student 66,Semester 7,CSE343,Machine Learning,4,D,6.0,6.46
2705,Student 66,Semester 9,CSE300,Software Engineering ,4,,,
2706,Student 66,Semester 8,ENT402,Entrepreneurship: Managing a Venture,2,B,5.78,6.37
2707,Student 67,Semester 2,HSS205*,Introduction to Sociology,4,A,7.0,7.1
2708,Student 67,Semester 1,CSE111,Digital Circuits,4,B-,7.2,7.2
2709,Student 67,Semester 2,DES130,Introduction to Engineering Design,4,B,7.0,7.1
2710,Student 67,Semester 2,MTH201,Probability and Statistics ,4,D,7.0,7.1
2711,Student 67,Semester 8,FIN402,Valuation and Portfolio Management,4,C-,7.8,7.22
2712,Student 67,Semester 3,ECO301,Introduction to Economic Analysis,4,C,6.8,7.0
2713,Student 67,Semester 6,CSE565,Software Defined Networking,4,B-,7.8,7.22
2714,Student 67,Semester 7,CSE643,Artificial Intelligence,4,W,6.5,7.04
2715,Student 67,Semester 3,CSE201,Advanced Programming,4,B,6.8,7.0
2716,Student 67,Semester 8,SSH121,Introduction to Philosophy,4,B-,7.8,7.22
2717,Student 67,Semester 8,MGT310,Effective Supply Chain Management for E-Commerce Businesses,4,B,7.8,7.22
2718,Student 67,Semester 6,DES302,Animations and Graphics,4,A,7.8,7.22
2719,Student 67,Semester 8,DES512,Game Design & Development,4,A-,7.8,7.22
2720,Student 67,Semester 1,CSE131,System Management,4,B-,7.2,7.2
2721,Student 67,Semester 7,CSE503,Program Analysis,4,C-,6.5,7.04
2722,Student 67,Semester 3,CSE121,Discrete Mathematics,4,C-,6.8,7.0
2723,Student 67,Semester 5,CSE535,Mobile Computing,4,A-,7.4,6.98
2724,Student 67,Semester 3,CSE231,Operating Systems ,4,B,6.8,7.0
2725,Student 67,Semester 5,CSE506,Data Mining,4,C-,7.4,6.98
2726,Student 67,Semester 4,CSE322,Theory of Computation,4,C-,6.5,6.88
2727,Student 67,Semester 6,HSS216*,Positive Psychology,4,B-,7.8,7.22
2728,Student 67,Semester 8,DES399,Independent Project,4,A,7.8,7.22
2729,Student 67,Semester 1,COM101,Communication Skills,4,A,7.2,7.2
2730,Student 67,Semester 3,ECE250,Signals & Systems,4,B-,6.8,7.0
2731,Student 67,Semester 2,CSE102,Data Structures and Algorithms,4,B-,7.0,7.1
2732,Student 67,Semester 7,CSE648,Privacy and Security in Online Social Media,4,B-,6.5,7.04
2733,Student 67,Semester 4,ESC205A,Environmental Sciences,2,B-,6.5,6.88
2734,Student 67,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,6.5,6.88
2735,Student 67,Semester 4,CSE222,Analysis and Design of Algorithms,4,C-,6.5,6.88
2736,Student 67,Semester 7,HSS229*,Introduction to Digital Ethnography,4,B,6.5,7.04
2737,Student 67,Semester 5,CSE340*,Image Analysis ,4,B-,7.4,6.98
2738,Student 67,Semester 4,CSE232,Computer Networks,4,B,6.5,6.88
2739,Student 67,Semester 2,CSE112,Computer Organisation,4,C,7.0,7.1
2740,Student 67,Semester 4,COM301A,Technical Communication,2,B,6.5,6.88
2741,Student 67,Semester 1,CSE101,Introduction to Programming,4,B,7.2,7.2
2742,Student 67,Semester 5,CSE345,Foundations of Computer Security,4,B,7.4,6.98
2743,Student 67,Semester 5,HSS204*,Introduction to Psychology,4,B,7.4,6.98
2744,Student 67,Semester 6,CSE501,Designing Human-Centered Systems,4,B,7.8,7.22
2745,Student 67,Semester 1,MTH100,Maths I,4,D,7.2,7.2
2746,Student 67,Semester 6,FIN401,Foundations of Finance ,4,B-,7.8,7.22
2747,Student 67,Semester 7,ECO304*,Introduction to Game Theory,4,C,6.5,7.04
2748,Student 68,Semester 6,CSE510A,Big Data Analytics,2,W,9.33,9.02
2749,Student 68,Semester 8,BIO571,Network Science,4,A-,8.2,9.01
2750,Student 68,Semester 6,CSE344,Computer Vision,4,B,9.33,9.02
2751,Student 68,Semester 8,CSE563,Multimedia Computing and Applications,4,A-,8.2,9.01
2752,Student 68,Semester 6,CSE399,Independent Project,4,A,9.33,9.02
2753,Student 68,Semester 6,CSE499,BTech Project,4,A,9.33,9.02
2754,Student 68,Semester 3,CSE230,System Administration,2,A,8.36,8.97
2755,Student 68,Semester 3,CSE121,Discrete Mathematics,4,A,8.36,8.97
2756,Student 68,Semester 3,CSE201,Advanced Programming,4,B,8.36,8.97
2757,Student 68,Semester 3,CSE231,Operating Systems ,4,B,8.36,8.97
2758,Student 68,Semester 3,ECE250,Signals & Systems,4,B-,8.36,8.97
2759,Student 68,Semester 5,CSE343,Machine Learning,4,B,8.8,8.81
2760,Student 68,Semester 4,CSE322,Theory of Computation,4,B-,8.36,8.81
2761,Student 68,Semester 2,MTH201,Probability and Statistics ,4,A,9.2,9.3
