SN.,Roll No,Batch / Term Code,Course Code,Course,Credit,Grade,SPI,CPI
1715,Student 48,Semester 3,MTH201,Probability and Statistics ,4,C-,8.4,7.93
1716,Student 48,Semester 4,HSS207*,Human Values and Professional Ethics,4,A-,9.4,8.3
1717,Student 48,Semester 7,CSE693B,Special Topics in Test Engineering,2,B-,9.38,8.58
1718,Student 48,Semester 6,CSE499,BTech Project,4,A-,9.33,8.47
1719,Student 48,Semester 6,HSS204*,Introduction to Psychology,4,A-,9.33,8.47
1720,Student 48,Semester 5,CSE535,Mobile Computing,4,A-,8.4,8.32
1721,Student 48,Semester 8,CSE401A*,Competitive Programming,2,A,9.0,8.63
1722,Student 48,Semester 8,CSE399,Independent Project,4,A,9.0,8.63
1723,Student 48,Semester 8,CSE602,Program Optimization,4,C,9.0,8.63
1724,Student 48,Semester 8,ENT402,Entrepreneurship: Managing a Venture,2,A-,9.0,8.63
1725,Student 48,Semester 1,COM101,Communication Skills,4,B,8.4,8.4
1726,Student 48,Semester 4,ESC202,Digital Communication,4,A-,9.4,8.3
1727,Student 48,Semester 8,CSE499,BTech Project,4,A,9.0,8.63
1728,Student 48,Semester 1,CSE131,System Management,4,A-,8.4,8.4
1729,Student 48,Semester 5,CSE320,Advanced Algorithms ,4,A-,8.4,8.32
1730,Student 48,Semester 3,ESC203*,Signal and Systems,4,B-,8.4,7.93
1731,Student 48,Semester 2,CSE122*,Theory of Computation,4,C-,7.0,7.7
1732,Student 48,Semester 6,COM333,Organisational Behavior,2,A,9.33,8.47
1733,Student 48,Semester 3,CSE201,Advanced Programming,4,A,8.4,7.93
1734,Student 48,Semester 1,CSE121,Discrete Mathematics,4,B-,8.4,8.4
1735,Student 49,Semester 3,CSE201,Advanced Programming,4,B,8.2,7.2
1736,Student 49,Semester 1,CSE131,System Management,4,B,6.8,6.8
1737,Student 49,Semester 6,ECO302,Applied Econometric Analysis,4,B,8.5,7.34
1738,Student 49,Semester 2,CSE102,Data Structures and Algorithms,4,C,6.6,6.7
1739,Student 49,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,C,6.6,6.7
1740,Student 49,Semester 6,CSE337,Embedded Systems,4,A-,8.5,7.34
1741,Student 49,Semester 7,COM301,Technical Communication,4,A-,9.25,7.58
1742,Student 49,Semester 8,CSE531,Multiagent Systems,4,C-,7.55,7.57
1743,Student 49,Semester 3,ESC203*,Signal and Systems,4,B,8.2,7.2
1744,Student 49,Semester 5,CSE535,Mobile Computing,4,C,7.0,7.16
1745,Student 49,Semester 3,MTH201,Probability and Statistics ,4,B,8.2,7.2
1746,Student 49,Semester 2,HSS202*,Perspectives on Knowledge,4,B,6.6,6.7
1747,Student 49,Semester 1,COM101,Communication Skills,4,B-,6.8,6.8
1748,Student 49,Semester 4,CSE222,Analysis and Design of Algorithms,4,A-,7.2,7.2
1749,Student 49,Semester 8,CSE501,Designing Human-Centered Systems,4,B,7.55,7.57
1750,Student 49,Semester 4,CSE232,Computer Networks,4,B,7.2,7.2
1751,Student 49,Semester 6,HSS204*,Introduction to Psychology,4,B,8.5,7.34
1752,Student 49,Semester 3,CSE231,Operating Systems ,4,B,8.2,7.2
1753,Student 49,Semester 7,CSE499A,BTech Project,8,A,9.25,7.58
1754,Student 49,Semester 1,CSE111,Digital Circuits,4,C,6.8,6.8
1755,Student 49,Semester 4,HSS207*,Human Values and Professional Ethics,4,C,7.2,7.2
1756,Student 49,Semester 4,CSE202,Fundamentals of Database Systems,4,C,7.2,7.2
1757,Student 49,Semester 7,ECO301,Introduction to Economic Analysis,4,B,9.25,7.58
1758,Student 49,Semester 5,CSE506,Data Mining,4,A,7.0,7.16
1759,Student 49,Semester 8,FIN401A,Introduction To Finance and Capital Markets,2,A-,7.55,7.57
1760,Student 49,Semester 4,ESC202,Digital Communication,4,B-,7.2,7.2
1761,Student 49,Semester 8,CSE499,BTech Project,4,A-,7.55,7.57
1762,Student 49,Semester 5,CSE300,Software Engineering ,4,B,7.0,7.16
1763,Student 49,Semester 6,CSE499,BTech Project,4,A-,8.5,7.34
1764,Student 49,Semester 8,CSE399,Independent Project,4,C,7.55,7.57
1765,Student 49,Semester 3,COM201,Critical Reading,4,A-,8.2,7.2
1766,Student 49,Semester 2,CSE112,Computer Organisation,4,C-,6.6,6.7
1767,Student 49,Semester 2,CSE122*,Theory of Computation,4,B,6.6,6.7
1768,Student 49,Semester 1,CSE121,Discrete Mathematics,4,B-,6.8,6.8
1769,Student 49,Semester 5,CSE546,Applied Cryptography,4,C-,7.0,7.16
1770,Student 49,Semester 8,HSS213*,Issues in Contemporary World,4,A-,7.55,7.57
1771,Student 49,Semester 5,CSE320,Advanced Algorithms ,4,C,7.0,7.16
1772,Student 49,Semester 1,CSE101,Introduction to Programming,4,C,6.8,6.8
1773,Student 50,Semester 8,CSE501,Designing Human-Centered Systems,4,C,6.4,5.61
1774,Student 50,Semester 6,PHY302,Semiconductors and Optics,4,B-,6.2,5.3
1775,Student 50,Semester 2,CSE112,Computer Organisation,4,D,4.2,4.38
1776,Student 50,Semester 6,CSE330,Distributed Systems ,4,B,6.2,5.3
1777,Student 50,Semester 7,CSE539,Cellular Data Networks,4,A,6.33,5.48
1778,Student 50,Semester 2,CSE102,Data Structures and Algorithms,4,D,4.2,4.38
1779,Student 50,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,C-,5.4,5.17
1780,Student 50,Semester 6,CSE538*,Ad-hoc Wireless Networks,4,C-,6.2,5.3
1781,Student 50,Semester 5,CSE300,Software Engineering ,4,C,4.2,5.09
1782,Student 50,Semester 4,CSE222,Analysis and Design of Algorithms,4,D,5.4,5.17
1783,Student 50,Semester 3,MTH201,Probability and Statistics ,4,D,6.2,5.08
1784,Student 50,Semester 5,CSE506,Data Mining,4,C-,4.2,5.09
1785,Student 50,Semester 1,CSE101,Introduction to Programming,4,D,3.6,4.67
1786,Student 50,Semester 2,CSE122*,Theory of Computation,4,D,4.2,4.38
1787,Student 50,Semester 4,HSS204*,Introduction to Psychology,4,C-,5.4,5.17
1788,Student 50,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,5.4,5.17
1789,Student 50,Semester 3,COM201,Critical Reading,4,B-,6.2,5.08
1790,Student 50,Semester 6,BIO505*,Introduction to Computational Neuroscience,4,C-,6.2,5.3
1791,Student 50,Semester 6,COM301,Technical Communication,4,C,6.2,5.3
1792,Student 50,Semester 7,CSE340*,Image Analysis ,4,B-,6.33,5.48
1793,Student 50,Semester 8,BIO303*,Introduction to Mathematical Biology,4,C,6.4,5.61
1794,Student 50,Semester 8,HSS213*,Issues in Contemporary World,4,B,6.4,5.61
1795,Student 50,Semester 1,CSE121,Discrete Mathematics,4,F,3.6,4.67
1796,Student 50,Semester 5,ECO301,Introduction to Economic Analysis,4,D,4.2,5.09
1797,Student 50,Semester 3,CSE231,Operating Systems ,4,C,6.2,5.08
1798,Student 50,Semester 2,HSS101*,Technology and Society,4,C-,4.2,4.38
1799,Student 50,Semester 4,CSE232,Computer Networks,4,C,5.4,5.17
1800,Student 50,Semester 5,CSE121,Discrete Mathematics,4,F,4.2,5.09
1801,Student 50,Semester 7,HSS210*,History of Indian National Movement,4,B-,6.33,5.48
1802,Student 50,Semester 1,CSE111,Digital Circuits,4,F,3.6,4.67
1803,Student 50,Semester 7,PHY301,Physics,4,C,6.33,5.48
1804,Student 50,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,D,4.2,4.38
1805,Student 50,Semester 1,COM101,Communication Skills,4,C-,3.6,4.67
1806,Student 50,Semester 8,CSE342*,Pattern Recognition,4,B-,6.4,5.61
1807,Student 50,Semester 7,ECO303,Economics of Information and IT,4,D,6.33,5.48
1808,Student 50,Semester 1,CSE131,System Management,4,C-,3.6,4.67
1809,Student 50,Semester 7,CSE111,Digital Circuits,4,D,6.33,5.48
1810,Student 50,Semester 3,ESC201,Transducer And Signal Conditioning,4,C,6.2,5.08
1811,Student 50,Semester 3,CSE201,Advanced Programming,4,B,6.2,5.08
1812,Student 50,Semester 5,CSE535,Mobile Computing,4,D,4.2,5.09
1813,Student 50,Semester 8,CSE531,Multiagent Systems,4,C-,6.4,5.61
1814,Student 51,Semester 5,CSE506,Data Mining,4,B-,8.2,7.68
1815,Student 51,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,7.6,7.55
1816,Student 51,Semester 5,CSE546,Applied Cryptography,4,B-,8.2,7.68
1817,Student 51,Semester 4,HSS204*,Introduction to Psychology,4,B,7.6,7.55
1818,Student 51,Semester 1,CSE121,Discrete Mathematics,4,C-,7.2,7.2
1819,Student 51,Semester 2,HSS101*,Technology and Society,4,B-,7.0,7.1
1820,Student 51,Semester 3,CSE201,Advanced Programming,4,A-,8.4,7.53
1821,Student 51,Semester 8,HSS213*,Issues in Contemporary World,4,A-,8.56,8.0
1822,Student 51,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,B,7.0,7.1
1823,Student 51,Semester 3,MTH201,Probability and Statistics ,4,B,8.4,7.53
1824,Student 51,Semester 6,ECO302,Applied Econometric Analysis,4,B,8.4,7.8
1825,Student 51,Semester 8,CSE342*,Pattern Recognition,4,B,8.56,8.0
1826,Student 51,Semester 7,COM301,Technical Communication,4,A,8.88,7.93
1827,Student 51,Semester 1,CSE101,Introduction to Programming,4,C,7.2,7.2
1828,Student 51,Semester 1,CSE111,Digital Circuits,4,B,7.2,7.2
1829,Student 51,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,B,7.6,7.55
1830,Student 51,Semester 7,CSE693B,Special Topics in Test Engineering,2,A,8.88,7.93
1831,Student 51,Semester 1,CSE131,System Management,4,A-,7.2,7.2
1832,Student 51,Semester 2,CSE102,Data Structures and Algorithms,4,B,7.0,7.1
1833,Student 51,Semester 6,PHY302,Semiconductors and Optics,4,B,8.4,7.8
1834,Student 51,Semester 6,CSE399,Independent Project,4,A,8.4,7.8
1835,Student 51,Semester 8,CSE399,Independent Project,4,A-,8.56,8.0
1836,Student 51,Semester 8,CSE531,Multiagent Systems,4,B,8.56,8.0
1837,Student 51,Semester 6,CSE499,BTech Project,4,B,8.4,7.8
1838,Student 51,Semester 2,CSE122*,Theory of Computation,4,C,7.0,7.1
1839,Student 51,Semester 3,ESC201,Transducer And Signal Conditioning,4,B,8.4,7.53
1840,Student 51,Semester 5,CSE300,Software Engineering ,4,A,8.2,7.68
1841,Student 51,Semester 7,CSE532,Cloud Computing and Virtualization,2,B-,8.88,7.93
1842,Student 51,Semester 3,CSE231,Operating Systems ,4,B,8.4,7.53
1843,Student 51,Semester 7,ECO303,Economics of Information and IT,4,B,8.88,7.93
1844,Student 51,Semester 4,CSE232,Computer Networks,4,B,7.6,7.55
1845,Student 51,Semester 1,COM101,Communication Skills,4,B,7.2,7.2
1846,Student 51,Semester 3,COM201,Critical Reading,4,A-,8.4,7.53
1847,Student 51,Semester 2,CSE112,Computer Organisation,4,C,7.0,7.1
1848,Student 51,Semester 6,CSE337,Embedded Systems,4,B,8.4,7.8
1849,Student 51,Semester 7,HSS205*,Introduction to Sociology,4,A-,8.88,7.93
1850,Student 51,Semester 5,CSE535,Mobile Computing,4,B,8.2,7.68
1851,Student 51,Semester 5,ECO301,Introduction to Economic Analysis,4,A-,8.2,7.68
1852,Student 51,Semester 8,FIN401A,Introduction To Finance and Capital Markets,2,A-,8.56,8.0
1853,Student 51,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,7.6,7.55
1854,Student 52,Semester 5,CSE506,Data Mining,4,A,9.8,9.16
1855,Student 52,Semester 4,HSS207*,Human Values and Professional Ethics,4,C,9.0,9.0
1856,Student 52,Semester 5,CSE535,Mobile Computing,4,A-,9.8,9.16
1857,Student 52,Semester 8,CSE342*,Pattern Recognition,4,A-,9.5,9.26
1858,Student 52,Semester 1,CSE101,Introduction to Programming,4,A-,8.4,8.4
1859,Student 52,Semester 8,CSE501,Designing Human-Centered Systems,4,A-,9.5,9.26
1860,Student 52,Semester 1,CSE111,Digital Circuits,4,B,8.4,8.4
1861,Student 52,Semester 1,CSE131,System Management,4,A-,8.4,8.4
1862,Student 52,Semester 5,PHY301,Physics,4,A,9.8,9.16
1863,Student 52,Semester 7,CSE532,Cloud Computing and Virtualization,2,A-,9.22,9.24
1864,Student 52,Semester 8,CSE399,Independent Project,4,A,9.5,9.26
1865,Student 52,Semester 2,CSE112,Computer Organisation,4,A-,9.0,8.7
1866,Student 52,Summer Term 3,MSC472,Study of Domains and Communities for Innovation using ICT,2,A-,9.0,9.24
1867,Student 52,Semester 7,CSE691B,Web Intelligence and Big Data,2,A,9.22,9.24
1868,Student 52,Semester 6,ECO302,Applied Econometric Analysis,4,A,9.75,9.24
1869,Student 52,Semester 4,CSE222,Analysis and Design of Algorithms,4,A,9.0,9.0
1870,Student 52,Semester 1,CSE121,Discrete Mathematics,4,B,8.4,8.4
1871,Student 52,Semester 7,ECO303,Economics of Information and IT,4,A-,9.22,9.24
1872,Student 52,Semester 6,CSE330,Distributed Systems ,4,A,9.75,9.24
1873,Student 52,Semester 3,MTH201,Probability and Statistics ,4,A-,9.6,9.0
1874,Student 52,Semester 2,CSE122*,Theory of Computation,4,A,9.0,8.7
1875,Student 52,Semester 2,CSE102,Data Structures and Algorithms,4,B,9.0,8.7
1876,Student 52,Semester 2,HSS202*,Perspectives on Knowledge,4,A-,9.0,8.7
1877,Student 52,Semester 4,CSE202,Fundamentals of Database Systems,4,A,9.0,9.0
1878,Student 52,Semester 6,PHY302,Semiconductors and Optics,4,A-,9.75,9.24
1879,Student 52,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,A,9.22,9.24
1880,Student 52,Semester 1,COM101,Communication Skills,4,B,8.4,8.4
1881,Student 52,Semester 7,COM301,Technical Communication,4,A-,9.22,9.24
1882,Student 52,Semester 6,CSE337,Embedded Systems,4,A,9.75,9.24
1883,Student 52,Semester 7,CSE399,Independent Project,4,A-,9.22,9.24
1884,Student 52,Semester 3,ESC203*,Signal and Systems,4,A,9.6,9.0
1885,Student 52,Semester 8,HSS213*,Issues in Contemporary World,4,A,9.5,9.26
1886,Student 52,Semester 5,CSE300,Software Engineering ,4,A,9.8,9.16
1887,Student 52,Semester 3,COM201,Critical Reading,4,A-,9.6,9.0
1888,Student 52,Semester 4,CSE232,Computer Networks,4,A+,9.0,9.0
1889,Student 52,Semester 3,CSE201,Advanced Programming,4,A,9.6,9.0
1890,Student 52,Semester 5,ECO301,Introduction to Economic Analysis,4,A,9.8,9.16
1891,Student 52,Semester 4,ESC202,Digital Communication,4,A-,9.0,9.0
1892,Student 52,Semester 3,CSE231,Operating Systems ,4,A,9.6,9.0
1893,Student 52,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,A-,9.0,8.7
1894,Student 53,Semester 2,CSE122*,Theory of Computation,4,F,2.4,5.5
1895,Student 53,Semester 2,HSS202*,Perspectives on Knowledge,4,D,2.4,5.5
1896,Student 53,Semester 1,CSE131,System Management,4,C,4.4,6.0
1897,Student 53,Semester 1,CSE111,Digital Circuits,4,F,4.4,6.0
1898,Student 53,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,F,2.4,5.5
1899,Student 53,Semester 2,CSE112,Computer Organisation,4,F,2.4,5.5
1900,Student 53,Semester 1,COM101,Communication Skills,4,B-,4.4,6.0
1901,Student 53,Semester 1,CSE101,Introduction to Programming,4,C-,4.4,6.0
1902,Student 53,Semester 1,CSE121,Discrete Mathematics,4,F,4.4,6.0
1903,Student 53,Semester 2,CSE102,Data Structures and Algorithms,4,F,2.4,5.5
1904,Student 54,Semester 7,HSS203*,Introduction to the study of Literature,4,A-,9.22,7.39
1905,Student 54,Semester 7,CSE532,Cloud Computing and Virtualization,2,A,9.22,7.39
1906,Student 54,Semester 7,CSE693B,Special Topics in Test Engineering,2,A-,9.22,7.39
1907,Student 54,Semester 3,CSE201,Advanced Programming,4,A,7.4,6.53
1908,Student 54,Semester 4,CSE222,Analysis and Design of Algorithms,4,C-,6.6,6.55
1909,Student 54,Semester 4,CSE232,Computer Networks,4,A-,6.6,6.55
1910,Student 54,Semester 5,CSE535,Mobile Computing,4,A,7.8,6.8
1911,Student 54,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,C-,5.8,6.1
1912,Student 54,Semester 1,CSE101,Introduction to Programming,4,C,6.4,6.4
1913,Student 54,Semester 8,CSE645,Digital and Cyber Forensic,4,A,9.11,7.59
1914,Student 54,Semester 2,HSS101*,Technology and Society,4,C,5.8,6.1
1915,Student 54,Semester 5,CSE506,Data Mining,4,A-,7.8,6.8
1916,Student 54,Semester 4,HSS204*,Introduction to Psychology,4,C,6.6,6.55
1917,Student 54,Semester 2,CSE112,Computer Organisation,4,B-,5.8,6.1
1918,Student 54,Semester 2,CSE102,Data Structures and Algorithms,4,C,5.8,6.1
1919,Student 54,Semester 8,HSS213*,Issues in Contemporary World,4,A-,9.11,7.59
1920,Student 54,Semester 1,CSE131,System Management,4,B-,6.4,6.4
1921,Student 54,Semester 8,CSE399,Independent Project,4,A-,9.11,7.59
1922,Student 54,Semester 6,COM301,Technical Communication,4,B,9.0,7.1
1923,Student 54,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,C,6.6,6.55
1924,Student 54,Semester 5,CSE546,Applied Cryptography,4,C,7.8,6.8
1925,Student 54,Semester 5,ECO301,Introduction to Economic Analysis,4,C,7.8,6.8
1926,Student 54,Semester 8,CSE500A,Secure Coding,2,B,9.11,7.59
1927,Student 54,Semester 6,HSS206*,Introduction to Film Studies,4,A,9.0,7.1
1928,Student 54,Semester 3,ESC201,Transducer And Signal Conditioning,4,C,7.4,6.53
1929,Student 54,Semester 7,CSE691B,Web Intelligence and Big Data,2,A,9.22,7.39
1930,Student 54,Semester 6,CSE337,Embedded Systems,4,B,9.0,7.1
1931,Student 54,Semester 8,BIO303*,Introduction to Mathematical Biology,4,A-,9.11,7.59
1932,Student 54,Semester 1,COM101,Communication Skills,4,A-,6.4,6.4
1933,Student 54,Semester 6,CSE734,Advance Topics in Mobile Computing,4,A,9.0,7.1
1934,Student 54,Semester 3,CSE231,Operating Systems ,4,B-,7.4,6.53
1935,Student 54,Semester 1,CSE111,Digital Circuits,4,C,6.4,6.4
1936,Student 54,Semester 7,CSE399,Independent Project,4,A,9.22,7.39
1937,Student 54,Semester 1,CSE121,Discrete Mathematics,4,D,6.4,6.4
1938,Student 54,Semester 2,CSE122*,Theory of Computation,4,C-,5.8,6.1
1939,Student 54,Semester 3,MTH201,Probability and Statistics ,4,C-,7.4,6.53
1940,Student 54,Semester 5,CSE300,Software Engineering ,4,B,7.8,6.8
1941,Student 54,Semester 3,COM201,Critical Reading,4,A-,7.4,6.53
1942,Student 54,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,6.6,6.55
1943,Student 54,Semester 7,ESC205,Environmental Sciences,4,B,9.22,7.39
1944,Student 55,Semester 6,CSE330,Distributed Systems ,4,A-,8.5,7.38
1945,Student 55,Semester 5,ECO301,Introduction to Economic Analysis,4,B,8.8,7.2
1946,Student 55,Semester 6,ECO302,Applied Econometric Analysis,4,A-,8.5,7.38
1947,Student 55,Semester 2,CSE122*,Theory of Computation,4,C,6.4,6.7
1948,Student 55,Semester 5,CSE501,Designing Human-Centered Systems,4,A-,8.8,7.2
1949,Student 55,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,C,6.4,6.7
1950,Student 55,Semester 6,COM301,Technical Communication,4,B,8.5,7.38
1951,Student 55,Semester 8,FIN401A,Introduction To Finance and Capital Markets,2,A-,8.56,7.6
1952,Student 55,Semester 3,COM201,Critical Reading,4,B,6.4,6.6
1953,Student 55,Semester 4,HSS204*,Introduction to Psychology,4,B,7.4,6.8
1954,Student 55,Semester 5,CSE506,Data Mining,4,A,8.8,7.2
1955,Student 55,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,7.4,6.8
1956,Student 55,Semester 3,MTH201,Probability and Statistics ,4,D,6.4,6.6
1957,Student 55,Semester 7,CSE532,Cloud Computing and Virtualization,2,B,7.89,7.47
1958,Student 55,Semester 7,CSE691B,Web Intelligence and Big Data,2,A-,7.89,7.47
1959,Student 55,Semester 2,CSE112,Computer Organisation,4,C-,6.4,6.7
1960,Student 55,Semester 3,CSE231,Operating Systems ,4,B-,6.4,6.6
1961,Student 55,Semester 7,CSE640,Collaborative Filtering,4,B-,7.89,7.47
1962,Student 55,Semester 2,HSS202*,Perspectives on Knowledge,4,B-,6.4,6.7
1963,Student 55,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,B,7.89,7.47
1964,Student 55,Semester 3,ESC201,Transducer And Signal Conditioning,4,C-,6.4,6.6
1965,Student 55,Semester 8,CSE399,Independent Project,4,A,8.56,7.6
1966,Student 55,Semester 7,ECO303,Economics of Information and IT,4,B-,7.89,7.47
1967,Student 55,Semester 1,CSE101,Introduction to Programming,4,B,7.0,7.0
1968,Student 55,Semester 5,CSE535,Mobile Computing,4,B,8.8,7.2
1969,Student 55,Semester 8,ESC205,Environmental Sciences,4,B,8.56,7.6
1970,Student 55,Semester 3,CSE201,Advanced Programming,4,B,6.4,6.6
1971,Student 55,Semester 2,CSE102,Data Structures and Algorithms,4,B,6.4,6.7
1972,Student 55,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,B,7.4,6.8
1973,Student 55,Semester 5,CSE300,Software Engineering ,4,A-,8.8,7.2
1974,Student 55,Semester 4,CSE232,Computer Networks,4,B-,7.4,6.8
1975,Student 55,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,7.4,6.8
1976,Student 55,Semester 8,CSE531,Multiagent Systems,4,B-,8.56,7.6
1977,Student 55,Semester 8,HSS203*,Introduction to the study of Literature,4,A-,8.56,7.6
1978,Student 55,Summer Term 3,MSC472,Study of Domains and Communities for Innovation using ICT,2,A-,9.0,7.41
1979,Student 55,Semester 1,CSE111,Digital Circuits,4,C,7.0,7.0
1980,Student 55,Semester 1,COM101,Communication Skills,4,B,7.0,7.0
1981,Student 55,Semester 6,CSE337,Embedded Systems,4,B,8.5,7.38
1982,Student 55,Semester 1,CSE121,Discrete Mathematics,4,B-,7.0,7.0
1983,Student 55,Semester 7,CSE399,Independent Project,4,A-,7.89,7.47
1984,Student 55,Semester 1,CSE131,System Management,4,C,7.0,7.0
1985,Student 56,Semester 7,COM301,Technical Communication,4,C-,3.56,5.73
1986,Student 56,Semester 3,COM201,Critical Reading,4,B-,6.2,6.27
1987,Student 56,Semester 7,CSE632,Semantic Web,4,D,3.56,5.73
1988,Student 56,Semester 8,CSE440,Intelligent Systems 1,4,C,5.82,5.85
1989,Student 56,Semester 8,CSE501,Designing Human-Centered Systems,4,F,5.82,5.85
1990,Student 56,Semester 5,CSE507,Database System Implementation,4,B-,6.11,6.06
1991,Student 56,Semester 6,HSS204*,Introduction to Psychology,4,C-,4.6,5.81
1992,Student 56,Semester 8,HSS203*,Introduction to the study of Literature,4,B,5.82,5.85
1993,Student 56,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,B-,6.0,6.3
1994,Student 56,Semester 8,FIN401A,Introduction To Finance and Capital Markets,2,D,5.82,5.85
1995,Student 56,Semester 4,HSS205*,Introduction to Sociology,4,C-,5.4,6.05
1996,Student 56,Summer Term 4,CSE399A,Independent Project,2,A,10.0,5.91
1997,Student 56,Semester 4,CSE222,Analysis and Design of Algorithms,4,C,5.4,6.05
1998,Student 56,Semester 7,ENT401,Entrepreneurship as a Career,2,C,3.56,5.73
1999,Student 56,Semester 4,CSE202,Fundamentals of Database Systems,4,C,5.4,6.05
2000,Student 56,Semester 6,BIO505*,Introduction to Computational Neuroscience,4,C,4.6,5.81
2001,Student 56,Semester 9,CSE398A-1,Independent Study,4,A,10.0,6.01
2002,Student 56,Semester 6,MTH202,Maths : Algebra,4,D,4.6,5.81
2003,Student 56,Semester 3,MTH201,Probability and Statistics ,4,D,6.2,6.27
2004,Student 56,Semester 7,ECO301,Introduction to Economic Analysis,4,F,3.56,5.73
2005,Student 56,Semester 1,COM101,Communication Skills,4,B,6.6,6.6
2006,Student 56,Semester 1,CSE111,Digital Circuits,4,C-,6.6,6.6
2007,Student 56,Semester 1,CSE121,Discrete Mathematics,4,B,6.6,6.6
2008,Student 56,Semester 1,CSE101,Introduction to Programming,4,C-,6.6,6.6
2009,Student 56,Semester 1,CSE131,System Management,4,B-,6.6,6.6
2010,Student 56,Semester 2,CSE112,Computer Organisation,4,C,6.0,6.3
2011,Student 56,Semester 2,HSS101*,Technology and Society,4,C-,6.0,6.3
2012,Student 56,Semester 2,CSE122*,Theory of Computation,4,C,6.0,6.3
2013,Student 56,Semester 3,CSE231,Operating Systems ,4,C,6.2,6.27
2014,Student 56,Semester 3,ESC201,Transducer And Signal Conditioning,4,B-,6.2,6.27
2015,Student 56,Semester 3,CSE201,Advanced Programming,4,B-,6.2,6.27
2016,Student 56,Semester 2,CSE102,Data Structures and Algorithms,4,C,6.0,6.3
2017,Student 56,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,D,5.4,6.05
2018,Student 56,Semester 5,CSE320,Advanced Algorithms ,4,D,6.11,6.06
2019,Student 56,Semester 5,CSE506,Data Mining,4,C-,6.11,6.06
2020,Student 56,Semester 5,CSE694E,Introduction to Geospatial Data Management,2,B-,6.11,6.06
2021,Student 56,Semester 6,ECO302,Applied Econometric Analysis,4,D,4.6,5.81
2022,Student 56,Semester 5,CSE300,Software Engineering ,4,B,6.11,6.06
2023,Student 56,Semester 6,CSE531,Multiagent Systems,4,D,4.6,5.81
2024,Student 56,Semester 8,ESC205,Environmental Sciences,4,B,5.82,5.85
2025,Student 56,Semester 8,PHY302,Semiconductors and Optics,4,C,5.82,5.85
2026,Student 56,Semester 7,CSE640,Collaborative Filtering,4,F,3.56,5.73
2027,Student 56,Semester 4,CSE232,Computer Networks,4,C,5.4,6.05
2028,Student 57,Semester 2,CSE102,Data Structures and Algorithms,4,F,2.4,4.67
2029,Student 57,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,D,2.4,4.67
2030,Student 57,Semester 2,CSE112,Computer Organisation,4,F,2.4,4.67
2031,Student 57,Semester 2,CSE122*,Theory of Computation,4,F,2.4,4.67
2032,Student 57,Semester 2,HSS202*,Perspectives on Knowledge,4,F,2.4,4.67
2033,Student 57,Semester 1,CSE111,Digital Circuits,4,F,3.2,5.0
2034,Student 57,Semester 1,COM101,Communication Skills,4,C,3.2,5.0
2035,Student 57,Semester 1,CSE101,Introduction to Programming,4,D,3.2,5.0
2036,Student 57,Semester 1,CSE131,System Management,4,F,3.2,5.0
2037,Student 57,Semester 1,CSE121,Discrete Mathematics,4,F,3.2,5.0
2038,Student 58,Semester 4,ESC202,Digital Communication,4,D,4.4,4.89
2039,Student 58,Semester 5,CSE535,Mobile Computing,4,C,5.4,5.0
2040,Student 58,Semester 4,CSE222,Analysis and Design of Algorithms,4,F,4.4,4.89
2041,Student 58,Semester 4,CSE232,Computer Networks,4,D,4.4,4.89
2042,Student 58,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,C-,3.8,4.33
2043,Student 58,Semester 4,HSS206*,Introduction to Film Studies,4,B-,4.4,4.89
2044,Student 58,Semester 2,HSS101*,Technology and Society,4,D,3.8,4.33
2045,Student 58,Semester 1,CSE101,Introduction to Programming,4,D,4.4,4.4
2046,Student 58,Semester 8,PHY302,Semiconductors and Optics,4,C,5.36,5.1
2047,Student 58,Semester 6,COM301,Technical Communication,4,D,3.8,4.89
2048,Student 58,Semester 6,CSE222,Analysis and Design of Algorithms,4,F,3.8,4.89
2049,Student 58,Semester 1,CSE131,System Management,4,D,4.4,4.4
2050,Student 58,Semester 6,HSS204*,Introduction to Psychology,4,D,3.8,4.89
2051,Student 58,Semester 3,ESC203*,Signal and Systems,4,B,5.8,4.86
