SN.,Roll No,Batch / Term Code,Course Code,Course,Credit,Grade,SPI,CPI
2419,Student 59,Semester 6,FIN401A,Introduction To Finance and Capital Markets,2,B-,7.6,7.17
2420,Student 59,Semester 6,CSE500A,Secure Coding,2,B-,7.6,7.17
2421,Student 60,Semester 3,CSE201,Advanced Programming,4,A,9.4,9.4
2422,Student 60,Semester 1,CSE101,Introduction to Programming,4,A-,9.2,9.2
2423,Student 60,Semester 6,CSE342*,Pattern Recognition,4,A,9.4,9.2
2424,Student 60,Semester 7,CSE399,Independent Project,4,A,9.5,9.24
2425,Student 60,Semester 1,COM101,Communication Skills,4,A-,9.2,9.2
2426,Student 60,Semester 8,CSE499,BTech Project,4,A,9.5,9.26
2427,Student 60,Semester 8,CSE399,Independent Project,4,A-,9.5,9.26
2428,Student 60,Semester 3,ESC202,Digital Communication,4,A,9.4,9.4
2429,Student 60,Semester 7,CSE343,Machine Learning,4,A,9.5,9.24
2430,Student 60,Semester 1,CSE131,System Management,4,A-,9.2,9.2
2431,Student 60,Semester 2,MTH201,Probability and Statistics ,4,A-,9.6,9.4
2432,Student 60,Semester 1,CSE111,Digital Circuits,4,A,9.2,9.2
2433,Student 60,Semester 6,CSE694F,Multimedia Security,4,A-,9.4,9.2
2434,Student 60,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,7.8,9.0
2435,Student 60,Semester 6,HSS214*,Indian Society,4,A,9.4,9.2
2436,Student 60,Semester 3,COM201A,Critical Reading,4,A-,9.4,9.4
2437,Student 60,Semester 5,CSE300,Software Engineering ,4,A,9.8,9.16
2438,Student 60,Semester 4,CSE232,Computer Networks,4,B-,7.8,9.0
2439,Student 60,Semester 6,CSE499,BTech Project,4,A-,9.4,9.2
2440,Student 60,Semester 3,CSE121,Discrete Mathematics,4,A-,9.4,9.4
2441,Student 60,Semester 5,CSE340*,Image Analysis ,4,A,9.8,9.16
2442,Student 60,Semester 2,ECE101,Basic Electronic Circuits,4,A-,9.6,9.4
2443,Student 60,Semester 5,CSE546,Applied Cryptography,4,A-,9.8,9.16
2444,Student 60,Semester 2,CSE102,Data Structures and Algorithms,4,A,9.6,9.4
2445,Student 60,Semester 2,HSS202*,Perspectives on Knowledge,4,A,9.6,9.4
2446,Student 60,Semester 5,COM301,Technical Communication,4,A,9.8,9.16
2447,Student 60,Semester 5,CSE506,Data Mining,4,A,9.8,9.16
2448,Student 60,Semester 4,HSS204*,Introduction to Psychology,4,A,7.8,9.0
2449,Student 60,Semester 2,CSE112,Computer Organisation,4,A,9.6,9.4
2450,Student 60,Semester 7,CSE499,BTech Project,4,A,9.5,9.24
2451,Student 60,Semester 4,CSE202,Fundamentals of Database Systems,4,B,7.8,9.0
2452,Student 60,Semester 7,CSE507,Database System Implementation,4,B,9.5,9.24
2453,Student 60,Semester 6,CSE508,Information Retrieval,4,A-,9.4,9.2
2454,Student 60,Semester 1,MTH100,Maths I,4,A-,9.2,9.2
2455,Student 60,Semester 4,MTH202,Maths : Algebra,4,C,7.8,9.0
2456,Student 60,Semester 8,CSE344,Computer Vision,4,A-,9.5,9.26
2457,Student 60,Semester 8,CSE341,Biometrics,4,A,9.5,9.26
2458,Student 60,Semester 3,CSE231,Operating Systems ,4,A-,9.4,9.4
2459,Student 61,Semester 2,HSS205*,Introduction to Sociology,4,C,6.6,6.6
2460,Student 61,Semester 3,ESC201,Transducer And Signal Conditioning,4,A-,7.0,6.73
2461,Student 61,Semester 7,CSE503,Program Analysis,4,W,6.75,7.03
2462,Student 61,Semester 7,FIN401,Foundations of Finance ,4,A-,6.75,7.03
2463,Student 61,Semester 4,CSE232,Computer Networks,4,C,7.2,6.85
2464,Student 61,Semester 7,HSS210*,History of Indian National Movement,4,C,6.75,7.03
2465,Student 61,Semester 5,CSE640,Collaborative Filtering,4,B,7.2,6.92
2466,Student 61,Semester 5,COM301,Technical Communication,4,B,7.2,6.92
2467,Student 61,Semester 7,CSE340*,Image Analysis ,4,C-,6.75,7.03
2468,Student 61,Semester 6,PHY302,Semiconductors and Optics,4,B-,7.4,7.0
2469,Student 61,Semester 6,CSE602,Program Optimization,4,B,7.4,7.0
2470,Student 61,Semester 1,CSE131,System Management,4,B,6.6,6.6
2471,Student 61,Semester 4,HSS209*,Music Appreciation,4,B,7.2,6.85
2472,Student 61,Semester 1,CSE111,Digital Circuits,4,C,6.6,6.6
2473,Student 61,Semester 4,CSE202,Fundamentals of Database Systems,4,B,7.2,6.85
2474,Student 61,Semester 8,HSS213*,Issues in Contemporary World,4,B,7.33,7.05
2475,Student 61,Semester 8,CSE501,Designing Human-Centered Systems,4,B-,7.33,7.05
2476,Student 61,Semester 8,CSE561,Probabilistic Graphical Models,4,B-,7.33,7.05
2477,Student 61,Semester 1,COM101,Communication Skills,4,B,6.6,6.6
2478,Student 61,Semester 1,CSE101,Introduction to Programming,4,B-,6.6,6.6
2479,Student 61,Semester 6,CSE530,Distributed Systems,4,C,7.4,7.0
2480,Student 61,Semester 3,CSE201,Advanced Programming,4,C,7.0,6.73
2481,Student 61,Semester 4,ESC205,Environmental Sciences,4,B-,7.2,6.85
2482,Student 61,Semester 1,MTH100,Maths I,4,D,6.6,6.6
2483,Student 61,Summer Term 3,CSE399,Independent Project,4,A-,9.0,7.06
2484,Student 61,Semester 7,CSE539,Cellular Data Networks,4,B-,6.75,7.03
2485,Student 61,Semester 2,CSE112,Computer Organisation,4,B-,6.6,6.6
2486,Student 61,Semester 3,COM201B,Critical Reading,4,A-,7.0,6.73
2487,Student 61,Semester 2,CSE102,Data Structures and Algorithms,4,B,6.6,6.6
2488,Student 61,Semester 5,CSE327,Algorithms for Discrete Optimizations,4,C,7.2,6.92
2489,Student 61,Semester 3,CSE121,Discrete Mathematics,4,C-,7.0,6.73
2490,Student 61,Semester 5,ECO301,Introduction to Economic Analysis,4,C,7.2,6.92
2491,Student 61,Semester 5,CSE300,Software Engineering ,4,B,7.2,6.92
2492,Student 61,Semester 2,MTH201,Probability and Statistics ,4,C,6.6,6.6
2493,Student 61,Semester 3,CSE231,Operating Systems ,4,C,7.0,6.73
2494,Student 61,Semester 2,ECE101,Basic Electronic Circuits,4,C,6.6,6.6
2495,Student 61,Semester 6,ECO302,Applied Econometric Analysis,4,C,7.4,7.0
2496,Student 61,Semester 6,CSE399,Independent Project,4,A,7.4,7.0
2497,Student 61,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,7.2,6.85
2498,Student 62,Semester 2,CSE102,Data Structures and Algorithms,4,D,5.0,6.4
2499,Student 62,Semester 4,CSE202,Fundamentals of Database Systems,4,C-,5.2,6.11
2500,Student 62,Semester 8,CSE352,Security Engineering,4,D,6.5,6.53
2501,Student 62,Semester 2,CSE112,Computer Organisation,4,C,5.0,6.4
2502,Student 62,Semester 5,CSE301,Compilers,4,B-,6.6,6.21
2503,Student 62,Semester 3,ESC201,Transducer And Signal Conditioning,4,B,5.6,6.43
2504,Student 62,Semester 7,CSE539,Cellular Data Networks,4,B-,7.6,6.53
2505,Student 62,Semester 2,ECE101,Basic Electronic Circuits,4,C-,5.0,6.4
2506,Student 62,Semester 1,COM101,Communication Skills,4,B,7.8,7.8
2507,Student 62,Semester 1,MTH100,Maths I,4,B-,7.8,7.8
2508,Student 62,Semester 7,CSE499,BTech Project,4,A-,7.6,6.53
2509,Student 62,Semester 7,HSS211*,Theatre Appreciation,4,C,7.6,6.53
2510,Student 62,Semester 1,CSE111,Digital Circuits,4,B-,7.8,7.8
2511,Student 62,Semester 6,CSE531,Multiagent Systems,4,D,7.0,6.34
2512,Student 62,Semester 5,CSE121,Discrete Mathematics,4,C,6.6,6.21
2513,Student 62,Semester 1,CSE131,System Management,4,A-,7.8,7.8
2514,Student 62,Semester 6,PHY302,Semiconductors and Optics,4,B-,7.0,6.34
2515,Student 62,Semester 5,CSE300,Software Engineering ,4,C,6.6,6.21
2516,Student 62,Semester 1,CSE101,Introduction to Programming,4,B,7.8,7.8
2517,Student 62,Semester 5,COM301,Technical Communication,4,B-,6.6,6.21
2518,Student 62,Semester 5,ESC501*,Robotics,4,B-,6.6,6.21
2519,Student 62,Semester 6,CSE499,BTech Project,4,A,7.0,6.34
2520,Student 62,Semester 4,HSS209*,Music Appreciation,4,C,5.2,6.11
2521,Student 62,Semester 6,CSE501,Designing Human-Centered Systems,4,B,7.0,6.34
2522,Student 62,Semester 2,HSS207*,Human Values and Professional Ethics,4,C,5.0,6.4
2523,Student 62,Semester 3,CSE231,Operating Systems ,4,D,5.6,6.43
2524,Student 62,Semester 4,CSE232,Computer Networks,4,C-,5.2,6.11
2525,Student 62,Semester 8,HSS216*,Positive Psychology,4,C,6.5,6.53
2526,Student 62,Semester 3,CSE201,Advanced Programming,4,C,5.6,6.43
2527,Student 62,Semester 3,COM201A,Critical Reading,4,B,5.6,6.43
2528,Student 62,Semester 2,MTH201,Probability and Statistics ,4,D,5.0,6.4
2529,Student 62,Semester 6,CSE694F,Multimedia Security,4,C,7.0,6.34
2530,Student 62,Semester 7,CSE345,Foundations of Computer Security,4,B-,7.6,6.53
2531,Student 62,Semester 7,CSE535,Mobile Computing,4,A-,7.6,6.53
2532,Student 62,Semester 4,CSE222,Analysis and Design of Algorithms,4,D,5.2,6.11
2533,Student 62,Semester 8,CSE499,BTech Project,4,B,6.5,6.53
2534,Student 62,Semester 3,CSE121,Discrete Mathematics,4,F,5.6,6.43
2535,Student 62,Semester 4,ESC205,Environmental Sciences,4,C,5.2,6.11
2536,Student 62,Semester 8,CSE530,Distributed Systems,4,B,6.5,6.53
2537,Student 63,Semester 1,CSE101,Introduction to Programming,4,B-,7.4,7.4
2538,Student 63,Semester 7,HSS210*,History of Indian National Movement,4,B-,8.75,7.76
2539,Student 63,Semester 6,CSE530,Distributed Systems,4,B-,8.4,7.63
2540,Student 63,Semester 4,CSE232,Computer Networks,4,C,7.4,7.25
2541,Student 63,Semester 5,CSE300,Software Engineering ,4,B,8.4,7.48
2542,Student 63,Semester 1,COM101,Communication Skills,4,B,7.4,7.4
2543,Student 63,Semester 5,CSE539,Cellular Data Networks,4,A,8.4,7.48
2544,Student 63,Semester 3,CSE201,Advanced Programming,4,C,6.8,7.2
2545,Student 63,Semester 2,CSE102,Data Structures and Algorithms,4,B,7.4,7.4
2546,Student 63,Semester 4,CSE202,Fundamentals of Database Systems,4,B,7.4,7.25
2547,Student 63,Semester 4,HSS208*,Theory and Practice of Engineering Ethics,4,B,7.4,7.25
2548,Student 63,Semester 1,MTH100,Maths I,4,B-,7.4,7.4
2549,Student 63,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,7.4,7.25
2550,Student 63,Semester 8,ECE672,Stochastic Estimation and Control,2,C,7.5,7.74
2551,Student 63,Semester 7,CSE499,BTech Project,4,A,8.75,7.76
2552,Student 63,Semester 2,ECE101,Basic Electronic Circuits,4,C,7.4,7.4
2553,Student 63,Semester 2,CSE112,Computer Organisation,4,A-,7.4,7.4
2554,Student 63,Semester 8,CSE499B,BTech Project,6,B,7.5,7.74
2555,Student 63,Semester 6,CSE440,Intelligent Systems 1,4,B,8.4,7.63
2556,Student 63,Semester 6,CSE499,BTech Project,4,A-,8.4,7.63
2557,Student 63,Semester 3,CSE121,Discrete Mathematics,4,D,6.8,7.2
2558,Student 63,Semester 6,CSE344,Computer Vision,4,B,8.4,7.63
2559,Student 63,Semester 6,CSE399,Independent Project,4,A,8.4,7.63
2560,Student 63,Semester 5,CSE535,Mobile Computing,4,B-,8.4,7.48
2561,Student 63,Semester 8,CSE304,Practice of Programming,4,B,7.5,7.74
2562,Student 63,Semester 2,MTH201,Probability and Statistics ,4,B,7.4,7.4
2563,Student 63,Semester 8,ECE470*,Robotics,4,B-,7.5,7.74
2564,Student 63,Semester 3,CSE231,Operating Systems ,4,B,6.8,7.2
2565,Student 63,Semester 3,ESC205,Environmental Sciences,4,B,6.8,7.2
2566,Student 63,Semester 7,CSE340*,Image Analysis ,4,B,8.75,7.76
2567,Student 63,Semester 2,HSS205*,Introduction to Sociology,4,C,7.4,7.4
2568,Student 63,Semester 1,CSE131,System Management,4,B,7.4,7.4
2569,Student 63,Semester 4,ESC206,Computational Genomics,4,B,7.4,7.25
2570,Student 63,Semester 7,CSE507,Database System Implementation,4,A+,8.75,7.76
2571,Student 63,Semester 3,COM201A,Critical Reading,4,B,6.8,7.2
2572,Student 63,Semester 1,CSE111,Digital Circuits,4,B-,7.4,7.4
2573,Student 63,Semester 5,COM301,Technical Communication,4,B,8.4,7.48
2574,Student 63,Semester 5,CSE399,Independent Project,4,A-,8.4,7.48
2575,Student 64,Semester 6,CSE538*,Ad-hoc Wireless Networks,4,C,6.33,7.03
2576,Student 64,Semester 3,CSE121,Discrete Mathematics,4,C,6.8,7.0
2577,Student 64,Semester 6,FIN401A,Introduction To Finance and Capital Markets,2,C-,6.33,7.03
2578,Student 64,Semester 6,CSE508,Information Retrieval,4,D,6.33,7.03
2579,Student 64,Semester 6,CSE501,Designing Human-Centered Systems,4,C,6.33,7.03
2580,Student 64,Semester 4,HSS206*,Introduction to Film Studies,4,B-,6.8,6.95
2581,Student 64,Semester 4,ESC205,Environmental Sciences,4,B,6.8,6.95
2582,Student 64,Semester 3,COM201A,Critical Reading,4,A-,6.8,7.0
2583,Student 64,Semester 7,HSS210*,History of Indian National Movement,4,A-,7.78,7.13
2584,Student 64,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,6.8,6.95
2585,Student 64,Semester 1,COM101,Communication Skills,4,A-,7.8,7.8
2586,Student 64,Semester 3,ESC202,Digital Communication,4,C,6.8,7.0
2587,Student 64,Semester 7,CSE507,Database System Implementation,4,B,7.78,7.13
2588,Student 64,Semester 5,CSE506,Data Mining,4,B,8.0,7.16
2589,Student 64,Semester 5,CSE539,Cellular Data Networks,4,A,8.0,7.16
2590,Student 64,Semester 8,DES302,Animations and Graphics,4,A-,8.0,7.22
2591,Student 64,Semester 2,CSE102,Data Structures and Algorithms,4,B,6.4,7.1
2592,Student 64,Semester 7,CSE301,Compilers,4,C,7.78,7.13
2593,Student 64,Semester 8,HSS216*,Positive Psychology,4,A,8.0,7.22
2594,Student 64,Semester 8,CSE530,Distributed Systems,4,B,8.0,7.22
2595,Student 64,Semester 2,MTH201,Probability and Statistics ,4,C,6.4,7.1
2596,Student 64,Semester 1,CSE131,System Management,4,B,7.8,7.8
2597,Student 64,Semester 8,CSE694F,Multimedia Security,4,C-,8.0,7.22
2598,Student 64,Semester 4,CSE232,Computer Networks,4,D,6.8,6.95
2599,Student 64,Semester 1,CSE101,Introduction to Programming,4,B-,7.8,7.8
2600,Student 64,Semester 2,HSS202*,Perspectives on Knowledge,4,C,6.4,7.1
2601,Student 64,Semester 6,HSS213*,Issues in Contemporary World,4,A,6.33,7.03
2602,Student 64,Semester 1,MTH100,Maths I,4,B-,7.8,7.8
2603,Student 64,Semester 4,CSE202,Fundamentals of Database Systems,4,B,6.8,6.95
2604,Student 64,Semester 5,CSE535,Mobile Computing,4,B,8.0,7.16
2605,Student 64,Semester 7,ECO304*,Introduction to Game Theory,4,B,7.78,7.13
2606,Student 64,Semester 3,CSE201,Advanced Programming,4,B-,6.8,7.0
2607,Student 64,Semester 2,ECE101,Basic Electronic Circuits,4,C,6.4,7.1
2608,Student 64,Semester 7,ENT401,Entrepreneurship as a Career,2,B,7.78,7.13
2609,Student 64,Semester 5,COM301,Technical Communication,4,C,8.0,7.16
2610,Student 64,Semester 3,CSE231,Operating Systems ,4,C,6.8,7.0
2611,Student 64,Semester 2,CSE112,Computer Organisation,4,C,6.4,7.1
2612,Student 64,Semester 1,CSE111,Digital Circuits,4,B,7.8,7.8
2613,Student 64,Semester 5,CSE300,Software Engineering ,4,B,8.0,7.16
2614,Student 65,Semester 2,CSE112,Computer Organisation,4,B,7.4,7.5
2615,Student 65,Semester 7,CSE499,BTech Project,4,A-,7.2,7.37
2616,Student 65,Semester 5,COM301,Technical Communication,4,B-,6.6,7.42
2617,Student 65,Semester 4,CSE222,Analysis and Design of Algorithms,4,C,7.4,7.35
2618,Student 65,Semester 6,CSE401A*,Competitive Programming,2,B,7.3,7.4
2619,Student 65,Semester 3,ESC201,Transducer And Signal Conditioning,4,A-,7.0,7.33
2620,Student 65,Semester 3,CSE121,Discrete Mathematics,4,C,7.0,7.33
2621,Student 65,Semester 4,CSE202,Fundamentals of Database Systems,4,B,7.4,7.35
2622,Student 65,Semester 5,CSE539,Cellular Data Networks,4,A,6.6,7.42
2623,Student 65,Semester 1,COM101,Communication Skills,4,B-,7.6,7.6
2624,Student 65,Semester 2,CSE102,Data Structures and Algorithms,4,A-,7.4,7.5
2625,Student 65,Semester 4,ESC205,Environmental Sciences,4,B,7.4,7.35
2626,Student 65,Semester 6,CSE499,BTech Project,4,A,7.3,7.4
2627,Student 65,Semester 5,CSE340*,Image Analysis ,4,B-,6.6,7.42
2628,Student 65,Semester 6,CSE538*,Ad-hoc Wireless Networks,4,D,7.3,7.4
2629,Student 65,Semester 6,HSS208*,Theory and Practice of Engineering Ethics,4,B,7.3,7.4
2630,Student 65,Semester 3,COM201A,Critical Reading,4,B-,7.0,7.33
2631,Student 65,Semester 6,DES302,Animations and Graphics,4,B,7.3,7.4
2632,Student 65,Semester 2,MTH201,Probability and Statistics ,4,B-,7.4,7.5
2633,Student 65,Semester 8,CSE635,Programming Cloud Services for Mobile Applications,4,A-,9.0,7.54
2634,Student 65,Semester 3,CSE231,Operating Systems ,4,B-,7.0,7.33
2635,Student 65,Semester 3,CSE201,Advanced Programming,4,C,7.0,7.33
2636,Student 65,Semester 1,CSE111,Digital Circuits,4,B,7.6,7.6
2637,Student 65,Semester 8,HSS212*,Critical Thinking,4,A,9.0,7.54
2638,Student 65,Semester 6,CSE500A,Secure Coding,2,C-,7.3,7.4
2639,Student 65,Semester 8,CSE499,BTech Project,4,B,9.0,7.54
2640,Student 65,Semester 8,CSE501,Designing Human-Centered Systems,4,A-,9.0,7.54
2641,Student 65,Semester 5,ECO301,Introduction to Economic Analysis,4,F,6.6,7.42
2642,Student 65,Semester 5,CSE300,Software Engineering ,4,B-,6.6,7.42
2643,Student 65,Semester 1,CSE101,Introduction to Programming,4,B,7.6,7.6
2644,Student 65,Semester 1,MTH100,Maths I,4,C,7.6,7.6
2645,Student 65,Semester 7,CSE503,Program Analysis,4,C,7.2,7.37
2646,Student 65,Semester 7,HSS211*,Theatre Appreciation,4,B,7.2,7.37
2647,Student 65,Semester 7,CSE535,Mobile Computing,4,B-,7.2,7.37
2648,Student 65,Semester 4,HSS209*,Music Appreciation,4,B,7.4,7.35
2649,Student 65,Semester 7,CSE506,Data Mining,4,C,7.2,7.37
2650,Student 65,Semester 2,HSS101*,Technology and Society,4,B,7.4,7.5
2651,Student 65,Semester 4,CSE232,Computer Networks,4,B-,7.4,7.35
2652,Student 65,Semester 2,ECE101,Basic Electronic Circuits,4,C-,7.4,7.5
2653,Student 65,Semester 1,CSE131,System Management,4,A-,7.6,7.6
2654,Student 66,Semester 4,CSE202,Fundamentals of Database Systems,4,C-,5.2,5.56
2655,Student 66,Semester 4,CSE232,Computer Networks,4,C,5.2,5.56
2656,Student 66,Semester 6,CSE222,Analysis and Design of Algorithms,4,D,7.4,6.14
2657,Student 66,Semester 4,HSS206*,Introduction to Film Studies,4,C,5.2,5.56
2658,Student 66,Semester 6,CSE645,Digital and Cyber Forensic,4,B-,7.4,6.14
2659,Student 66,Semester 3,ESC202,Digital Communication,4,B-,5.4,5.43
2660,Student 66,Semester 3,CSE201,Advanced Programming,4,C-,5.4,5.43
2661,Student 66,Semester 4,ESC205,Environmental Sciences,4,B-,5.2,5.56
2662,Student 66,Semester 7,DES303*,Non Linear Editing,4,A,7.2,6.3
2663,Student 66,Semester 7,CSE535,Mobile Computing,4,B-,7.2,6.3
2664,Student 66,Semester 3,COM201B,Critical Reading,4,B,5.4,5.43
2665,Student 66,Semester 3,CSE121,Discrete Mathematics,4,F,5.4,5.43
2666,Student 66,Semester 3,CSE231,Operating Systems ,4,C-,5.4,5.43
2667,Student 66,Semester 8,CSE530,Distributed Systems,4,B,7.0,6.39
2668,Student 66,Semester 8,HSS216*,Positive Psychology,4,B-,7.0,6.39
2669,Student 66,Semester 8,CSE501,Designing Human-Centered Systems,4,B-,7.0,6.39
2670,Student 66,Semester 4,CSE222,Analysis and Design of Algorithms,4,F,5.2,5.56
2671,Student 66,Semester 2,ECE101,Basic Electronic Circuits,4,D,4.4,5.1
2672,Student 66,Semester 2,HSS202*,Perspectives on Knowledge,4,D,4.4,5.1
2673,Student 66,Semester 2,MTH201,Probability and Statistics ,4,D,4.4,5.1
2674,Student 66,Semester 6,HSS213*,Issues in Contemporary World,4,A-,7.4,6.14
2675,Student 66,Semester 6,BIO303*,Introduction to Mathematical Biology,4,B,7.4,6.14
2676,Student 66,Semester 2,CSE102,Data Structures and Algorithms,4,D,4.4,5.1
2677,Student 66,Semester 2,CSE112,Computer Organisation,4,C,4.4,5.1
2678,Student 66,Semester 1,MTH100,Maths I,4,D,5.8,5.8
2679,Student 66,Semester 5,CSE300,Software Engineering ,4,C,6.8,5.87
2680,Student 66,Semester 5,CSE121,Discrete Mathematics,4,C-,6.8,5.87
2681,Student 66,Semester 1,CSE101,Introduction to Programming,4,D,5.8,5.8
2682,Student 66,Semester 5,CSE340*,Image Analysis ,4,C,6.8,5.87
2683,Student 66,Semester 5,CSE539,Cellular Data Networks,4,A,6.8,5.87
2684,Student 66,Semester 1,COM101,Communication Skills,4,B,5.8,5.8
2685,Student 66,Semester 8,DES399,Independent Project,4,A-,7.0,6.39
2686,Student 66,Semester 5,COM301,Technical Communication,4,B-,6.8,5.87
2687,Student 66,Semester 1,CSE111,Digital Circuits,4,C-,5.8,5.8
2688,Student 66,Summer Term 2,MSC472,Study of Domains and Communities for Innovation using ICT,2,B,8.0,5.62
2689,Student 66,Semester 1,CSE131,System Management,4,B,5.8,5.8
2690,Student 66,Semester 6,DES302,Animations and Graphics,4,A-,7.4,6.14
2691,Student 66,Semester 7,HSS210*,History of Indian National Movement,4,B,7.2,6.3
2692,Student 66,Semester 7,CSE507,Database System Implementation,4,C,7.2,6.3
2693,Student 66,Semester 7,CSE301,Compilers,4,C-,7.2,6.3
2694,Student 66,Semester 8,CSE694F,Multimedia Security,4,D,7.0,6.39
2695,Student 67,Semester 2,CSE112,Computer Organisation,4,A,8.4,8.2
2696,Student 67,Semester 8,CSE322,Theory of Computation,4,D,6.33,8.13
2697,Student 67,Semester 6,CSE694F,Multimedia Security,4,A-,8.36,8.3
2698,Student 67,Semester 6,CSE531,Multiagent Systems,4,B-,8.36,8.3
2699,Student 67,Semester 5,CSE300,Software Engineering ,4,B,8.0,8.28
2700,Student 67,Semester 3,CSE121,Discrete Mathematics,4,B,8.4,8.27
2701,Student 67,Semester 6,ESC205,Environmental Sciences,4,B,8.36,8.3
2702,Student 67,Semester 5,CSE535,Mobile Computing,4,B-,8.0,8.28
2703,Student 67,Semester 7,CSE301,Compilers,4,C,8.25,8.29
2704,Student 67,Semester 2,ECE101,Basic Electronic Circuits,4,A-,8.4,8.2
2705,Student 67,Semester 5,COM301,Technical Communication,4,B,8.0,8.28
2706,Student 67,Semester 6,CSE501,Designing Human-Centered Systems,4,B,8.36,8.3
2707,Student 67,Semester 4,HSS209*,Music Appreciation,4,B-,8.6,8.35
2708,Student 67,Semester 1,COM101,Communication Skills,4,B,8.0,8.0
2709,Student 67,Semester 5,ECO301,Introduction to Economic Analysis,4,B,8.0,8.28
2710,Student 67,Semester 1,MTH100,Maths I,4,A-,8.0,8.0
2711,Student 67,Semester 1,CSE111,Digital Circuits,4,B-,8.0,8.0
2712,Student 67,Semester 2,CSE102,Data Structures and Algorithms,4,B,8.4,8.2
2713,Student 67,Semester 5,CSE340*,Image Analysis ,4,A-,8.0,8.28
2714,Student 67,Semester 8,CSE999A,Distance Course in CSE,2,S,6.33,8.13
2715,Student 67,Semester 1,CSE101,Introduction to Programming,4,B-,8.0,8.0
2716,Student 67,Semester 6,PHY302,Semiconductors and Optics,4,A,8.36,8.3
2717,Student 67,Semester 8,HSS216*,Positive Psychology,4,C,6.33,8.13
2718,Student 67,Semester 3,COM201A,Critical Reading,4,A-,8.4,8.27
2719,Student 67,Semester 3,CSE231,Operating Systems ,4,A-,8.4,8.27
2720,Student 67,Semester 2,HSS207*,Human Values and Professional Ethics,4,B-,8.4,8.2
2721,Student 67,Semester 3,ESC202,Digital Communication,4,A-,8.4,8.27
2722,Student 67,Semester 4,CSE232,Computer Networks,4,A-,8.6,8.35
2723,Student 67,Semester 7,FIN401,Foundations of Finance ,4,A-,8.25,8.29
2724,Student 67,Semester 2,MTH201,Probability and Statistics ,4,B,8.4,8.2
2725,Student 67,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,8.6,8.35
2726,Student 67,Semester 4,CSE202,Fundamentals of Database Systems,4,A-,8.6,8.35
2727,Student 67,Semester 7,ECO304*,Introduction to Game Theory,4,B,8.25,8.29
2728,Student 67,Semester 8,ECO302,Applied Econometric Analysis,4,A-,6.33,8.13
2729,Student 67,Semester 1,CSE131,System Management,4,A-,8.0,8.0
2730,Student 67,Semester 6,FIN401A,Introduction To Finance and Capital Markets,2,B,8.36,8.3
2731,Student 67,Semester 4,ESC206,Computational Genomics,4,A,8.6,8.35
2732,Student 67,Semester 7,HSS210*,History of Indian National Movement,4,A,8.25,8.29
2733,Student 67,Semester 3,CSE201,Advanced Programming,4,B-,8.4,8.27
2734,Student 68,Semester 5,CSE399,Independent Project,4,A,9.0,8.5
2735,Student 68,Semester 7,HSS210*,History of Indian National Movement,4,B,8.75,8.57
2736,Student 68,Semester 7,CSE499,BTech Project,4,A,8.75,8.57
2737,Student 68,Semester 3,COM201A,Critical Reading,4,A-,8.6,8.33
2738,Student 68,Semester 6,CSE530,Distributed Systems,4,B-,8.8,8.55
2739,Student 68,Semester 5,COM301,Technical Communication,4,B-,9.0,8.5
2740,Student 68,Semester 1,COM101,Communication Skills,4,B,8.4,8.4
2741,Student 68,Semester 2,HSS205*,Introduction to Sociology,4,C,8.0,8.2
2742,Student 68,Semester 3,CSE201,Advanced Programming,4,B,8.6,8.33
2743,Student 68,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,8.4,8.35
2744,Student 68,Semester 4,ESC206,Computational Genomics,4,B,8.4,8.35
2745,Student 68,Semester 4,CSE232,Computer Networks,4,A,8.4,8.35
2746,Student 68,Semester 8,ECE672,Stochastic Estimation and Control,2,C,9.0,8.61
2747,Student 68,Semester 3,CSE121,Discrete Mathematics,4,C,8.6,8.33
2748,Student 68,Semester 5,CSE300,Software Engineering ,4,B,9.0,8.5
2749,Student 68,Semester 3,ESC201,Transducer And Signal Conditioning,4,A,8.6,8.33
2750,Student 68,Semester 1,MTH100,Maths I,4,B-,8.4,8.4
2751,Student 68,Semester 2,CSE102,Data Structures and Algorithms,4,A,8.0,8.2
2752,Student 68,Semester 5,CSE535,Mobile Computing,4,A-,9.0,8.5
2753,Student 68,Semester 1,CSE131,System Management,4,A-,8.4,8.4
2754,Student 68,Semester 2,CSE112,Computer Organisation,4,A,8.0,8.2
2755,Student 68,Semester 3,CSE231,Operating Systems ,4,A,8.6,8.33
2756,Student 68,Semester 8,CSE499B,BTech Project,6,A,9.0,8.61
2757,Student 68,Semester 7,CSE340*,Image Analysis ,4,A-,8.75,8.57
2758,Student 68,Semester 4,CSE202,Fundamentals of Database Systems,4,B,8.4,8.35
2759,Student 68,Semester 1,CSE111,Digital Circuits,4,A-,8.4,8.4
2760,Student 68,Semester 2,ECE101,Basic Electronic Circuits,4,B-,8.0,8.2
2761,Student 68,Semester 6,CSE499,BTech Project,4,A,8.8,8.55
2762,Student 68,Semester 1,CSE101,Introduction to Programming,4,A-,8.4,8.4
