SN.,Roll No,Batch / Term Code,Course Code,Course,Credit,Grade,SPI,CPI
702,Student 20,Semester 6,FIN402,Valuation and Portfolio Management,4,B-,7.2,6.54
703,Student 20,Semester 7,CSE300,Software Engineering ,4,B-,8.2,6.81
704,Student 20,Semester 2,HSS101*,Technology and Society,4,D,3.11,4.47
705,Student 20,Semester 4,CSE202,Fundamentals of Database Systems,4,C,5.4,5.11
706,Student 20,Semester 2,CSE112,Computer Organisation,4,F,3.11,4.47
707,Student 20,Semester 7,CSE500,Secure Coding,4,B-,8.2,6.81
708,Student 20,Semester 1,CSE101,Introduction to Programming,4,C,6.0,6.0
709,Student 20,Semester 7,PHY301,Physics,4,B-,8.2,6.81
710,Student 20,Semester 1,COM101,Communication Skills,4,C,6.0,6.0
711,Student 20,Semester 5,CSE345,Foundations of Computer Security,4,B,9.2,6.0
712,Student 20,Semester 1,CSE111,Digital Circuits,4,C,6.0,6.0
713,Student 20,Semester 5,MTH101,Linear Algebra and Advanced Calculus,4,A,9.2,6.0
714,Student 20,Semester 4,CSE232,Computer Networks,4,C-,5.4,5.11
715,Student 20,Semester 8,CSE499,BTech Project,4,A-,9.4,7.17
716,Student 20,Semester 3,MTH201,Probability and Statistics ,4,B-,6.0,5.0
717,Student 20,Semester 8,ECO301,Introduction to Economic Analysis,4,B,9.4,7.17
718,Student 20,Semester 8,HSS204*,Introduction to Psychology,4,A,9.4,7.17
719,Student 20,Semester 3,ESC201,Transducer And Signal Conditioning,4,D,6.0,5.0
720,Student 20,Semester 2,CSE102,Data Structures and Algorithms,4,D,3.11,4.47
721,Student 20,Semester 4,ESC202,Digital Communication,4,D,5.4,5.11
722,Student 20,Semester 1,CSE121,Discrete Mathematics,4,C,6.0,6.0
723,Student 20,Semester 4,HSS202*,Perspectives on Knowledge,4,C,5.4,5.11
724,Student 20,Semester 6,CSE112,Computer Organisation,4,C,7.2,6.54
725,Student 20,Semester 3,CSE231,Operating Systems ,4,C,6.0,5.0
726,Student 20,Semester 6,CSE546,Applied Cryptography,4,C,7.2,6.54
727,Student 20,Semester 2,CSE131-1*,System Management,2,D,3.11,4.47
728,Student 20,Semester 3,COM201-1,Critical Reading,2,C,6.0,5.0
729,Student 20,Semester 6,CSE122*,Theory of Computation,4,B,7.2,6.54
730,Student 20,Summer Term 2,MSC482,Self Growth,2,S,,
731,Student 20,Semester 5,CSE505,Information Integration and Data Analytics,4,A,9.2,6.0
732,Student 20,Semester 7,CSE499A,BTech Project,8,A,8.2,6.81
733,Student 21,Semester 7,CSE691A,Application Development for Web2.0 Social Media Platforms,2,W,5.43,6.39
734,Student 21,Semester 4,ESC202,Digital Communication,4,C,5.8,6.17
735,Student 21,Semester 6,CSE508,Information Retrieval,4,B,7.0,6.52
736,Student 21,Semester 1,COM101,Communication Skills,4,C,6.5,6.5
737,Student 21,Semester 4,CSE202,Fundamentals of Database Systems,4,C,5.8,6.17
738,Student 21,Semester 1,CSE121,Discrete Mathematics,4,B,6.5,6.5
739,Student 21,Semester 6,CSE549,Privacy Enhancing Technologies,4,B,7.0,6.52
740,Student 21,Semester 2,CSE131-1*,System Management,2,B,4.89,5.65
741,Student 21,Semester 3,CSE231,Operating Systems ,4,B-,7.56,6.31
742,Student 21,Semester 6,FIN402,Valuation and Portfolio Management,4,C,7.0,6.52
743,Student 21,Semester 8,CSE606,Data Warehousing,4,B-,7.09,6.5
744,Student 21,Semester 8,CSE607,Financial Data Analytics,2,B,7.09,6.5
745,Student 21,Semester 4,CSE222,Analysis and Design of Algorithms,4,C-,5.8,6.17
746,Student 21,Semester 5,CSE535,Mobile Computing,4,C,6.4,6.22
747,Student 21,Semester 2,CSE122*,Theory of Computation,4,F,4.89,5.65
748,Student 21,Semester 5,FIN401,Foundations of Finance ,4,B-,6.4,6.22
749,Student 21,Semester 2,CSE112,Computer Organisation,4,D,4.89,5.65
750,Student 21,Semester 7,ENT401,Entrepreneurship as a Career,2,C,5.43,6.39
751,Student 21,Semester 8,HSS206*,Introduction to Film Studies,4,B,7.09,6.5
752,Student 21,Semester 8,DES301,Exploring Visual Design,4,B,7.09,6.5
753,Student 21,Semester 3,COM201-1,Critical Reading,2,B,7.56,6.31
754,Student 21,Semester 2,CSE102,Data Structures and Algorithms,4,C,4.89,5.65
755,Student 21,Semester 3,ESC201,Transducer And Signal Conditioning,4,B-,7.56,6.31
756,Student 21,Semester 3,CSE201,Advanced Programming,4,B,7.56,6.31
757,Student 21,Semester 5,MTH101,Linear Algebra and Advanced Calculus,4,D,6.4,6.22
758,Student 21,Semester 8,COM301,Technical Communication,4,C,7.09,6.5
759,Student 21,Semester 8,ECO301,Introduction to Economic Analysis,4,C,7.09,6.5
760,Student 21,Semester 3,MTH201,Probability and Statistics ,4,B,7.56,6.31
761,Student 21,Semester 4,CSE232,Computer Networks,4,D,5.8,6.17
762,Student 21,Semester 7,CSE605,Introduction to Geospatial Data Management,4,C-,5.43,6.39
763,Student 21,Semester 1,CSE111,Digital Circuits,4,C,6.5,6.5
764,Student 21,Semester 5,CSE300,Software Engineering ,4,B,6.4,6.22
765,Student 21,Semester 7,CSE507,Database System Implementation,4,D,5.43,6.39
766,Student 21,Semester 7,PHY301,Physics,4,B-,5.43,6.39
767,Student 21,Semester 1,CSE101,Introduction to Programming,4,C,6.5,6.5
768,Student 21,Semester 5,CSE345,Foundations of Computer Security,4,B-,6.4,6.22
769,Student 21,Semester 6,CSE122*,Theory of Computation,4,C-,7.0,6.52
770,Student 21,Semester 2,HSS101*,Technology and Society,4,C,4.89,5.65
771,Student 21,Semester 6,CSE537,Embedded Systems,4,B,7.0,6.52
772,Student 21,Semester 4,HSS201*,Research Methods,4,B,5.8,6.17
773,Student 22,Semester 7,FIN401,Foundations of Finance ,4,B,8.8,8.18
774,Student 22,Semester 7,CSE343,Machine Learning,4,A-,8.8,8.18
775,Student 22,Semester 5,CSE300,Software Engineering ,4,C,7.2,7.91
776,Student 22,Semester 5,CSE535,Mobile Computing,4,B,7.2,7.91
777,Student 22,Semester 6,CSE508,Information Retrieval,4,A,8.8,8.07
778,Student 22,Semester 5,MTH101,Linear Algebra and Advanced Calculus,4,B-,7.2,7.91
779,Student 22,Semester 1,COM101,Communication Skills,4,A,9.5,9.5
780,Student 22,Semester 4,ESC202,Digital Communication,4,B-,8.2,8.11
781,Student 22,Semester 5,CSE540*,Image Analysis,4,A-,7.2,7.91
782,Student 22,Semester 5,CSE505,Information Integration and Data Analytics,4,C,7.2,7.91
783,Student 22,Semester 7,CSE399,Independent Project,4,A,8.8,8.18
784,Student 22,Semester 1,CSE111,Digital Circuits,4,A,9.5,9.5
785,Student 22,Semester 2,CSE131-1*,System Management,2,B,5.78,7.53
786,Student 22,Semester 4,CSE202,Fundamentals of Database Systems,4,B,8.2,8.11
787,Student 22,Semester 4,CSE232,Computer Networks,4,B,8.2,8.11
788,Student 22,Semester 3,MTH201,Probability and Statistics ,4,A,9.11,8.08
789,Student 22,Semester 6,CSE390,Independent Study,4,B,8.8,8.07
790,Student 22,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,8.2,8.11
791,Student 22,Semester 3,CSE231,Operating Systems ,4,A,9.11,8.08
792,Student 22,Semester 3,CSE201,Advanced Programming,4,A+,9.11,8.08
793,Student 22,Semester 6,HSS204*,Introduction to Psychology,4,B-,8.8,8.07
794,Student 22,Semester 2,CSE122*,Theory of Computation,4,D,5.78,7.53
795,Student 22,Semester 2,CSE102,Data Structures and Algorithms,4,C,5.78,7.53
796,Student 22,Semester 6,CSE342*,Pattern Recognition,4,A-,8.8,8.07
797,Student 22,Semester 8,CSE344,Computer Vision,4,A-,9.67,8.31
798,Student 22,Semester 4,HSS202*,Perspectives on Knowledge,4,A,8.2,8.11
799,Student 22,Semester 2,CSE112,Computer Organisation,4,C,5.78,7.53
800,Student 22,Semester 8,CSE499A,BTech Project,8,A,9.67,8.31
801,Student 22,Semester 1,CSE101,Introduction to Programming,4,A,9.5,9.5
802,Student 22,Semester 3,ESC201,Transducer And Signal Conditioning,4,C,9.11,8.08
803,Student 22,Semester 6,COM301,Technical Communication,4,A,8.8,8.07
804,Student 22,Semester 1,CSE121,Discrete Mathematics,4,B,9.5,9.5
805,Student 22,Semester 3,COM201-1,Critical Reading,2,A,9.11,8.08
806,Student 22,Semester 2,HSS101*,Technology and Society,4,C,5.78,7.53
807,Student 22,Semester 7,CSE499,BTech Project,4,A-,8.8,8.18
808,Student 22,Semester 7,CSE507,Database System Implementation,4,B,8.8,8.18
809,Student 23,Semester 3,ESC201,Transducer And Signal Conditioning,4,C,7.67,7.12
810,Student 23,Semester 7,CSE340*,Image Analysis ,4,B,8.4,7.5
811,Student 23,Semester 6,CSE342*,Pattern Recognition,4,B-,7.8,7.34
812,Student 23,Semester 2,HSS101*,Technology and Society,4,C,4.89,6.12
813,Student 23,Semester 5,CSE505,Information Integration and Data Analytics,4,B,8.0,7.24
814,Student 23,Semester 6,MTH101,Linear Algebra and Advanced Calculus,4,B-,7.8,7.34
815,Student 23,Summer Term 2,MSC491,Community Work,1,S,,
816,Student 23,Semester 2,CSE102,Data Structures and Algorithms,4,D,4.89,6.12
817,Student 23,Semester 4,ESC202,Digital Communication,4,D,6.8,7.03
818,Student 23,Semester 7,CSE499A,BTech Project,8,A,8.4,7.5
819,Student 23,Semester 1,CSE121,Discrete Mathematics,4,B,7.5,7.5
820,Student 23,Semester 8,HSS204*,Introduction to Psychology,4,B-,7.78,7.53
821,Student 23,Summer Term 3,MSC482,Self Growth,2,S,,
822,Student 23,Semester 8,COM301,Technical Communication,4,B-,7.78,7.53
823,Student 23,Summer Term 1,CSE102,Data Structures and Algorithms,4,C,6.0,6.82
824,Student 23,Semester 3,COM201-1,Critical Reading,2,A-,7.67,7.12
825,Student 23,Semester 2,CSE131-1*,System Management,2,B,4.89,6.12
826,Student 23,Semester 3,MTH201,Probability and Statistics ,4,A-,7.67,7.12
827,Student 23,Semester 5,CSE330,Distributed Systems ,4,A-,8.0,7.24
828,Student 23,Semester 1,COM101,Communication Skills,4,B,7.5,7.5
829,Student 23,Semester 4,CSE232,Computer Networks,4,B-,6.8,7.03
830,Student 23,Semester 6,CSE508,Information Retrieval,4,B,7.8,7.34
831,Student 23,Semester 7,CSE507,Database System Implementation,4,B-,8.4,7.5
832,Student 23,Semester 1,CSE111,Digital Circuits,4,C,7.5,7.5
833,Student 23,Summer Term 1,CSE122*,Theory of Computation,4,C,6.0,6.82
834,Student 23,Semester 5,CSE300,Software Engineering ,4,B,8.0,7.24
835,Student 23,Semester 5,CSE345,Foundations of Computer Security,4,B,8.0,7.24
836,Student 23,Semester 6,CSE546,Applied Cryptography,4,B,7.8,7.34
837,Student 23,Semester 2,CSE112,Computer Organisation,4,C,4.89,6.12
838,Student 23,Semester 8,CSE499,BTech Project,4,A,7.78,7.53
839,Student 23,Semester 1,CSE101,Introduction to Programming,4,B,7.5,7.5
840,Student 23,Semester 4,HSS201*,Research Methods,4,A-,6.8,7.03
841,Student 23,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,6.8,7.03
842,Student 23,Semester 3,CSE201,Advanced Programming,4,B-,7.67,7.12
843,Student 23,Semester 8,CSE607,Financial Data Analytics,2,B,7.78,7.53
844,Student 23,Semester 8,CSE606,Data Warehousing,4,B-,7.78,7.53
845,Student 23,Semester 3,CSE231,Operating Systems ,4,B,7.67,7.12
846,Student 23,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,6.8,7.03
847,Student 23,Semester 5,CSE535,Mobile Computing,4,B-,8.0,7.24
848,Student 23,Semester 7,FIN401,Foundations of Finance ,4,B-,8.4,7.5
849,Student 23,Semester 2,CSE122*,Theory of Computation,4,F,4.89,6.12
850,Student 23,Semester 6,CSE645,Digital and Cyber Forensic,4,A-,7.8,7.34
851,Student 24,Semester 2,HSS101*,Technology and Society,4,C,5.11,5.06
852,Student 24,Semester 1,CSE121,Discrete Mathematics,4,C,5.0,5.0
853,Student 24,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,7.8,6.31
854,Student 24,Semester 7,ENT401,Entrepreneurship as a Career,2,C,7.4,6.98
855,Student 24,Semester 5,CSE505,Information Integration and Data Analytics,4,A-,7.4,6.54
856,Student 24,Semester 4,CSE202,Fundamentals of Database Systems,4,B,7.8,6.31
857,Student 24,Semester 1,CSE101,Introduction to Programming,4,D,5.0,5.0
858,Student 24,Semester 8,ENV301,The Earth System: An Environmental Science Perspective,4,B,6.0,6.9
859,Student 24,Semester 6,COM301,Technical Communication,4,B,7.75,6.9
860,Student 24,Semester 6,HSS204*,Introduction to Psychology,4,B-,7.75,6.9
861,Student 24,Semester 6,CSE342*,Pattern Recognition,4,W,7.75,6.9
862,Student 24,Semester 4,HSS202*,Perspectives on Knowledge,4,A-,7.8,6.31
863,Student 24,Semester 8,CSE606,Data Warehousing,4,D,6.0,6.9
864,Student 24,Semester 3,CSE201,Advanced Programming,4,B,7.0,5.73
865,Student 24,Semester 8,HSS206*,Introduction to Film Studies,4,A-,6.0,6.9
866,Student 24,Semester 6,CSE537,Embedded Systems,4,B,7.75,6.9
867,Student 24,Semester 3,COM201-1,Critical Reading,2,B-,7.0,5.73
868,Student 24,Semester 7,FIN401,Foundations of Finance ,4,C-,7.4,6.98
869,Student 24,Semester 7,PHS501,Integrated Health Information Architectures,2,B,7.4,6.98
870,Student 24,Semester 3,MTH201,Probability and Statistics ,4,C,7.0,5.73
871,Student 24,Semester 7,CSE511,Computer Architecture,4,B,7.4,6.98
872,Student 24,Semester 2,CSE131-1*,System Management,2,C,5.11,5.06
873,Student 24,Semester 2,CSE122*,Theory of Computation,4,D,5.11,5.06
874,Student 24,Semester 8,CSE399,Independent Project,4,C-,6.0,6.9
875,Student 24,Semester 5,CSE535,Mobile Computing,4,B-,7.4,6.54
876,Student 24,Semester 4,CSE232,Computer Networks,4,B,7.8,6.31
877,Student 24,Semester 1,CSE111,Digital Circuits,4,D,5.0,5.0
878,Student 24,Semester 2,CSE102,Data Structures and Algorithms,4,B,5.11,5.06
879,Student 24,Semester 1,COM101,Communication Skills,4,C,5.0,5.0
880,Student 24,Semester 3,CSE231,Operating Systems ,4,A-,7.0,5.73
881,Student 24,Semester 7,CSE500,Secure Coding,4,A-,7.4,6.98
882,Student 24,Semester 8,ECO301,Introduction to Economic Analysis,4,D,6.0,6.9
883,Student 24,Semester 2,CSE112,Computer Organisation,4,F,5.11,5.06
884,Student 24,Summer Term 3,MSC482,Self Growth,2,S,,
885,Student 24,Semester 5,BTY301,Introduction to Biotechnology ,4,B,7.4,6.54
886,Student 24,Semester 5,CSE345,Foundations of Computer Security,4,C,7.4,6.54
887,Student 24,Semester 7,CSE399,Independent Project,4,B,7.4,6.98
888,Student 24,Semester 5,CSE300,Software Engineering ,4,B-,7.4,6.54
889,Student 24,Semester 3,ESC201,Transducer And Signal Conditioning,4,C-,7.0,5.73
890,Student 24,Semester 6,CSE112,Computer Organisation,4,B,7.75,6.9
891,Student 24,Semester 4,ESC202,Digital Communication,4,B-,7.8,6.31
892,Student 25,Semester 2,CSE122*,Theory of Computation,4,A,9.56,9.76
893,Student 25,Semester 1,COM101,Communication Skills,4,A,10.0,10.0
894,Student 25,Semester 1,CSE101,Introduction to Programming,4,A,10.0,10.0
895,Student 25,Semester 1,CSE111,Digital Circuits,4,A,10.0,10.0
896,Student 25,Semester 2,CSE102,Data Structures and Algorithms,4,B,9.56,9.76
897,Student 25,Semester 2,CSE131-1*,System Management,2,A,9.56,9.76
898,Student 25,Semester 2,HSS101*,Technology and Society,4,A,9.56,9.76
899,Student 25,Semester 3,CSE231,Operating Systems ,4,A+,9.11,9.54
900,Student 25,Semester 3,MTH201,Probability and Statistics ,4,A+,9.11,9.54
901,Student 25,Semester 3,CSE201,Advanced Programming,4,A-,9.11,9.54
902,Student 25,Semester 3,ESC201,Transducer And Signal Conditioning,4,B-,9.11,9.54
903,Student 25,Semester 4,ESC202,Digital Communication,4,B,9.4,9.5
904,Student 25,Semester 4,CSE202,Fundamentals of Database Systems,4,A,9.4,9.5
905,Student 25,Semester 4,CSE222,Analysis and Design of Algorithms,4,A-,9.4,9.5
906,Student 25,Semester 4,CSE232,Computer Networks,4,A,9.4,9.5
907,Student 25,Semester 3,COM201-1,Critical Reading,2,A,9.11,9.54
908,Student 25,Semester 5,CSE345,Foundations of Computer Security,4,A,9.83,9.58
909,Student 25,Semester 5,CSE300,Software Engineering ,4,A,9.83,9.58
910,Student 25,Semester 5,MTH101,Linear Algebra and Advanced Calculus,4,A,9.83,9.58
911,Student 25,Semester 5,CSE505,Information Integration and Data Analytics,4,A-,9.83,9.58
912,Student 25,Semester 5,CSE540*,Image Analysis,4,A,9.83,9.58
913,Student 25,Semester 5,CSE535,Mobile Computing,4,A,9.83,9.58
914,Student 25,Semester 1,CSE121,Discrete Mathematics,4,A,10.0,10.0
915,Student 25,Semester 4,HSS201*,Research Methods,4,A,9.4,9.5
916,Student 25,Semester 6,CSE546,Applied Cryptography,4,A-,9.8,9.62
917,Student 25,Semester 6,CSE343,Machine Learning,4,A,9.8,9.62
918,Student 25,Semester 7,FIN401,Foundations of Finance ,4,A,9.8,9.65
919,Student 25,Semester 7,CSE694C,Privacy and Security in Online Social Media,2,A,9.8,9.65
920,Student 25,Semester 7,CSE605,Introduction to Geospatial Data Management,4,A,9.8,9.65
921,Student 25,Semester 7,CSE499,BTech Project,4,A-,9.8,9.65
922,Student 25,Semester 6,CSE342*,Pattern Recognition,4,A,9.8,9.62
923,Student 25,Semester 7,ENT401,Entrepreneurship as a Career,2,A,9.8,9.65
924,Student 25,Semester 7,CSE398A-1,Independent Study,4,A,9.8,9.65
925,Student 25,Semester 2,CSE112,Computer Organisation,4,A,9.56,9.76
926,Student 25,Semester 6,CSE508,Information Retrieval,4,A,9.8,9.62
927,Student 25,Semester 6,COM301,Technical Communication,4,A,9.8,9.62
928,Student 25,Semester 8,CSE522,Verification of Reactive Systems,4,A-,9.4,9.62
929,Student 25,Semester 8,HSS206*,Introduction to Film Studies,4,A,9.4,9.62
930,Student 25,Semester 8,CSE499A,BTech Project,8,A-,9.4,9.62
931,Student 25,Summer Term 3,MSC492,Community Work,2,S,,
932,Student 25,Semester 8,ECO301,Introduction to Economic Analysis,4,A,9.4,9.62
933,Student 26,Semester 2,CSE102,Data Structures and Algorithms,4,F,2.67,3.53
934,Student 26,Semester 1,CSE121,Discrete Mathematics,4,D,4.5,4.5
935,Student 26,Semester 1,COM101,Communication Skills,4,C,4.5,4.5
936,Student 26,Semester 1,CSE111,Digital Circuits,4,D,4.5,4.5
937,Student 26,Semester 2,CSE131-1*,System Management,2,D,2.67,3.53
938,Student 26,Semester 1,CSE101,Introduction to Programming,4,D,4.5,4.5
939,Student 26,Semester 2,CSE122*,Theory of Computation,4,F,2.67,3.53
940,Student 26,Semester 2,CSE112,Computer Organisation,4,F,2.67,3.53
941,Student 26,Semester 2,HSS101*,Technology and Society,4,D,2.67,3.53
942,Student 27,Semester 1,CSE101,Introduction to Programming,4,F,3.5,3.5
943,Student 27,Semester 2,HSS101*,Technology and Society,4,D,2.57,3.07
944,Student 27,Semester 2,CSE112,Computer Organisation,4,,2.57,3.07
945,Student 27,Semester 2,CSE102,Data Structures and Algorithms,4,F,2.57,3.07
946,Student 27,Semester 1,CSE111,Digital Circuits,4,F,3.5,3.5
947,Student 27,Semester 2,CSE131-1*,System Management,2,F,2.57,3.07
948,Student 27,Semester 1,COM101,Communication Skills,4,C,3.5,3.5
949,Student 27,Semester 2,CSE122*,Theory of Computation,4,F,2.57,3.07
950,Student 27,Semester 1,CSE121,Discrete Mathematics,4,D,3.5,3.5
951,Student 28,Semester 7,ENT401,Entrepreneurship as a Career,2,A,8.67,8.06
952,Student 28,Semester 8,HSS206*,Introduction to Film Studies,4,A-,8.18,8.08
953,Student 28,Semester 5,CSE505,Information Integration and Data Analytics,4,B-,8.0,7.96
954,Student 28,Semester 2,CSE122*,Theory of Computation,4,C,7.78,8.35
955,Student 28,Semester 3,COM201-1,Critical Reading,2,B,8.0,8.23
956,Student 28,Semester 6,HSS204*,Introduction to Psychology,4,A,8.0,7.97
957,Student 28,Semester 1,CSE101,Introduction to Programming,4,B,9.0,9.0
958,Student 28,Semester 5,FIN401,Foundations of Finance ,4,A-,8.0,7.96
959,Student 28,Semester 1,CSE121,Discrete Mathematics,4,A,9.0,9.0
960,Student 28,Semester 7,CSE343,Machine Learning,4,A-,8.67,8.06
961,Student 28,Semester 8,CSE606,Data Warehousing,4,A-,8.18,8.08
962,Student 28,Semester 3,ESC201,Transducer And Signal Conditioning,4,B-,8.0,8.23
963,Student 28,Semester 6,CSE508,Information Retrieval,4,B,8.0,7.97
964,Student 28,Semester 7,CSE345,Foundations of Computer Security,4,B,8.67,8.06
965,Student 28,Semester 7,CSE398A-1,Independent Study,4,B,8.67,8.06
966,Student 28,Semester 7,CSE499,BTech Project,4,A-,8.67,8.06
967,Student 28,Semester 2,CSE112,Computer Organisation,4,B,7.78,8.35
968,Student 28,Semester 3,MTH201,Probability and Statistics ,4,A-,8.0,8.23
969,Student 28,Semester 5,CSE300,Software Engineering ,4,B,8.0,7.96
970,Student 28,Semester 5,CSE535,Mobile Computing,4,C-,8.0,7.96
971,Student 28,Semester 6,FIN402,Valuation and Portfolio Management,4,B-,8.0,7.97
972,Student 28,Semester 2,HSS101*,Technology and Society,4,B,7.78,8.35
973,Student 28,Semester 8,DES301,Exploring Visual Design,4,A-,8.18,8.08
974,Student 28,Semester 6,MTH101,Linear Algebra and Advanced Calculus,4,B,8.0,7.97
975,Student 28,Semester 4,CSE232,Computer Networks,4,C-,7.2,7.94
976,Student 28,Semester 6,CSE342*,Pattern Recognition,4,B-,8.0,7.97
977,Student 28,Semester 4,ESC202,Digital Communication,4,C,7.2,7.94
978,Student 28,Semester 5,CSE540*,Image Analysis,4,A-,8.0,7.96
979,Student 28,Semester 3,CSE231,Operating Systems ,4,A-,8.0,8.23
980,Student 28,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,7.2,7.94
981,Student 28,Semester 8,CSE499B,BTech Project,6,C,8.18,8.08
982,Student 28,Semester 4,CSE202,Fundamentals of Database Systems,4,B,7.2,7.94
983,Student 28,Semester 4,HSS201*,Research Methods,4,A-,7.2,7.94
984,Student 28,Semester 8,COM301,Technical Communication,4,A-,8.18,8.08
985,Student 28,Semester 2,CSE102,Data Structures and Algorithms,4,B,7.78,8.35
986,Student 28,Semester 1,COM101,Communication Skills,4,A,9.0,9.0
987,Student 28,Semester 3,CSE201,Advanced Programming,4,B-,8.0,8.23
988,Student 28,Semester 1,CSE111,Digital Circuits,4,B,9.0,9.0
989,Student 28,Semester 5,BTY301,Introduction to Biotechnology ,4,A,8.0,7.96
990,Student 28,Summer Term 3,MSC482,Self Growth,2,S,,
991,Student 28,Semester 2,CSE131-1*,System Management,2,A,7.78,8.35
992,Student 29,Semester 1,CSE121,Discrete Mathematics,4,A,10.0,10.0
993,Student 29,Semester 5,CSE540*,Image Analysis,4,A,9.33,9.75
994,Student 29,Semester 3,CSE231,Operating Systems ,4,A+,10.0,9.85
995,Student 29,Semester 6,CSE342*,Pattern Recognition,4,A-,8.4,9.52
996,Student 29,Semester 2,CSE122*,Theory of Computation,4,A,9.56,9.76
997,Student 29,Semester 3,CSE201,Advanced Programming,4,A,10.0,9.85
998,Student 29,Semester 7,FIN401,Foundations of Finance ,4,A,9.6,9.53
999,Student 29,Semester 8,HSS206*,Introduction to Film Studies,4,A,9.6,9.54
1000,Student 29,Semester 6,CSE645,Digital and Cyber Forensic,4,B-,8.4,9.52
1001,Student 29,Semester 7,CSE399,Independent Project,4,A-,9.6,9.53
1002,Student 29,Semester 3,COM201-1,Critical Reading,2,A,10.0,9.85
1003,Student 29,Semester 8,CSE606,Data Warehousing,4,A,9.6,9.54
1004,Student 29,Semester 8,CSE499A,BTech Project,8,A-,9.6,9.54
1005,Student 29,Semester 5,CSE300,Software Engineering ,4,B,9.33,9.75
1006,Student 29,Semester 2,HSS101*,Technology and Society,4,A,9.56,9.76
1007,Student 29,Semester 4,ESC202,Digital Communication,4,A,10.0,9.89
1008,Student 29,Semester 7,CSE694C,Privacy and Security in Online Social Media,2,A,9.6,9.53
1009,Student 29,Semester 2,CSE102,Data Structures and Algorithms,4,A,9.56,9.76
1010,Student 29,Semester 6,CSE343,Machine Learning,4,A-,8.4,9.52
1011,Student 29,Semester 1,COM101,Communication Skills,4,A,10.0,10.0
1012,Student 29,Semester 5,CSE345,Foundations of Computer Security,4,A,9.33,9.75
1013,Student 29,Semester 3,MTH201,Probability and Statistics ,4,A,10.0,9.85
1014,Student 29,Summer Term 3,MSC482,Self Growth,2,S,,
1015,Student 29,Semester 7,CSE605,Introduction to Geospatial Data Management,4,A,9.6,9.53
1016,Student 29,Semester 4,HSS201*,Research Methods,4,A,10.0,9.89
1017,Student 29,Semester 4,CSE202,Fundamentals of Database Systems,4,A,10.0,9.89
1018,Student 29,Semester 4,CSE232,Computer Networks,4,A,10.0,9.89
1019,Student 29,Semester 5,MTH101,Linear Algebra and Advanced Calculus,4,B,9.33,9.75
1020,Student 29,Semester 8,ECO301,Introduction to Economic Analysis,4,A,9.6,9.54
1021,Student 29,Semester 6,COM301,Technical Communication,4,B,8.4,9.52
1022,Student 29,Semester 7,CSE499,BTech Project,4,A-,9.6,9.53
1023,Student 29,Semester 6,CSE508,Information Retrieval,4,A-,8.4,9.52
1024,Student 29,Semester 2,CSE112,Computer Organisation,4,B,9.56,9.76
1025,Student 29,Semester 3,ESC201,Transducer And Signal Conditioning,4,A,10.0,9.85
1026,Student 29,Semester 2,CSE131-1*,System Management,2,A,9.56,9.76
1027,Student 29,Semester 5,CSE535,Mobile Computing,4,A,9.33,9.75
1028,Student 29,Semester 1,CSE101,Introduction to Programming,4,A,10.0,10.0
1029,Student 29,Semester 5,CSE505,Information Integration and Data Analytics,4,A,9.33,9.75
1030,Student 29,Semester 1,CSE111,Digital Circuits,4,A,10.0,10.0
1031,Student 29,Semester 4,CSE222,Analysis and Design of Algorithms,4,A,10.0,9.89
1032,Student 29,Semester 7,ENT401,Entrepreneurship as a Career,2,A,9.6,9.53
1033,Student 30,Semester 2,CSE102,Data Structures and Algorithms,4,F,2.67,2.59
1034,Student 30,Semester 3,MTH201,Probability and Statistics ,4,C,4.55,4.25
1035,Student 30,Semester 3,COM101,Communication Skills,4,B,4.55,4.25
1036,Student 30,Semester 8,COM301,Technical Communication,4,B,9.11,6.53
1037,Student 30,Semester 9,ECO303,Economics of Information and IT,4,B-,8.13,6.71
1038,Student 30,Semester 1,CSE101,Introduction to Programming,4,F,2.5,2.5
1039,Student 30,Semester 7,CSE499,BTech Project,4,C,8.0,6.11
1040,Student 30,Semester 8,CSE606,Data Warehousing,4,A,9.11,6.53
1041,Student 30,Semester 4,CSE232,Computer Networks,4,D,3.6,4.06
1042,Student 30,Semester 4,HSS202*,Perspectives on Knowledge,4,D,3.6,4.06
1043,Student 30,Semester 5,BTY301,Introduction to Biotechnology ,4,B-,7.0,4.93
1044,Student 30,Semester 6,ESC202,Digital Communication,4,B-,6.6,5.53
1045,Student 30,Semester 6,HSS201*,Research Methods,4,C,6.6,5.53
1046,Student 30,Semester 6,FIN402,Valuation and Portfolio Management,4,B,6.6,5.53
1047,Student 30,Semester 3,CSE111,Digital Circuits,4,F,4.55,4.25
1048,Student 30,Semester 2,CSE112,Computer Organisation,4,F,2.67,2.59
1049,Student 30,Semester 9,ENT401,Entrepreneurship as a Career,2,B,8.13,6.71
1050,Student 30,Semester 4,CSE222,Analysis and Design of Algorithms,4,D,3.6,4.06
1051,Student 30,Semester 1,COM101,Communication Skills,4,F,2.5,2.5
